Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	16140.000000000	16199.999979167	4266.667	5478.788	60.0000	1212.121	-58.18	Insects
2	Spectrogram 1	1	16140.000000000	16199.999979167	5381.818	6981.818	60.0000	1600.000	-47.61	Insects
3	Spectrogram 1	1	16141.663114572	16142.477701301	2392.157	2941.176	0.8146	549.020	-71.08	Amphibians
4	Spectrogram 1	1	16143.648669724	16144.751755920	2431.373	2901.961	1.1031	470.588	-71.69	Amphibians
5	Spectrogram 1	1	16145.837871558	16146.431841048	2470.588	2862.745	0.5940	392.157	-70.22	Amphibians
6	Spectrogram 1	1	16147.721603369	16148.756807338	2509.804	2862.745	1.0352	352.941	-70.22	Amphibians
7	Spectrogram 1	1	16149.316835714	16151.183596968	2431.373	2901.961	1.8668	470.588	-70.46	Amphibians
8	Spectrogram 1	1	16153.203093234	16154.289208873	2549.020	2901.961	1.0861	352.941	-68.94	Amphibians
9	Spectrogram 1	1	16154.781355022	16156.665086833	2431.373	2941.176	1.8837	509.804	-71.07	Amphibians
10	Spectrogram 1	1	16163.255386672	16163.985120617	2392.157	3019.608	0.7297	627.451	-72.37	Amphibians
11	Spectrogram 1	1	16169.398728254	16170.060579971	2470.588	2862.745	0.6619	392.157	-69.25	Amphibians
12	Spectrogram 1	1	16178.698593411	16179.547121254	2509.804	3019.608	0.8485	509.804	-71.75	Amphibians
13	Spectrogram 1	1	16185.230358746	16186.095857145	2352.941	2941.176	0.8655	588.235	-71.08	Amphibians
14	Spectrogram 1	1	16193.308343809	16194.105959981	2352.941	2862.745	0.7976	509.804	-71.46	Amphibians
15	Spectrogram 1	1	16198.450422537	16199.451685391	2431.373	2941.176	1.0013	509.804	-71.37	Amphibians
16	Spectrogram 1	1	16147.738573926	16148.162837848	7647.059	11058.824	0.4243	3411.765	-69.14	Birds
17	Spectrogram 1	1	16148.638013440	16149.181071259	7490.196	11294.118	0.5431	3803.922	-68.04	Birds
18	Spectrogram 1	1	16140.084852784	16141.544320674	470.588	823.529	1.4595	352.941	-66.92	Domestic mammals
19	Spectrogram 1	1	16141.968584595	16142.766200768	392.157	705.882	0.7976	313.725	-64.14	Domestic mammals
20	Spectrogram 1	1	16143.648669724	16144.225668657	392.157	941.176	0.5770	549.020	-64.16	Domestic mammals
21	Spectrogram 1	1	16145.939694900	16146.686399401	0.000	784.314	0.7467	784.314	-65.11	Domestic mammals
22	Spectrogram 1	1	16148.077985063	16148.909542349	196.078	862.745	0.8316	666.667	-64.60	Domestic mammals
23	Spectrogram 1	1	16151.421184764	16152.235771493	235.294	941.176	0.8146	705.882	-65.97	Domestic mammals
24	Spectrogram 1	1	16153.941181860	16154.620004135	313.725	941.176	0.6788	627.451	-65.81	Domestic mammals
25	Spectrogram 1	1	16190.029829112	16190.555916375	235.294	1019.608	0.5261	784.314	-62.96	Domestic mammals
26	Spectrogram 1	1	16193.322117142	16194.051851087	470.588	980.392	0.7297	509.804	-62.95	Domestic mammals
27	Spectrogram 1	1	16164.914241084	16173.314666727	627.451	901.961	8.4004	274.510	-65.27	Domestic mammals
28	Spectrogram 1	1	16151.217538082	16151.523008105	7960.784	11137.255	0.3055	3176.471	-73.48	Birds
29	Spectrogram 1	1	16152.218800936	16152.592153187	7411.765	10666.667	0.3734	3254.902	-75.58	Birds
30	Spectrogram 1	1	16176.398464424	16176.822728346	7372.549	11215.686	0.4243	3843.137	-72.11	Birds
31	Spectrogram 1	1	16177.399727279	16177.756108973	7098.039	10980.392	0.3564	3882.353	-75.09	Birds
32	Spectrogram 1	1	16182.372100438	16182.864246586	6666.667	16235.294	0.4921	9568.627	-64.43	Birds
33	Spectrogram 1	1	16153.033387665	16153.644327712	12862.745	16627.451	0.6109	3764.706	-66.14	Birds
34	Spectrogram 1	1	16160.515669710	16160.872051404	12431.373	17529.412	0.3564	5098.039	-65.20	Birds
35	Spectrogram 1	1	16163.638252171	16163.892810524	13450.980	15960.784	0.2546	2509.804	-72.68	Birds
36	Spectrogram 1	1	16165.012867276	16165.097720061	12509.804	15137.255	0.0849	2627.451	-72.59	Birds
37	Spectrogram 1	1	16166.404452939	16166.726893519	12274.510	17333.333	0.3224	5058.824	-64.73	Birds
38	Spectrogram 1	1	16179.991788264	16180.365140515	11294.118	17529.412	0.3734	6235.294	-65.65	Birds
39	Spectrogram 1	1	16181.892490632	16182.197960655	14313.725	16352.941	0.3055	2039.216	-73.15	Birds
40	Spectrogram 1	1	16192.736676463	16193.008205373	12705.882	16745.098	0.2715	4039.216	-62.68	Birds
41	Spectrogram 1	1	16189.598839654	16189.955221348	7843.137	11098.039	0.3564	3254.902	-76.16	Birds
42	Spectrogram 1	1	16190.141897473	16190.464338053	7607.843	10823.529	0.3224	3215.686	-75.39	Birds
43	Spectrogram 1	1	16147.074178258	16153.098725942	14801.569	20762.353	6.0245	5960.784	-75.48	Birds
