Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	26460.000000000	26519.999979167	3684.848	6206.061	60.0000	2521.212	-47.44	Insects
2	Spectrogram 1	1	26486.783990700	26487.119990583	11490.909	15127.273	0.3360	3636.364	-56.30	Birds
3	Spectrogram 1	1	26518.463979700	26518.703979617	11151.515	14157.576	0.2400	3006.061	-59.06	Birds
4	Spectrogram 1	1	26460.695792831	26460.899439513	6400.000	7054.545	0.2036	654.545	-64.22	Birds
5	Spectrogram 1	1	26461.137027309	26461.544320674	6690.909	7224.242	0.4073	533.333	-62.99	Birds
6	Spectrogram 1	1	26463.283802752	26463.920198634	6618.182	7078.788	0.6364	460.606	-57.32	Birds
7	Spectrogram 1	1	26464.132330594	26464.522653402	6739.394	7369.697	0.3903	630.303	-62.99	Birds
8	Spectrogram 1	1	26465.057225943	26465.413607637	6690.909	7321.212	0.3564	630.303	-59.70	Birds
9	Spectrogram 1	1	26467.008839981	26467.195516107	6545.455	7272.727	0.1867	727.273	-64.15	Birds
10	Spectrogram 1	1	26467.670691699	26468.230720075	6472.727	7466.667	0.5600	993.939	-60.14	Birds
11	Spectrogram 1	1	26468.612557604	26469.053792083	6472.727	7442.424	0.4412	969.697	-58.36	Birds
12	Spectrogram 1	1	26468.545617144	26468.715322713	8596.029	12692.999	0.1697	4096.970	-66.14	Birds
13	Spectrogram 1	1	26470.572339798	26470.860839265	6389.969	7238.453	0.2885	848.485	-61.85	Birds
14	Spectrogram 1	1	26472.371218825	26472.829423860	6389.969	7286.938	0.4582	896.970	-61.45	xv
15	Spectrogram 1	1	26473.313084731	26473.788260322	6511.181	7189.969	0.4752	678.788	-58.36	Birds
16	Spectrogram 1	1	26473.898568942	26474.178583130	6802.090	7383.908	0.2800	581.818	-62.16	Birds
17	Spectrogram 1	1	26476.401726078	26477.106004188	6535.423	7311.181	0.7043	775.758	-60.90	Birds
18	Spectrogram 1	1	26476.243894969	26476.685129447	11804.389	16022.571	0.4412	4218.182	-69.40	Birds
19	Spectrogram 1	1	26477.593054239	26478.102170945	6579.728	6943.365	0.5091	363.636	-66.73	Birds
20	Spectrogram 1	1	26479.968932199	26480.724121979	6410.031	7210.031	0.7552	800.000	-60.37	Birds
21	Spectrogram 1	1	26482.176988059	26483.135824522	6628.213	7331.243	0.9588	703.030	-62.37	Birds
22	Spectrogram 1	1	26485.800201948	26486.759038410	6482.759	7307.001	0.9588	824.242	-61.68	Birds
23	Spectrogram 1	1	26488.132047201	26488.683590299	6531.243	7282.759	0.5515	751.515	-61.63	Birds
24	Spectrogram 1	1	26490.652174894	26491.415849953	6482.759	7282.759	0.7637	800.000	-58.22	Birds
25	Spectrogram 1	1	26492.391656972	26492.934714792	6337.304	7161.547	0.5431	824.242	-62.18	Birds
26	Spectrogram 1	1	26493.655963458	26494.207506556	6652.456	7307.001	0.5515	654.545	-62.75	Birds
27	Spectrogram 1	1	26488.939901119	26490.246633997	6628.213	7258.516	1.3067	630.303	-67.86	Birds
28	Spectrogram 1	1	26495.547747606	26496.056864311	6434.274	7137.304	0.5091	703.030	-58.42	Birds
29	Spectrogram 1	1	26496.498098789	26496.829024648	6482.759	6967.607	0.3309	484.848	-61.89	Birds
30	Spectrogram 1	1	26497.058127166	26497.456935252	6870.637	7403.971	0.3988	533.333	-62.32	Birds
31	Spectrogram 1	1	26498.789123965	26499.561284302	6385.789	7379.728	0.7722	993.939	-64.00	Birds
32	Spectrogram 1	1	26501.156879254	26501.682966516	6361.547	7210.031	0.5261	848.485	-56.61	Birds
33	Spectrogram 1	1	26502.455126853	26502.819993825	6482.759	7185.789	0.3649	703.030	-62.07	Birds
34	Spectrogram 1	1	26504.228550045	26504.695240358	6725.183	7403.971	0.4667	678.788	-63.63	Birds
35	Spectrogram 1	1	26505.603165150	26506.256531589	6531.243	7137.304	0.6534	606.061	-59.80	Birds
36	Spectrogram 1	1	26507.066616465	26507.490880387	6628.213	7331.243	0.4243	703.030	-63.56	Birds
37	Spectrogram 1	1	26507.923629586	26508.534569633	6507.001	7161.547	0.6109	654.545	-62.50	Birds
38	Spectrogram 1	1	26509.849787790	26510.265566433	6870.637	7379.728	0.4158	509.091	-62.48	Birds
39	Spectrogram 1	1	26510.851050644	26511.750490157	6337.304	7137.304	0.8994	800.000	-64.94	Birds
40	Spectrogram 1	1	26512.276577420	26513.345722502	6385.789	7331.243	1.0691	945.455	-62.11	Birds
41	Spectrogram 1	1	26514.584950943	26515.289229052	6652.456	7161.547	0.7043	509.091	-66.07	Birds
42	Spectrogram 1	1	26515.942595491	26516.952343624	6555.486	7282.759	1.0097	727.273	-64.27	Birds
43	Spectrogram 1	1	26518.547575969	26519.922191074	6458.516	7403.971	1.3746	945.455	-63.01	Birds
