Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	5760.536041823	5765.211029523	2094.915	2562.712	4.6750	467.797	-60.89	Amphibians
2	Spectrogram 1	1	5765.377993370	5766.845517704	2196.610	2542.373	1.4675	345.763	-61.01	Amphibians
3	Spectrogram 1	1	5766.977331267	5770.545085039	2196.610	2562.712	3.5678	366.102	-59.97	Amphibians
4	Spectrogram 1	1	5772.155823885	5774.853608140	2196.610	2562.712	2.6978	366.102	-60.10	Amphibians
5	Spectrogram 1	1	5775.169960692	5778.816802601	2196.610	2501.695	3.6468	305.085	-59.65	Amphibians
6	Spectrogram 1	1	5778.980312566	5786.502473227	2135.593	2481.356	7.5222	345.763	-60.05	Amphibians
7	Spectrogram 1	1	5792.250797778	5795.871276974	2155.932	2501.695	3.6205	345.763	-60.18	Amphibians
8	Spectrogram 1	1	5797.018256496	5800.172994437	2196.610	2522.034	3.1547	325.424	-58.56	Amphibians
9	Spectrogram 1	1	5802.123611648	5804.355654648	2196.610	2583.051	2.2320	386.441	-59.03	Amphibians
10	Spectrogram 1	1	5806.524202687	5808.518981273	2196.610	2501.695	1.9948	305.085	-57.99	Amphibians
11	Spectrogram 1	1	5808.650794836	5812.552476300	2237.288	2522.034	3.9017	284.746	-58.23	Amphibians
12	Spectrogram 1	1	5812.798528285	5813.378507962	2176.271	2461.017	0.5800	284.746	-59.55	Amphibians
13	Spectrogram 1	1	5813.886943454	5817.261370666	2196.610	2522.034	3.3744	325.424	-58.79	Amphibians
14	Spectrogram 1	1	5817.639236214	5819.862491643	2176.271	2481.356	2.2233	305.085	-58.58	Amphibians
15	Spectrogram 1	1	5760.272414697	5760.536041823	7035.144	7763.578	0.2636	728.435	-56.78	Birds
16	Spectrogram 1	1	5760.799668949	5760.966632795	7073.482	7878.594	0.1670	805.112	-54.81	Birds
17	Spectrogram 1	1	5761.274197776	5761.502674618	7188.498	7897.764	0.2285	709.265	-56.12	Birds
18	Spectrogram 1	1	5761.704788748	5761.994778587	7054.313	7936.102	0.2900	881.789	-56.68	Birds
19	Spectrogram 1	1	5762.152954862	5762.548395551	7035.144	7955.272	0.3954	920.128	-57.78	Birds
20	Spectrogram 1	1	5762.662633972	5763.110800086	7073.482	7859.425	0.4482	785.942	-57.81	Birds
21	Spectrogram 1	1	5763.128375228	5763.330489358	7322.684	7897.764	0.2021	575.080	-57.93	Birds
22	Spectrogram 1	1	5763.558966201	5763.761080331	7361.022	7955.272	0.2021	594.249	-59.35	Birds
23	Spectrogram 1	1	5763.989557173	5764.261971870	7322.684	7916.933	0.2724	594.249	-60.16	Birds
24	Spectrogram 1	1	5764.472873571	5764.736500697	7246.006	8051.118	0.2636	805.112	-61.09	Birds
25	Spectrogram 1	1	5765.008915393	5765.263754949	7322.684	8051.118	0.2548	728.435	-56.59	Birds
26	Spectrogram 1	1	5765.474656649	5765.782221630	7456.869	7936.102	0.3076	479.233	-61.54	v
27	Spectrogram 1	1	5765.984335760	5766.283113169	7188.498	7936.102	0.2988	747.604	-63.67	Birds
28	Spectrogram 1	1	5766.397351590	5766.669766287	7341.853	7859.425	0.2724	517.572	-64.60	Birds
29	Spectrogram 1	1	5766.854305275	5767.214595681	7226.837	7993.610	0.3603	766.773	-60.11	Birds
30	Spectrogram 1	1	5767.355196815	5767.566098515	7226.837	7897.764	0.2109	670.927	-55.78	Birds
31	Spectrogram 1	1	5767.803362929	5768.066990055	7188.498	7878.594	0.2636	690.096	-57.39	Birds
32	Spectrogram 1	1	5768.225166330	5768.480005885	7169.329	8089.457	0.2548	920.128	-57.03	Birds
33	Spectrogram 1	1	5768.664544874	5768.980897425	7322.684	7897.764	0.3164	575.080	-55.87	Birds
34	Spectrogram 1	1	5769.191799126	5769.481788964	7303.514	8031.949	0.2900	728.435	-56.16	Birds
35	Spectrogram 1	1	5769.658055240	5770.009558074	7341.853	8012.780	0.3515	670.927	-56.85	Birds
36	Spectrogram 1	1	5770.123796495	5770.396211192	7341.853	8031.949	0.2724	690.096	-63.98	Birds
37	Spectrogram 1	1	5770.536812326	5772.048274515	7188.498	7955.272	1.5115	766.773	-63.14	Birds
38	Spectrogram 1	1	5772.241601074	5772.566741196	7361.022	8051.118	0.3251	690.096	-59.53	Birds
39	Spectrogram 1	1	5772.760067755	5773.129145731	7265.176	8012.780	0.3691	747.604	-61.42	Birds
40	Spectrogram 1	1	5773.225809011	5773.621249700	7322.684	8070.288	0.3954	747.604	-61.86	Birds
41	Spectrogram 1	1	5773.744275692	5774.130928810	7226.837	7993.610	0.3867	766.773	-60.62	Birds
42	Spectrogram 1	1	5774.271529944	5774.596670066	7111.821	8089.457	0.3251	977.636	-61.05	Birds
43	Spectrogram 1	1	5774.737271200	5775.079986464	7265.176	7974.441	0.3427	709.265	-60.22	Birds
44	Spectrogram 1	1	5775.220587598	5775.466639582	7130.990	7993.610	0.2461	862.620	-63.21	Birds
45	Spectrogram 1	1	5775.554515290	5775.853292700	7284.345	8051.118	0.2988	766.773	-65.91	Birds
46	Spectrogram 1	1	5776.115676175	5776.765956419	7130.990	7916.933	0.6503	785.942	-65.05	Birds
47	Spectrogram 1	1	5777.196547391	5777.548050226	7380.192	7897.764	0.3515	517.572	-64.20	Birds
48	Spectrogram 1	1	5777.794102210	5778.040154194	7418.530	8012.780	0.2461	594.249	-64.42	Birds
