Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
84	Spectrogram 1	1	7420.991977611	7421.718053702	1170.968	1519.355	0.7261	348.387	-72.56	Birds
85	Spectrogram 1	1	7422.022220713	7422.277328529	3435.484	5574.194	0.2551	2138.710	-76.81	Birds
86	Spectrogram 1	1	7423.807975424	7423.984588527	5196.774	5516.129	0.1766	319.355	-74.74	Birds
87	Spectrogram 1	1	7425.701660365	7426.162816801	3193.548	5254.839	0.4612	2061.290	-68.02	Birds
88	Spectrogram 1	1	7423.912041676	7424.147525814	1703.226	1935.484	0.2355	232.258	-72.71	Birds
89	Spectrogram 1	1	7420.723193978	7420.978301794	3512.903	5148.387	0.2551	1635.484	-77.16	Birds
90	Spectrogram 1	1	7424.620328357	7424.846000656	1372.240	1798.107	0.2257	425.868	-72.98	Birds
91	Spectrogram 1	1	7428.289956170	7428.711865250	1712.934	2091.483	0.4219	378.549	-73.09	Birds
92	Spectrogram 1	1	7427.592932976	7427.906911826	1637.224	1911.672	0.3140	274.448	-73.02	Birds
93	Spectrogram 1	1	7428.799789182	7431.900330328	264.984	567.823	3.1005	302.839	-62.40	Mammal
94	Spectrogram 1	1	7433.156245729	7433.676273200	1741.325	2593.060	0.5200	851.735	-63.67	Birds
95	Spectrogram 1	1	7430.036080905	7430.271565042	1600.624	1890.796	0.2355	290.172	-71.88	Birds
96	Spectrogram 1	1	7430.438366307	7430.732721479	1544.462	1900.156	0.2944	355.694	-73.86	Birds
97	Spectrogram 1	1	7429.123579871	7429.466994239	1179.407	1329.173	0.3434	149.766	-70.63	Birds
98	Spectrogram 1	1	7426.906104241	7427.406508034	1581.903	1965.679	0.5004	383.775	-74.20	Birds
99	Spectrogram 1	1	7430.605167571	7430.948581938	3532.647	5666.812	0.3434	2134.165	-75.97	Birds
100	Spectrogram 1	1	7433.421165384	7433.568342970	3485.845	5451.524	0.1472	1965.679	-73.69	Birds
101	Spectrogram 1	1	7433.617402165	7433.794015269	3036.547	5535.767	0.1766	2499.220	-75.20	Birds
102	Spectrogram 1	1	7432.646342117	7433.244864300	1619.345	1881.435	0.5985	262.090	-72.78	Birds
103	Spectrogram 1	1	7433.784515449	7434.010187747	1319.813	1609.984	0.2257	290.172	-69.75	Birds
104	Spectrogram 1	1	7435.040430850	7435.334786022	1619.345	1937.598	0.2944	318.253	-72.87	Birds
105	Spectrogram 1	1	7436.257098894	7436.472959354	1628.705	1890.796	0.2159	262.090	-71.04	Birds
106	Spectrogram 1	1	7437.218659123	7437.522826135	907.956	1338.534	0.3042	430.577	-68.81	Birds
107	Spectrogram 1	1	7437.905487858	7438.288149582	3017.393	5881.668	0.3827	2864.275	-76.39	Birds
108	Spectrogram 1	1	7438.785259228	7439.148297274	1394.696	1900.156	0.3630	505.460	-72.30	Birds
109	Spectrogram 1	1	7439.570206354	7439.874373365	1638.066	2078.003	0.3042	439.938	-72.97	Birds
110	Spectrogram 1	1	7387.375096832	7388.267974187	290.172	617.785	0.8929	327.613	-68.18	Mammals
111	Spectrogram 1	1	7393.632364324	7393.975778691	1226.209	1572.543	0.3434	346.334	-71.34	Birds
112	Spectrogram 1	1	7394.436935127	7394.436935127	1703.588	1703.588	0.0000	0.000	-86.68	Birds
113	Spectrogram 1	1	7395.251317770	7395.526049264	1694.228	1975.039	0.2747	280.811	-72.72	Birds
114	Spectrogram 1	1	7393.916907657	7394.378064093	1712.949	1900.156	0.4612	187.207	-72.96	Birds
115	Spectrogram 1	1	7397.635594664	7398.185057652	1310.452	1647.426	0.5495	336.973	-72.27	Birds
116	Spectrogram 1	1	7397.893480970	7398.246707176	1752.705	1901.082	0.3532	148.377	-73.43	Birds
117	Spectrogram 1	1	7405.879634821	7406.272108384	1567.233	2049.459	0.3925	482.226	-73.41	Birds
118	Spectrogram 1	1	7411.086349278	7411.449387324	621.329	927.357	0.3630	306.028	-64.21	Domestic mammals
