Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	26761.864249423	26762.138980917	1992.933	2522.968	0.2747	530.035	-73.21	Birds
2	Spectrogram 1	1	26762.099733561	26762.894492526	2925.795	3816.254	0.7948	890.459	-75.35	Birds
3	Spectrogram 1	1	26763.188847698	26764.101348731	1144.876	2056.537	0.9125	911.661	-58.95	Birds
4	Spectrogram 1	1	26763.090729307	26763.561697583	2819.788	4833.922	0.4710	2014.134	-69.71	Birds
5	Spectrogram 1	1	26763.463579192	26763.963982984	2883.392	6296.820	0.5004	3413.428	-66.86	Birds
6	Spectrogram 1	1	26764.081725053	26764.385892064	2204.947	2756.184	0.3042	551.237	-70.11	Birds
7	Spectrogram 1	1	26764.395703903	26764.690059076	1484.099	1823.322	0.2944	339.223	-69.65	Birds
8	Spectrogram 1	1	26764.160219766	26764.611564363	3074.205	5448.763	0.4513	2374.558	-76.27	Birds
9	Spectrogram 1	1	26765.004037926	26765.484818040	3095.406	5936.396	0.4808	2840.989	-72.27	Birds
10	Spectrogram 1	1	26766.318824361	26766.515061143	2883.392	5851.590	0.1962	2968.198	-71.48	Birds
11	Spectrogram 1	1	26766.475813786	26767.143018843	3010.601	6190.813	0.6672	3180.212	-72.63	Birds
12	Spectrogram 1	1	26767.143018843	26767.604175279	2056.537	2522.968	0.4612	466.431	-73.72	Birds
13	Spectrogram 1	1	26768.359686888	26769.203505048	1187.279	2077.739	0.8438	890.459	-58.78	Birds
15	Spectrogram 1	1	26768.845462446	26769.120193940	3816.254	4770.318	0.2747	954.064	-74.93	Birds
16	Spectrogram 1	1	26769.424360951	26769.895329226	2946.996	5851.590	0.4710	2904.594	-68.52	Birds
17	Spectrogram 1	1	26769.689280606	26770.219119916	4091.873	7696.113	0.5298	3604.240	-71.71	Birds
18	Spectrogram 1	1	26770.591969800	26772.485654741	2395.760	3498.233	1.8937	1102.473	-73.43	Birds
19	Spectrogram 1	1	26771.494658995	26771.720331293	1505.300	1844.523	0.2257	339.223	-74.59	Birds
20	Spectrogram 1	1	26772.043231903	26772.592694891	2607.774	5703.180	0.5495	3095.406	-71.21	Birds
21	Spectrogram 1	1	26773.809362936	26774.712052130	2628.975	6148.410	0.9027	3519.435	-69.05	Birds
22	Spectrogram 1	1	26775.398880865	26777.685039368	1950.530	3434.629	2.2862	1484.099	-73.70	Birds
23	Spectrogram 1	1	26776.860844886	26777.380872357	3434.629	5279.152	0.5200	1844.523	-73.52	
24	Spectrogram 1	1	26777.390684196	26778.067701092	3286.219	6021.201	0.6770	2734.982	-71.29	Birds
25	Spectrogram 1	1	26778.136383966	26778.715282471	2692.580	5957.597	0.5789	3265.018	-68.28	Birds
26	Spectrogram 1	1	26777.008022472	26777.871464311	1144.876	1929.329	0.8634	784.452	-57.74	Birds
27	Spectrogram 1	1	26772.847802707	26773.711244545	1208.481	1929.329	0.8634	720.848	-58.36	Birds
28	Spectrogram 1	1	26779.192448190	26779.418120489	3879.859	5385.159	0.2257	1505.300	-76.52	Birds
29	Spectrogram 1	1	26779.977395316	26780.252126810	3625.442	5045.936	0.2747	1420.495	-72.23	Birds
30	Spectrogram 1	1	26780.811401637	26781.115568648	4049.470	5109.541	0.3042	1060.071	-74.25	Birds
31	Spectrogram 1	1	26780.791777958	26783.038689106	2756.184	3434.629	2.2469	678.445	-71.13	Birds
32	Spectrogram 1	1	26781.419735659	26782.175247267	3625.442	6360.424	0.7555	2734.982	-74.76	Birds
33	Spectrogram 1	1	26782.391107727	26782.871887841	3074.205	5554.770	0.4808	2480.565	-65.81	Birds
34	Spectrogram 1	1	26782.665839221	26783.058312784	5427.562	6063.604	0.3925	636.042	-65.39	Birds
35	Spectrogram 1	1	26783.126995657	26783.401727151	5300.353	5830.389	0.2747	530.035	-67.33	Birds
36	Spectrogram 1	1	26782.881699680	26783.617587611	2840.989	5279.152	0.7359	2438.163	-67.32	Birds
37	Spectrogram 1	1	26784.010061174	26784.696889908	2692.580	5575.972	0.6868	2883.392	-70.62	Birds
38	Spectrogram 1	1	26781.772961865	26782.597156347	1166.078	1908.127	0.8242	742.049	-58.34	Birds
39	Spectrogram 1	1	26783.596949045	26784.126788355	1250.883	1844.523	0.5298	593.640	-75.91	Birds
40	Spectrogram 1	1	26785.363080078	26786.982033524	6084.806	7908.127	1.6190	1823.322	-49.91	Birds
41	Spectrogram 1	1	26785.009853871	26785.333644560	2014.134	2459.364	0.3238	445.230	-73.30	Birds
42	Spectrogram 1	1	26785.873295709	26787.541308351	2522.968	3519.435	1.6680	996.466	-73.01	Birds
43	Spectrogram 1	1	26787.158646628	26788.022088466	1208.481	2056.537	0.8634	848.057	-58.66	Birds
44	Spectrogram 1	1	26786.893726973	26787.188082145	3964.664	5618.375	0.2944	1653.710	-74.83	Birds
45	Spectrogram 1	1	26787.619803064	26788.100583178	3498.233	5724.382	0.4808	2226.148	-71.39	Birds
46	Spectrogram 1	1	26788.442092644	26788.618705747	4091.873	6381.625	0.1766	2289.753	-76.56	Birds
47	Spectrogram 1	1	26788.785507012	26789.030802988	3201.413	5321.555	0.2453	2120.141	-73.42	Birds
48	Spectrogram 1	1	26789.227039770	26789.374217356	4791.519	6127.208	0.1472	1335.689	-74.31	Birds
49	Spectrogram 1	1	26789.590077815	26790.738062987	2713.781	7356.890	1.1480	4643.110	-74.17	Birds
50	Spectrogram 1	1	26790.051234252	26790.610509079	1908.127	2459.364	0.5593	551.237	-74.40	Birds
51	Spectrogram 1	1	26791.709435055	26793.789544937	2565.371	3413.428	2.0801	848.057	-71.20	Birds
52	Spectrogram 1	1	26791.385644365	26792.150967813	3074.205	5830.389	0.7653	2756.184	-73.48	Birds
53	Spectrogram 1	1	26792.219650686	26792.965350456	3328.622	5978.799	0.7457	2650.177	-75.41	Birds
54	Spectrogram 1	1	26793.161587237	26793.593308156	3689.046	6063.604	0.4317	2374.558	-76.17	Birds
55	Spectrogram 1	1	26792.631747927	26793.632555512	1123.675	2056.537	1.0008	932.862	-58.90	Birds
56	Spectrogram 1	1	26795.391590792	26795.735005159	5427.562	6084.806	0.3434	657.244	-77.03	Birds
57	Spectrogram 1	1	26795.636886769	26796.539575963	1144.876	2120.141	0.9027	975.265	-59.22	Birds
58	Spectrogram 1	1	26796.470893090	26797.667937456	2586.572	5872.792	1.1970	3286.219	-73.28	Birds
59	Spectrogram 1	1	26798.168341249	26798.992535731	1166.078	1992.933	0.8242	826.855	-58.65	Birds
60	Spectrogram 1	1	26799.021971248	26799.404632972	4515.901	7505.300	0.3827	2989.399	-73.24	Birds
61	Spectrogram 1	1	26799.316326420	26801.200199521	2332.155	3371.025	1.8839	1038.869	-73.30	Birds
62	Spectrogram 1	1	26800.709607568	26801.053021935	5703.180	6360.424	0.3434	657.244	-71.46	Birds
63	Spectrogram 1	1	26799.404632972	26799.738235500	4643.110	6296.820	0.3336	1653.710	-72.73	Birds
64	Spectrogram 1	1	26799.610681592	26799.944284120	3265.018	4409.894	0.3336	1144.876	-71.40	Birds
65	Spectrogram 1	1	26799.787294695	26800.513370787	3392.226	5703.180	0.7261	2310.954	-74.14	Birds
66	Spectrogram 1	1	26800.739043085	26801.219823200	3477.032	5067.138	0.4808	1590.106	-74.62	Birds
67	Spectrogram 1	1	26802.014582164	26802.505174118	5554.770	6381.625	0.4906	826.855	-73.66	Birds
68	Spectrogram 1	1	26802.367808371	26802.956518715	2734.982	5809.187	0.5887	3074.205	-71.56	Birds
69	Spectrogram 1	1	26802.259878141	26802.426679405	7060.071	8671.378	0.1668	1611.307	-77.06	Birds
70	Spectrogram 1	1	26801.513163517	26802.406040872	1060.071	2014.134	0.8929	954.064	-59.35	Birds
71	Spectrogram 1	1	26804.181983744	26805.074861100	1081.272	2014.134	0.8929	932.862	-59.34	Birds
72	Spectrogram 1	1	26804.629464331	26805.139679962	2840.989	5088.339	0.5102	2247.350	-76.88	Birds
73	Spectrogram 1	1	26806.788068926	26807.337531914	3159.011	5151.943	0.5495	1992.933	-73.14	Birds
74	Spectrogram 1	1	26807.445462144	26808.416834212	1123.675	2077.739	0.9714	954.064	-60.20	Birds
75	Spectrogram 1	1	26807.308096397	26807.749629155	3328.622	6508.834	0.4415	3180.212	-71.90	Birds
76	Spectrogram 1	1	26807.730005477	26808.063608005	4833.922	6975.265	0.3336	2141.343	-73.44	Birds
77	Spectrogram 1	1	26808.407022373	26809.025168234	2692.580	6190.813	0.6181	3498.233	-72.44	Birds
78	Spectrogram 1	1	26808.220597431	26808.691565706	2176.373	2795.341	0.4710	618.968	-76.13	Birds
79	Spectrogram 1	1	26811.922314475	26812.766132635	1237.937	2036.606	0.8438	798.669	-58.49	Birds
80	Spectrogram 1	1	26810.568280683	26810.793952982	7467.554	8725.458	0.2257	1257.903	-72.79	Birds
81	Spectrogram 1	1	26810.352420224	26810.754705626	5530.782	6369.384	0.4023	838.602	-69.65	Birds
