Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	40860.000000000	40919.999979167	6530.035	8353.357	60.0000	1823.322	-45.48	Insects
2	Spectrogram 1	1	40860.957446476	40861.221091158	5936.396	11109.541	0.2636	5173.145	-50.26	Insects
3	Spectrogram 1	1	40863.871414012	40864.148934730	6402.827	10897.527	0.2775	4494.700	-45.25	Insects
4	Spectrogram 1	1	40866.827009655	40867.090654337	6572.438	11067.138	0.2636	4494.700	-42.04	Insects
5	Spectrogram 1	1	40863.260868433	40863.677149510	6614.841	10558.304	0.4163	3943.463	-51.24	Insects
6	Spectrogram 1	1	40867.257166768	40867.395927127	6318.021	10939.929	0.1388	4621.908	-50.50	Insects
7	Spectrogram 1	1	40869.889840542	40870.208989367	6360.424	10812.721	0.3191	4452.297	-40.04	Insects
8	Spectrogram 1	1	40872.262642678	40872.554039432	6487.633	11236.749	0.2914	4749.117	-40.58	Insects
9	Spectrogram 1	1	40877.493908207	40877.771428924	6742.049	10600.707	0.2775	3858.657	-49.38	Insects
10	Spectrogram 1	1	40878.421419796	40878.698940514	6657.244	10473.498	0.2775	3816.254	-48.94	Insects
11	Spectrogram 1	1	40879.975535815	40880.280808605	6233.216	10727.915	0.3053	4494.700	-48.86	Insects
12	Spectrogram 1	1	40880.946858327	40881.751668409	6699.647	10388.693	0.8048	3689.046	-53.28	Insects
13	Spectrogram 1	1	40882.306709844	40883.014387674	6742.049	10176.678	0.7077	3434.629	-51.12	Insects
14	Spectrogram 1	1	40883.819197756	40884.235478832	6614.841	10049.470	0.4163	3434.629	-50.89	Insects
15	Spectrogram 1	1	40885.317809631	40885.650834492	6699.647	10346.290	0.3330	3646.643	-50.97	Insects
16	Spectrogram 1	1	40886.636033040	40886.982933937	6784.452	10303.887	0.3469	3519.435	-55.93	Insects
17	Spectrogram 1	1	40887.218826547	40887.968132485	6614.841	10219.081	0.7493	3604.240	-50.97	Insects
18	Spectrogram 1	1	40889.021401511	40889.368302408	6402.827	10473.498	0.3469	4070.671	-49.50	Insects
19	Spectrogram 1	1	40889.840087628	40890.159236454	6614.841	10855.124	0.3191	4240.283	-61.67	Insects
20	Spectrogram 1	1	40890.866914284	40891.269319324	5597.173	10727.915	0.4024	5130.742	-49.68	Insects
21	Spectrogram 1	1	40891.408079683	40891.602344186	6021.201	9922.261	0.1943	3901.060	-55.17	Insects
22	Spectrogram 1	1	40892.490410482	40892.795683272	6233.216	10600.707	0.3053	4367.491	-50.45	Insects
23	Spectrogram 1	1	40894.252667040	40894.793832439	6063.604	11448.763	0.5412	5385.159	-44.73	Insects
