Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	9420.546810084	9421.143330175	1865.724	3455.830	0.5965	1590.106	-63.61	Birds
2	Spectrogram 1	1	9421.565865239	9422.560065391	2989.399	4219.081	0.9942	1229.682	-65.56	Birds
3	Spectrogram 1	1	9423.044737965	9423.342998011	3858.657	4367.491	0.2983	508.834	-69.60	Birds
4	Spectrogram 1	1	9423.690968064	9424.896435748	3053.004	4240.283	1.2055	1187.279	-66.00	Birds
5	Spectrogram 1	1	9428.028166227	9428.276716264	3010.601	3498.233	0.2486	487.633	-68.29	Birds
6	Spectrogram 1	1	9429.569176462	9430.600659120	2904.594	4197.880	1.0315	1293.286	-61.82	Birds
7	Spectrogram 1	1	9433.859950194	9434.866577848	2862.191	4282.686	1.0066	1420.495	-65.52	Birds
8	Spectrogram 1	1	9430.815212229	9431.473869829	2989.399	3646.643	0.6587	657.244	-67.31	Birds
9	Spectrogram 1	1	9432.952742555	9433.337995114	1802.120	3286.219	0.3853	1484.099	-66.62	Birds
10	Spectrogram 1	1	9433.337995114	9433.574117650	2480.565	5639.576	0.2361	3159.011	-68.09	Birds
11	Spectrogram 1	1	9434.729875327	9434.916287855	6487.633	8035.336	0.1864	1547.703	-72.73	Birds
12	Spectrogram 1	1	9435.985053018	9436.159038045	2204.947	3583.039	0.1740	1378.092	-66.48	Birds
13	Spectrogram 1	1	9436.643710619	9436.792840642	4219.081	5618.375	0.1491	1399.293	-70.62	Birds
14	Spectrogram 1	1	9437.430869318	9437.691846858	932.862	1420.495	0.2610	487.633	-66.51	Domestic mammals
15	Spectrogram 1	1	9438.089526919	9438.400214466	826.855	1272.085	0.3107	445.230	-64.80	Domestic mammals
16	Spectrogram 1	1	9438.723329516	9439.021589561	699.647	1420.495	0.2983	720.848	-64.60	Domestic mammals
17	Spectrogram 1	1	9439.357132112	9439.593254648	826.855	1250.883	0.2361	424.028	-63.54	Domestic mammals
18	Spectrogram 1	1	9439.966079705	9440.289194755	593.640	1314.488	0.3231	720.848	-64.78	Domestic mammals
19	Spectrogram 1	1	9438.014961907	9438.238656941	2014.134	3010.601	0.2237	996.466	-67.97	Birds
20	Spectrogram 1	1	9438.847604535	9439.021589561	1886.926	2968.198	0.1740	1081.272	-66.15	Birds
21	Spectrogram 1	1	9439.593254648	9439.692674664	2544.170	2798.587	0.0994	254.417	-64.97	Birds
22	Spectrogram 1	1	9440.450752279	9441.432524929	2650.177	4070.671	0.9818	1420.495	-65.78	Birds
23	Spectrogram 1	1	9440.401042272	9441.270967405	1844.523	2374.558	0.8699	530.035	-67.79	Birds
24	Spectrogram 1	1	9441.954480009	9442.774695134	1696.113	2607.774	0.8202	911.661	-62.83	Birds
25	Spectrogram 1	1	9440.227057245	9440.363759766	2226.148	2840.989	0.1367	614.841	-68.99	Birds
26	Spectrogram 1	1	9445.409325537	9446.067983138	1166.078	2416.961	0.6587	1250.883	-62.51	Birds
27	Spectrogram 1	1	9445.471463047	9446.788778248	2883.392	3752.650	1.3173	869.258	-65.88	Birds
28	Spectrogram 1	1	9446.378670685	9446.826060753	1208.481	3074.205	0.4474	1865.724	-59.28	Birds
29	Spectrogram 1	1	9446.913053267	9447.397725841	1335.689	3667.845	0.4847	2332.155	-58.90	Birds
30	Spectrogram 1	1	9447.459863350	9448.143375955	1229.682	3095.406	0.6835	1865.724	-56.56	Birds
31	Spectrogram 1	1	9448.280078476	9448.590766023	1060.071	2565.371	0.3107	1505.300	-55.89	Birds
32	Spectrogram 1	1	9448.553483517	9449.000873586	1038.869	3519.435	0.4474	2480.565	-59.75	Birds
33	Spectrogram 1	1	9448.976018582	9449.410981148	1060.071	3265.018	0.4350	2204.947	-58.69	Birds
34	Spectrogram 1	1	9449.584966175	9450.007501240	1250.883	2438.163	0.4225	1187.279	-56.75	Birds
35	Spectrogram 1	1	9450.106921255	9450.380326296	1335.689	2692.580	0.2734	1356.890	-57.23	Birds
36	Spectrogram 1	1	9450.392753798	9450.778006357	1060.071	2671.378	0.3853	1611.307	-56.09	Birds
37	Spectrogram 1	1	9451.001701391	9451.324816441	1123.675	2459.364	0.3231	1335.689	-59.33	Birds
38	Spectrogram 1	1	9451.411808954	9451.772206509	1187.279	2416.961	0.3604	1229.682	-59.45	
39	Spectrogram 1	1	9451.747351505	9452.070466555	1144.876	2268.551	0.3231	1123.675	-59.77	Birds
40	Spectrogram 1	1	9452.408642537	9452.694475080	996.466	2374.558	0.2858	1378.092	-60.66	Birds
41	Spectrogram 1	1	9452.048244982	9452.271940016	1166.078	2120.141	0.2237	954.064	-60.40	Birds
42	Spectrogram 1	1	9448.618254458	9448.953797009	3901.060	4303.887	0.3355	402.827	-70.31	Birds
43	Spectrogram 1	1	9456.693672769	9456.830375290	1356.890	7865.724	0.1367	6508.834	-66.35	Birds
44	Spectrogram 1	1	9454.904112495	9455.401212571	4643.110	5385.159	0.4971	742.049	-71.69	Birds
45	Spectrogram 1	1	9459.328303171	9461.751666042	2883.392	3795.053	2.4234	911.661	-69.76	Birds
46	Spectrogram 1	1	9458.259538008	9458.669645571	4388.693	5491.166	0.4101	1102.473	-70.48	Birds
47	Spectrogram 1	1	9468.164257021	9468.300959542	1547.703	4134.276	0.1367	2586.572	-67.82	Birds
48	Spectrogram 1	1	9469.474700053	9469.636257577	4346.290	5639.576	0.1616	1293.286	-69.73	Birds
49	Spectrogram 1	1	9469.810242604	9470.307342680	4579.505	5448.763	0.4971	869.258	-71.19	Birds
50	Spectrogram 1	1	9475.606625106	9476.029160170	1547.703	2607.774	0.4225	1060.071	-68.40	Birds
