Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
21	Spectrogram 1	1	32346.603367694	32346.946782062	8120.141	8840.989	0.3434	720.848	-73.08	Birds
22	Spectrogram 1	1	32346.597919064	32346.843215040	3922.261	5575.972	0.2453	1653.710	-75.51	Birds
23	Spectrogram 1	1	32347.284747799	32347.814587108	5681.979	7865.724	0.5298	2183.746	-76.50	Birds
24	Spectrogram 1	1	32348.089318602	32348.236496188	5978.799	7484.099	0.1472	1505.300	-74.67	Birds
25	Spectrogram 1	1	32347.794963430	32348.354238257	8141.343	8798.587	0.5593	657.244	-77.02	Birds
26	Spectrogram 1	1	32348.285555384	32348.530851361	3922.261	5406.360	0.2453	1484.099	-75.09	Birds
27	Spectrogram 1	1	32348.707464464	32348.952760441	6190.813	7738.516	0.2453	1547.703	-73.74	Birds
28	Spectrogram 1	1	32348.756523659	32349.394293199	8183.746	8650.177	0.6378	466.431	-77.24	Birds
29	Spectrogram 1	1	32349.561094463	32349.914320669	6508.834	8777.385	0.3532	2268.551	-75.21	Birds
30	Spectrogram 1	1	32349.992815382	32350.444159979	3837.456	6593.640	0.4513	2756.184	-75.41	Birds
31	Spectrogram 1	1	32350.954375611	32351.140800553	7314.488	8607.774	0.1864	1293.286	-72.83	Birds
32	Spectrogram 1	1	32350.493219175	32350.660020439	6233.216	7166.078	0.1668	932.862	-78.59	Birds
33	Spectrogram 1	1	32351.317413656	32351.503838599	6275.618	8671.378	0.1864	2395.760	-78.08	Birds
34	Spectrogram 1	1	32351.719699058	32352.161231817	6169.611	8798.587	0.4415	2628.975	-76.37	Birds
35	Spectrogram 1	1	32351.955183196	32352.278973885	3667.845	5830.389	0.3238	2162.544	-75.84	Birds
36	Spectrogram 1	1	32352.318221242	32352.563517218	7908.127	8650.177	0.2453	742.049	-73.70	Birds
37	Spectrogram 1	1	32352.475210667	32352.661635609	6402.827	7420.495	0.1864	1017.668	-75.21	Birds
38	Spectrogram 1	1	32353.358276183	32353.534889286	7293.286	8628.975	0.1766	1335.689	-72.48	Birds
39	Spectrogram 1	1	32352.877496069	32353.054109172	6551.237	7208.481	0.1766	657.244	-77.96	Birds
40	Spectrogram 1	1	32353.534889286	32353.917551010	3795.053	5363.958	0.3827	1568.905	-74.95	Birds
41	Spectrogram 1	1	32354.015669401	32354.280589056	6402.827	7929.329	0.2649	1526.502	-74.39	Birds
42	Spectrogram 1	1	32354.879111239	32355.173466411	3689.046	5406.360	0.2944	1717.314	-75.53	Birds
43	Spectrogram 1	1	32354.628553843	32354.922909015	7780.919	8798.587	0.2944	1017.668	-77.80	Birds
44	Spectrogram 1	1	32355.256511544	32355.393877291	7060.071	8586.572	0.1374	1526.502	-72.46	Birds
45	Spectrogram 1	1	32355.501807520	32356.119953382	5745.583	8862.191	0.6181	3116.608	-75.93	Birds
46	Spectrogram 1	1	32356.178824416	32356.492803267	6084.806	8968.198	0.3140	2883.392	-76.20	Birds
47	Spectrogram 1	1	32356.512426945	32356.767534761	3710.247	5703.180	0.2551	1992.933	-75.07	Birds
48	Spectrogram 1	1	32356.855841312	32357.042266254	6911.661	8459.364	0.1864	1547.703	-71.59	Birds
49	Spectrogram 1	1	32357.248314875	32357.444551656	6763.251	8438.163	0.1962	1674.912	-75.61	Birds
50	Spectrogram 1	1	32357.640788438	32357.846837058	6296.820	8332.155	0.2060	2035.336	-72.72	Birds
51	Spectrogram 1	1	32358.337429012	32358.543477632	4176.678	5257.951	0.2060	1081.272	-73.26	Birds
52	Spectrogram 1	1	32359.387295792	32359.573720735	7441.696	8607.774	0.1864	1166.078	-76.39	Birds
53	Spectrogram 1	1	32359.740521999	32359.966194297	7208.481	8501.767	0.2257	1293.286	-72.59	Birds
54	Spectrogram 1	1	32359.956382458	32360.182054757	4049.470	5554.770	0.2257	1505.300	-72.00	Birds
55	Spectrogram 1	1	32360.280173148	32360.476409929	7971.731	8692.580	0.1962	720.848	-74.18	Birds
56	Spectrogram 1	1	32360.329232343	32360.545092803	6127.208	7399.293	0.2159	1272.085	-75.67	Birds
57	Spectrogram 1	1	32360.829636136	32361.035684756	6190.813	7717.314	0.2060	1526.502	-73.03	Birds
58	Spectrogram 1	1	32361.477217514	32361.771572686	4007.067	5575.972	0.2944	1568.905	-73.01	Birds
59	Spectrogram 1	1	32361.330039928	32361.565524066	7484.099	8607.774	0.2355	1123.675	-73.98	Birds
60	Spectrogram 1	1	32361.840255560	32362.271976479	5533.569	8756.184	0.4317	3222.615	-75.85	Birds
61	Spectrogram 1	1	32362.484222543	32362.690271164	6784.452	7653.710	0.2060	869.258	-78.05	Birds
62	Spectrogram 1	1	32362.827636911	32363.014061853	8077.739	8756.184	0.1864	678.445	-79.92	Birds
63	Spectrogram 1	1	32363.053309209	32363.455594611	3731.449	6084.806	0.4023	2353.357	-75.34	Birds
64	Spectrogram 1	1	32363.946186565	32364.191482542	6381.625	7780.919	0.2453	1399.293	-76.43	Birds
65	Spectrogram 1	1	32364.505461392	32364.731133690	7992.933	8671.378	0.2257	678.445	-75.80	Birds
66	Spectrogram 1	1	32364.525085070	32364.966617828	5681.979	7335.689	0.4415	1653.710	-78.65	Birds
67	Spectrogram 1	1	32364.888123116	32365.172666449	5809.187	8014.134	0.2845	2204.947	-75.54	Birds
68	Spectrogram 1	1	32364.839063920	32365.172666449	3901.060	5575.972	0.3336	1674.912	-73.89	Birds
69	Spectrogram 1	1	32365.423910254	32365.649582553	7187.279	8692.580	0.2257	1505.300	-77.30	Birds
70	Spectrogram 1	1	32365.777136460	32366.042056115	7123.675	8501.767	0.2649	1378.092	-73.65	Birds
71	Spectrogram 1	1	32366.365846805	32366.513024391	8014.134	8904.594	0.1472	890.459	-72.27	Birds
72	Spectrogram 1	1	32366.405094161	32366.571895425	6296.820	7399.293	0.1668	1102.473	-74.04	Birds
73	Spectrogram 1	1	32367.288159677	32367.543267493	5618.375	7632.509	0.2551	2014.134	-75.35	Birds
74	Spectrogram 1	1	32366.797567724	32367.278347838	3879.859	6784.452	0.4808	2904.594	-76.39	Birds
75	Spectrogram 1	1	32367.710068757	32368.004423929	7293.286	8565.371	0.2944	1272.085	-73.26	Birds
76	Spectrogram 1	1	32368.220284389	32368.445956688	6296.820	8650.177	0.2257	2353.357	-75.72	Birds
77	Spectrogram 1	1	32368.858053929	32369.172032779	3731.449	5766.784	0.3140	2035.336	-73.60	Birds
78	Spectrogram 1	1	32369.446764273	32369.701872089	7250.883	8374.558	0.2551	1123.675	-72.59	Birds
79	Spectrogram 1	1	32369.868673353	32370.055098295	6084.806	8798.587	0.1864	2713.781	-74.64	Birds
80	Spectrogram 1	1	32370.320017950	32370.447571858	7590.106	8713.781	0.1276	1123.675	-77.04	Birds
81	Spectrogram 1	1	32370.604561283	32371.281578179	6063.604	8946.996	0.6770	2883.392	-76.16	Birds
82	Spectrogram 1	1	32370.683055996	32370.928351972	3879.859	5469.965	0.2453	1590.106	-72.96	Birds
83	Spectrogram 1	1	32371.379696570	32371.674051742	6233.216	8756.184	0.2944	2522.968	-76.62	Birds
84	Spectrogram 1	1	32372.154831856	32372.468810706	4007.067	5469.965	0.3140	1462.898	-74.51	Birds
85	Spectrogram 1	1	32372.203891051	32372.449187028	6275.618	8077.739	0.2453	1802.120	-73.65	Birds
86	Spectrogram 1	1	32372.684671166	32372.920155304	5851.590	8798.587	0.2355	2946.996	-77.23	Birds
87	Spectrogram 1	1	32373.145827602	32373.371499901	7293.286	8565.371	0.2257	1272.085	-73.36	Birds
88	Spectrogram 1	1	32373.587360360	32373.930774728	8120.141	8862.191	0.3434	742.049	-74.59	Birds
89	Spectrogram 1	1	32373.773785303	32373.960210245	6106.007	7399.293	0.1864	1293.286	-76.13	Birds
90	Spectrogram 1	1	32373.960210245	32374.225129900	3773.852	5575.972	0.2649	1802.120	-73.93	Birds
91	Spectrogram 1	1	32374.698939135	32374.993294307	6508.834	8756.184	0.2944	2247.350	-76.74	Birds
92	Spectrogram 1	1	32375.120848215	32375.621252007	8183.746	8734.982	0.5004	551.237	-78.53	Birds
93	Spectrogram 1	1	32375.395579709	32375.572192812	7272.085	7462.898	0.1766	190.813	-73.52	Birds
94	Spectrogram 1	1	32375.052165341	32375.277837640	6212.014	6551.237	0.2257	339.223	-70.59	Birds
95	Spectrogram 1	1	32375.846924306	32376.121655800	7060.071	8586.572	0.2747	1526.502	-74.45	Birds
96	Spectrogram 1	1	32375.582004651	32376.013725570	3816.254	6127.208	0.4317	2310.954	-75.43	Birds
97	Spectrogram 1	1	32376.209962352	32376.347328099	7844.523	8862.191	0.1374	1017.668	-73.00	Birds
98	Spectrogram 1	1	32376.259021547	32376.347328099	5787.986	7441.696	0.0883	1653.710	-75.60	Birds
99	Spectrogram 1	1	32376.523941202	32376.788860857	6021.201	7759.717	0.2649	1738.516	-74.22	Birds
100	Spectrogram 1	1	32376.916414765	32377.142087063	6911.661	8734.982	0.2257	1823.322	-75.71	Birds
101	Spectrogram 1	1	32377.397194879	32377.583619821	7293.286	8586.572	0.1864	1293.286	-72.07	Birds
102	Spectrogram 1	1	32377.750421086	32378.241013039	3985.866	8480.565	0.4906	4494.700	-76.52	Birds
103	Spectrogram 1	1	32378.074211775	32378.584427407	5597.173	8862.191	0.5102	3265.018	-75.10	
104	Spectrogram 1	1	32378.819911544	32379.084831199	7102.473	8565.371	0.2649	1462.898	-74.07	Birds
105	Spectrogram 1	1	32379.595046831	32379.840342808	6996.466	8120.141	0.2453	1123.675	-71.88	Birds
106	Spectrogram 1	1	32379.850154647	32380.164133497	3519.435	5681.979	0.3140	2162.544	-74.93	Birds
107	Spectrogram 1	1	32380.026767750	32380.203380853	8141.343	8798.587	0.1766	657.244	-73.28	Birds
108	Spectrogram 1	1	32379.997332233	32380.213192692	6148.410	7547.703	0.2159	1399.293	-75.09	Birds
109	Spectrogram 1	1	32380.350558439	32380.625289933	5830.389	7823.322	0.2747	1992.933	-73.67	Birds
110	Spectrogram 1	1	32380.693972807	32380.929456944	7632.509	8713.781	0.2355	1081.272	-73.58	Birds
111	Spectrogram 1	1	32381.164941082	32381.321930507	7102.473	8628.975	0.1570	1526.502	-71.70	Birds
112	Spectrogram 1	1	32381.488731771	32381.773275104	3667.845	8226.148	0.2845	4558.304	-77.01	Birds
113	Spectrogram 1	1	32381.714404070	32382.136313150	6318.021	8798.587	0.4219	2480.565	-75.51	Birds
114	Spectrogram 1	1	32382.018571081	32382.440480161	5512.367	6487.633	0.4219	975.265	-74.08	Birds
115	Spectrogram 1	1	32382.450292000	32382.725023494	8077.739	8734.982	0.2747	657.244	-74.74	Birds
116	Spectrogram 1	1	32382.528786713	32382.754459011	6106.007	7568.905	0.2257	1462.898	-74.59	Birds
117	Spectrogram 1	1	32382.832953724	32382.970319471	6932.862	7568.905	0.1374	636.042	-77.01	Birds
118	Spectrogram 1	1	32383.009566827	32383.431475907	3816.254	6572.438	0.4219	2756.184	-76.78	Birds
119	Spectrogram 1	1	32383.186179930	32383.431475907	7378.092	8438.163	0.2453	1060.071	-72.71	Birds
120	Spectrogram 1	1	32383.833761309	32384.069245447	6021.201	7865.724	0.2355	1844.523	-73.07	Birds
121	Spectrogram 1	1	32384.245858550	32384.510778205	7611.307	8840.989	0.2649	1229.682	-74.39	Birds
122	Spectrogram 1	1	32384.613509420	32384.878429074	7441.696	8565.371	0.2649	1123.675	-72.79	Birds
123	Spectrogram 1	1	32384.947111948	32385.162972408	6021.201	8798.587	0.2159	2777.385	-75.83	Birds
124	Spectrogram 1	1	32385.202219764	32385.388644706	3964.664	5491.166	0.1864	1526.502	-74.04	Birds
125	Spectrogram 1	1	32385.771306430	32385.947919533	7208.481	8353.357	0.1766	1144.876	-70.46	Birds
126	Spectrogram 1	1	32386.114720797	32386.477758843	6975.265	8480.565	0.3630	1505.300	-77.02	Birds
127	Spectrogram 1	1	32386.850608728	32387.046845509	6148.410	7653.710	0.1962	1505.300	-70.84	Birds
128	Spectrogram 1	1	32387.262705969	32387.439319072	6614.841	8756.184	0.1766	2141.343	-73.30	Birds
129	Spectrogram 1	1	32387.615932175	32388.243889876	5533.569	8904.594	0.6280	3371.025	-75.78	Birds
130	Spectrogram 1	1	32388.185018841	32388.440126657	8014.134	8968.198	0.2551	954.064	-75.35	Birds
131	Spectrogram 1	1	32388.322384588	32388.548056887	6084.806	7590.106	0.2257	1505.300	-74.24	Birds
132	Spectrogram 1	1	32386.173591832	32386.801549532	5533.569	5893.993	0.6280	360.424	-76.00	Birds
133	Spectrogram 1	1	32388.263513554	32388.538245048	3646.643	5491.166	0.2747	1844.523	-75.44	Birds
134	Spectrogram 1	1	32388.969965967	32389.176014587	7441.696	8565.371	0.2060	1123.675	-71.82	Birds
135	Spectrogram 1	1	32389.293756656	32389.568488150	7971.731	8904.594	0.2747	932.862	-73.70	Birds
136	Spectrogram 1	1	32389.774536771	32390.343623437	5575.972	8883.392	0.5691	3307.420	-75.20	Birds
137	Spectrogram 1	1	32389.372251369	32389.725477575	6360.424	7293.286	0.3532	932.862	-76.09	Birds
138	Spectrogram 1	1	32390.196445851	32390.461365505	3795.053	5660.777	0.2649	1865.724	-75.32	Birds
139	Spectrogram 1	1	32392.590534584	32392.992819986	1166.078	1992.933	0.4023	826.855	-67.37	Birds
140	Spectrogram 1	1	32390.471177345	32390.726285160	7674.912	8862.191	0.2551	1187.279	-73.74	Birds
141	Spectrogram 1	1	32390.853839068	32391.020640332	7166.078	8692.580	0.1668	1526.502	-61.13	Birds
142	Spectrogram 1	1	32390.098327460	32390.461365505	1526.502	1908.127	0.3630	381.625	-69.42	Birds
143	Spectrogram 1	1	32391.164710984	32391.468877995	6021.201	8565.371	0.3042	2544.170	-78.37	Birds
144	Spectrogram 1	1	32391.566996385	32391.733797650	6466.431	8374.558	0.1668	1908.127	-73.65	Birds
145	Spectrogram 1	1	32392.155706730	32392.302884316	6190.813	7250.883	0.1472	1060.071	-75.33	Birds
146	Spectrogram 1	1	32392.116459373	32392.420626385	4049.470	5236.749	0.3042	1187.279	-73.56	Birds
147	Spectrogram 1	1	32392.420626385	32392.685546039	7166.078	8332.155	0.2649	1166.078	-71.45	Birds
148	Spectrogram 1	1	32393.166326154	32393.804095693	5597.173	8883.392	0.6378	3286.219	-76.05	Birds
149	Spectrogram 1	1	32392.734605235	32392.901406499	6402.827	7144.876	0.1668	742.049	-76.12	Birds
150	Spectrogram 1	1	32393.794283854	32394.059203509	7653.710	8840.989	0.2649	1187.279	-76.09	Birds
151	Spectrogram 1	1	32393.951273280	32394.167133739	5809.187	7335.689	0.2159	1526.502	-75.14	Birds
152	Spectrogram 1	1	32394.059203509	32394.363370520	3943.463	5469.965	0.3042	1526.502	-73.37	Birds
153	Spectrogram 1	1	32394.471300750	32394.726408566	6975.265	8586.572	0.2551	1611.307	-72.68	Birds
154	Spectrogram 1	1	32394.863774313	32395.109070290	8226.148	8819.788	0.2453	593.640	-72.44	Birds
155	Spectrogram 1	1	32394.942269026	32395.177753163	6275.618	7441.696	0.2355	1166.078	-75.49	Birds
156	Spectrogram 1	1	32395.599662243	32395.864581898	3752.650	5385.159	0.2649	1632.509	-73.49	Birds
157	Spectrogram 1	1	32395.629097761	32395.894017415	7102.473	8671.378	0.2649	1568.905	-72.28	Birds
158	Spectrogram 1	1	32396.070630519	32396.257055461	7526.502	8819.788	0.1864	1293.286	-72.66	Birds
159	Spectrogram 1	1	32396.453292242	32396.737835575	6275.618	8798.587	0.2845	2522.968	-73.77	Birds
160	Spectrogram 1	1	32396.845765805	32397.149932816	5957.597	7081.272	0.3042	1123.675	-71.94	Birds
161	Spectrogram 1	1	32397.277486724	32397.483535345	7759.717	8756.184	0.2060	996.466	-72.89	Birds
162	Spectrogram 1	1	32397.365793276	32397.522782701	6212.014	7420.495	0.1570	1208.481	-73.17	Birds
163	Spectrogram 1	1	32397.336357759	32397.630712931	4028.269	5597.173	0.2944	1568.905	-74.45	Birds
164	Spectrogram 1	1	32397.738643161	32397.807326034	6466.431	6784.452	0.0687	318.021	-73.21	Birds
165	Spectrogram 1	1	32398.121304884	32398.288106149	7060.071	8671.378	0.1668	1611.307	-71.49	Birds
166	Spectrogram 1	1	32398.464719252	32398.690391550	8438.163	8777.385	0.2257	339.223	-70.29	Birds
167	Spectrogram 1	1	32398.513778447	32398.602084999	6424.028	7420.495	0.0883	996.466	-73.13	Birds
168	Spectrogram 1	1	32398.808133619	32398.906252010	6445.230	6784.452	0.0981	339.223	-75.81	Birds
169	Spectrogram 1	1	32399.131924309	32399.406655803	6042.403	7823.322	0.2747	1780.919	-73.19	Birds
170	Spectrogram 1	1	32399.602892584	32399.838376722	7250.883	8692.580	0.2355	1441.696	-73.68	Birds
171	Spectrogram 1	1	32399.298725573	32399.494962354	4028.269	5787.986	0.1962	1759.717	-73.00	Birds
