Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
56	Spectrogram 1	1	20117.812273093	20118.567784702	5007.216	5996.665	0.7555	989.450	-71.32	Birds
57	Spectrogram 1	1	20118.253805851	20118.587408380	2368.683	3867.849	0.3336	1499.166	-71.52	Birds
58	Spectrogram 1	1	20117.586600795	20117.822084932	3028.316	4227.649	0.2355	1199.333	-72.83	Birds
59	Spectrogram 1	1	20119.078000333	20119.450850218	2218.766	4347.582	0.3728	2128.816	-63.35	Birds
60	Spectrogram 1	1	20119.902194815	20120.196549987	3418.099	5307.049	0.2944	1888.950	-71.69	Birds
61	Spectrogram 1	1	20120.068996079	20120.275044700	5696.832	6116.599	0.2060	419.767	-73.34	Birds
62	Spectrogram 1	1	20120.628270906	20120.883378722	2188.783	4827.316	0.2551	2638.533	-63.51	Birds
63	Spectrogram 1	1	20120.196549987	20120.539964355	2638.533	3897.832	0.3434	1259.300	-72.12	Birds
64	Spectrogram 1	1	20121.373970676	20121.668325848	2338.699	5786.782	0.2944	3448.083	-66.93	Birds
65	Spectrogram 1	1	20122.306095388	20122.629886077	2248.749	4137.699	0.3238	1888.950	-61.60	Birds
66	Spectrogram 1	1	20119.561879153	20119.738492257	1888.950	2698.499	0.1766	809.550	-73.50	Birds
67	Spectrogram 1	1	20119.856234325	20119.983788233	1799.000	2758.466	0.1276	959.466	-75.10	Birds
68	Spectrogram 1	1	20120.091718463	20120.238896049	1709.050	2908.383	0.1472	1199.333	-73.55	Birds
69	Spectrogram 1	1	20120.670616968	20120.827606393	1709.050	2128.816	0.1570	419.767	-72.69	Birds
70	Spectrogram 1	1	20121.971095319	20122.157520261	2098.833	3328.149	0.1864	1229.316	-74.84	Birds
71	Spectrogram 1	1	20122.069213710	20122.216391296	5456.965	7705.715	0.1472	2248.749	-74.78	Birds
72	Spectrogram 1	1	20123.256446237	20123.540989570	2098.833	3807.882	0.2845	1709.050	-63.41	Birds
73	Spectrogram 1	1	20123.933463133	20124.227818305	2548.583	5726.815	0.2944	3178.233	-66.49	Birds
74	Spectrogram 1	1	20123.668543478	20123.845156582	3717.932	5606.882	0.1766	1888.950	-74.31	Birds
75	Spectrogram 1	1	20124.610480029	20125.218814051	4827.316	5936.699	0.6083	1109.383	-71.84	Birds
76	Spectrogram 1	1	20124.345560374	20124.581044512	2368.683	4257.632	0.2355	1888.950	-71.15	Birds
