Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
46	Spectrogram 1	1	3983.863178618	3984.126222249	4641.509	9305.660	0.2630	4664.151	-69.31	Birds
47	Spectrogram 1	1	3984.287442539	3984.737162296	2150.943	5977.358	0.4497	3826.415	-66.41	Birds
48	Spectrogram 1	1	3985.263249558	3985.789336821	1358.491	5818.868	0.5261	4460.377	-69.50	Birds
49	Spectrogram 1	1	3986.580235365	3987.225116525	1969.811	5750.943	0.6449	3781.132	-67.00	Birds
50	Spectrogram 1	1	3986.325677012	3986.537808973	1924.528	2716.981	0.2121	792.453	-68.65	Birds
51	Spectrogram 1	1	3987.759689066	3988.116070760	1856.604	2830.189	0.3564	973.585	-72.64	Birds
52	Spectrogram 1	1	3988.591246352	3988.956113325	2377.358	4098.113	0.3649	1720.755	-65.88	Birds
53	Spectrogram 1	1	3988.370629113	3988.769437199	4596.226	6384.906	0.3988	1788.679	-68.55	Birds
54	Spectrogram 1	1	3991.119859324	3991.527152688	2241.509	5728.302	0.4073	3486.792	-66.72	Birds
55	Spectrogram 1	1	3993.122415367	3993.487282339	2060.377	4030.189	0.3649	1969.811	-65.95	Birds
56	Spectrogram 1	1	3993.215753429	3993.546679288	4913.208	8920.755	0.3309	4007.547	-67.34	Birds
57	Spectrogram 1	1	3993.843664033	3994.208531005	5094.340	6294.340	0.3649	1200.000	-66.79	Birds
58	Spectrogram 1	1	3995.523749162	3996.066806981	5388.679	6837.736	0.5431	1449.057	-62.64	Birds
59	Spectrogram 1	1	3996.007410032	3996.397732840	2603.774	4913.208	0.3903	2309.434	-65.72	Birds
60	Spectrogram 1	1	3996.728658699	3996.991702330	2309.434	4913.208	0.2630	2603.774	-58.99	Birds
61	Spectrogram 1	1	3996.966246495	3997.424451530	5841.509	6905.660	0.4582	1064.151	-58.92	Birds
62	Spectrogram 1	1	3998.374802714	3998.833007749	6067.925	7041.509	0.4582	973.585	-58.89	Birds
63	Spectrogram 1	1	3999.605168086	4000.020946729	2264.151	4301.887	0.4158	2037.736	-66.24	Birds
64	Spectrogram 1	1	3998.951801647	3999.325153898	4256.604	5162.264	0.3734	905.660	-72.68	Birds
65	Spectrogram 1	1	3999.384550847	4000.071858399	6022.642	6950.943	0.6873	928.302	-65.37	Birds
66	Spectrogram 1	1	4000.691283724	4000.886445128	4098.113	6407.547	0.1952	2309.434	-73.44	Birds
67	Spectrogram 1	1	3998.382955719	4000.351540314	1720.755	2309.434	1.9686	588.679	-75.33	Birds
68	Spectrogram 1	1	4003.482608054	4003.728681128	4324.528	8581.132	0.2461	4256.604	-70.23	Birds
69	Spectrogram 1	1	4004.415988681	4004.882678994	2286.792	4686.792	0.4667	2400.000	-66.28	Birds
70	Spectrogram 1	1	4006.054372698	4006.605915795	6181.132	6950.943	0.5515	769.811	-64.63	Birds
71	Spectrogram 1	1	4007.827795889	4008.311456759	5479.245	5977.358	0.4837	498.113	-65.96	Birds
72	Spectrogram 1	1	4009.906689104	4010.398835253	5252.830	6747.170	0.4921	1494.340	-63.20	Birds
73	Spectrogram 1	1	4011.374642272	4011.926185370	5773.585	6837.736	0.5515	1064.151	-59.60	Birds
74	Spectrogram 1	1	4012.851080718	4013.283829918	5773.585	7222.642	0.4327	1449.057	-60.16	Birds
75	Spectrogram 1	1	4011.892244256	4012.282567064	2513.208	4347.170	0.3903	1833.962	-64.92	Birds
76	Spectrogram 1	1	4010.797643339	4011.408583386	2445.283	4460.377	0.6109	2015.094	-71.01	Birds
77	Spectrogram 1	1	4010.466717480	4010.797643339	3577.358	5456.604	0.3309	1879.245	-73.21	Birds
78	Spectrogram 1	1	4011.366156994	4011.773450358	3532.075	5116.981	0.4073	1584.906	-71.12	Birds
79	Spectrogram 1	1	4013.824818148	4014.876992673	6113.208	7200.000	1.0522	1086.792	-64.01	Birds
80	Spectrogram 1	1	4014.876992673	4015.360653543	2377.358	5320.755	0.4837	2943.396	-66.52	Birds
81	Spectrogram 1	1	4018.516960631	4018.780004262	1607.547	1947.170	0.2630	339.623	-73.99	Birds
82	Spectrogram 1	1	4019.919710623	4019.999979167	1698.113	2037.736	0.0803	339.623	-71.13	Birds
