Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
21	Spectrogram 1	1	9009.915105058	9010.161157043	1967.601	5984.788	0.2461	4017.186	-68.99	Birds
22	Spectrogram 1	1	9012.226236196	9012.533801176	3279.336	5219.609	0.3076	1940.274	-73.82	Birds
23	Spectrogram 1	1	9010.872950283	9011.479292672	2896.747	4645.726	0.6063	1748.979	-73.40	Birds
24	Spectrogram 1	1	9008.992410117	9009.879954775	3880.547	5246.937	0.8875	1366.390	-67.25	Birds
25	Spectrogram 1	1	9007.920326472	9008.649694854	3142.697	5082.970	0.7294	1940.274	-66.82	Birds
26	Spectrogram 1	1	9008.728782991	9008.851808984	3798.564	4782.365	0.1230	983.801	-66.15	Birds
27	Spectrogram 1	1	9009.695415787	9010.046918621	1694.323	2268.207	0.3515	573.884	-73.56	Birds
28	Spectrogram 1	1	9013.526004854	9017.577075023	2322.863	4017.186	4.0511	1694.323	-75.55	Birds
29	Spectrogram 1	1	9019.524291835	9024.278367673	1912.946	3989.859	4.7541	2076.913	-76.13	Birds
30	Spectrogram 1	1	9019.708830823	9020.192147221	491.900	1202.423	0.4833	710.523	-59.95	Birds
31	Spectrogram 1	1	9024.216854677	9024.744108929	409.917	1229.751	0.5273	819.834	-60.33	Birds
32	Spectrogram 1	1	9024.730332457	9025.081835291	3552.614	5301.593	0.3515	1748.979	-72.57	Birds
33	Spectrogram 1	1	9025.125773146	9025.433338126	2924.074	4864.348	0.3076	1940.274	-70.87	Birds
34	Spectrogram 1	1	9026.442946874	9026.609910720	3716.581	4153.825	0.1670	437.245	-69.30	Birds
35	Spectrogram 1	1	9027.725932220	9028.270761614	300.606	1311.734	0.5448	1011.129	-60.12	Birds
36	Spectrogram 1	1	9028.437725460	9029.667985382	54.656	983.801	1.2303	929.145	-59.30	Birds
37	Spectrogram 1	1	9029.905249795	9030.247965059	273.278	819.834	0.3427	546.556	-59.91	Birds
38	Spectrogram 1	1	9030.494017043	9031.733064535	382.589	1147.768	1.2390	765.178	-59.37	Birds
39	Spectrogram 1	1	9022.026480876	9050.884863599	6012.116	6504.016	28.8584	491.900	-77.35	Unknown
40	Spectrogram 1	1	9031.880005039	9033.417829940	355.261	929.145	1.5378	573.884	-60.13	Birds
41	Spectrogram 1	1	9031.598802771	9037.714952093	1694.323	3935.203	6.1161	2240.879	-68.77	Birds
42	Spectrogram 1	1	9037.328298975	9037.925853794	2432.174	5000.987	0.5976	2568.813	-67.12	Birds
43	Spectrogram 1	1	9033.663881924	9033.953871763	4536.415	5629.526	0.2900	1093.112	-73.22	Birds
44	Spectrogram 1	1	9038.091005648	9038.284332207	2951.402	4864.348	0.1933	1912.946	-60.78	Birds
45	Spectrogram 1	1	9038.477658766	9038.679772896	2623.469	4837.020	0.2021	2213.552	-72.03	Birds
46	Spectrogram 1	1	9038.794011317	9039.084001156	1912.946	4727.709	0.2900	2814.763	-65.01	Birds
47	Spectrogram 1	1	9038.846736742	9039.092788727	4891.676	5738.838	0.2461	847.162	-74.09	Birds
48	Spectrogram 1	1	9040.006696097	9040.490012494	409.917	1311.734	0.4833	901.817	-59.91	Birds
49	Spectrogram 1	1	9039.997908526	9040.217597797	4509.087	5520.215	0.2197	1011.129	-71.81	Birds
50	Spectrogram 1	1	9041.913885534	9042.124787235	6640.655	11477.675	0.2109	4837.020	-69.60	Birds
51	Spectrogram 1	1	9042.221450514	9042.405989502	7023.244	11668.970	0.1845	4645.726	-67.84	Birds
52	Spectrogram 1	1	9044.198653959	9044.673182786	437.245	1366.390	0.4745	929.145	-60.53	Birds
53	Spectrogram 1	1	9043.697762420	9043.943814404	4454.431	5410.904	0.2461	956.473	-74.24	Birds
54	Spectrogram 1	1	9044.848934203	9045.534364731	3443.303	5246.937	0.6854	1803.635	-66.30	Birds
55	Spectrogram 1	1	9046.785716713	9048.015976634	163.967	901.817	1.2303	737.851	-60.41	Birds
56	Spectrogram 1	1	9048.244453477	9048.613531453	327.934	874.490	0.3691	546.556	-60.94	Birds
57	Spectrogram 1	1	9048.789282870	9049.905304370	382.589	819.834	1.1160	437.245	-59.90	Birds
58	Spectrogram 1	1	9050.186506638	9050.643460323	355.261	819.834	0.4570	464.573	-60.16	Birds
59	Spectrogram 1	1	9050.757698744	9051.829782390	273.278	765.178	1.0721	491.900	-61.56	Birds
60	Spectrogram 1	1	9052.629451339	9053.060042311	437.245	1257.079	0.4306	819.834	-59.79	Birds
61	Spectrogram 1	1	9046.434213878	9046.759354000	4372.448	4946.331	0.3251	573.884	-70.99	Birds
62	Spectrogram 1	1	9046.776929142	9049.931667083	1912.946	3224.680	3.1547	1311.734	-74.60	Birds
63	Spectrogram 1	1	9047.690836512	9047.936888496	4044.514	6258.066	0.2461	2213.552	-74.31	Birds
64	Spectrogram 1	1	9048.068702059	9048.402629752	4153.825	6749.966	0.3339	2596.141	-73.78	Birds
65	Spectrogram 1	1	9048.991397000	9049.378050118	4099.170	5602.199	0.3867	1503.029	-77.05	Birds
66	Spectrogram 1	1	9050.397408339	9050.669823036	4235.809	5246.937	0.2724	1011.129	-72.28	Birds
67	Spectrogram 1	1	9052.404209666	9052.738137359	4235.809	5520.215	0.3339	1284.407	-77.32	Birds
68	Spectrogram 1	1	9052.896313635	9053.195091044	2705.452	3497.958	0.2988	792.506	-75.61	Birds
69	Spectrogram 1	1	9053.801433434	9054.196874123	4399.776	5082.970	0.3954	683.195	-72.66	Birds
70	Spectrogram 1	1	9053.933246997	9054.355050398	3142.697	3825.892	0.4218	683.195	-77.00	Birds
71	Spectrogram 1	1	9057.573458082	9059.999979167	1967.601	3333.991	2.4265	1366.390	-73.39	Birds
72	Spectrogram 1	1	9055.631404921	9055.921394759	1612.340	2842.091	0.2900	1229.751	-76.75	Birds
73	Spectrogram 1	1	9056.141084031	9056.316835448	1639.668	2596.141	0.1758	956.473	-76.55	Birds
74	Spectrogram 1	1	9056.395923586	9056.677125854	1967.601	2760.108	0.2812	792.506	-73.01	Birds
75	Spectrogram 1	1	9056.765001563	9056.993478405	1093.112	1612.340	0.2285	519.228	-70.42	Birds
76	Spectrogram 1	1	9057.186804964	9057.722846787	956.473	1994.929	0.5360	1038.456	-73.33	Birds
77	Spectrogram 1	1	9058.214950755	9058.434640027	874.490	1639.668	0.2197	765.178	-72.30	Birds
78	Spectrogram 1	1	9058.592816303	9059.348547397	1011.129	1912.946	0.7557	901.817	-73.07	Birds
79	Spectrogram 1	1	9059.893376791	9059.999979167	4372.448	5328.921	0.1066	956.473	-72.32	Birds
80	Spectrogram 1	1	9059.568236669	9059.910951932	983.801	1666.996	0.3427	683.195	-73.79	Birds
