Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	6360.033941114	6419.999979167	4266.667	5284.848	59.9660	1018.182	-55.04	Insects
2	Spectrogram 1	1	6360.000000000	6419.999979167	2472.727	2860.606	60.0000	387.879	-59.33	Insects
3	Spectrogram 1	1	6360.000000000	6419.999979167	6254.545	6448.485	60.0000	193.939	-57.75	Insects
4	Spectrogram 1	1	6360.407293365	6360.551543098	751.515	1793.939	0.1442	1042.424	-63.76	Amphibians
5	Spectrogram 1	1	6360.873983678	6361.035203968	993.939	1915.152	0.1612	921.212	-63.32	Amphibians
6	Spectrogram 1	1	6361.323703435	6361.417041497	678.788	1115.152	0.0933	436.364	-66.33	Amphibians
7	Spectrogram 1	1	6361.722511521	6361.900702368	896.970	1890.909	0.1782	993.939	-63.62	Amphibians
8	Spectrogram 1	1	6362.163745999	6362.291025176	800.000	1842.424	0.1273	1042.424	-62.86	Amphibians
9	Spectrogram 1	1	6362.672862705	6362.817112438	896.970	1866.667	0.1442	969.697	-62.71	Amphibians
10	Spectrogram 1	1	6362.783171324	6362.851053552	218.182	678.788	0.0679	460.606	-58.35	Amphibians
11	Spectrogram 1	1	6363.258346916	6363.428052485	993.939	1721.212	0.1697	727.273	-62.41	Amphibians
12	Spectrogram 1	1	6363.538361104	6363.716551951	800.000	1018.182	0.1782	218.182	-64.28	Amphibians
13	Spectrogram 1	1	6362.944391615	6363.080156069	751.515	1163.636	0.1358	412.121	-65.45	Amphibians
14	Spectrogram 1	1	6363.869286963	6364.005051418	848.485	1866.667	0.1358	1018.182	-62.42	Amphibians
15	Spectrogram 1	1	6364.174756987	6364.285065606	824.242	1187.879	0.1103	363.636	-64.31	Amphibians
16	Spectrogram 1	1	6364.420830061	6364.607506186	775.758	1842.424	0.1867	1066.667	-63.75	Amphibians
17	Spectrogram 1	1	6364.743270641	6364.845093982	824.242	1212.121	0.1018	387.879	-62.58	Amphibians
18	Spectrogram 1	1	6364.997828994	6365.176019841	896.970	1842.424	0.1782	945.455	-62.92	Amphibians
19	Spectrogram 1	1	6365.277843182	6365.456034029	800.000	1139.394	0.1782	339.394	-63.32	Amphibians
20	Spectrogram 1	1	6365.634224876	6365.769989331	921.212	1866.667	0.1358	945.455	-62.61	Amphibians
21	Spectrogram 1	1	6365.931209621	6366.041518241	751.515	1284.848	0.1103	533.333	-64.27	Amphibians
22	Spectrogram 1	1	6366.440326327	6366.771252186	727.273	1987.879	0.3309	1260.606	-64.54	Amphibians
23	Spectrogram 1	1	6366.898531362	6367.271883613	606.061	1842.424	0.3734	1236.364	-65.28	Amphibians
24	Spectrogram 1	1	6367.602809471	6367.831911989	824.242	1939.394	0.2291	1115.152	-63.58	Amphibians
25	Spectrogram 1	1	6368.239205354	6368.476793150	581.818	1769.697	0.2376	1187.879	-63.67	Amphibians
26	Spectrogram 1	1	6368.833174844	6368.985909855	1163.636	1890.909	0.1527	727.273	-61.64	Amphibians
27	Spectrogram 1	1	6369.316835714	6369.554423510	872.727	1890.909	0.2376	1018.182	-62.38	Amphibians
