Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	1827.798343398	1827.959563688	616.514	1739.450	0.1612	1122.936	-58.38	Amphibians
2	Spectrogram 1	1	1828.086842865	1828.298974826	858.716	1761.468	0.2121	902.752	-60.98	Amphibians
3	Spectrogram 1	1	1828.545047900	1828.791120974	792.661	1849.541	0.2461	1056.881	-62.27	Amphibians
4	Spectrogram 1	1	1828.892944316	1829.105076276	616.514	1761.468	0.2121	1144.954	-59.46	Amphibians
5	Spectrogram 1	1	1829.130532111	1829.342664072	880.734	1893.578	0.2121	1012.844	-63.01	Amphibians
6	Spectrogram 1	1	1829.342664072	1829.631163539	726.606	1761.468	0.2885	1034.862	-59.51	Amphibians
7	Spectrogram 1	1	1829.707531045	1829.945118841	858.716	1849.541	0.2376	990.826	-61.84	Amphibians
8	Spectrogram 1	1	1830.004515790	1830.182706637	704.587	1805.505	0.1782	1100.917	-58.56	Amphibians
9	Spectrogram 1	1	1830.208162472	1830.488176660	814.679	1827.523	0.2800	1012.844	-62.48	Amphibians
10	Spectrogram 1	1	1830.742735013	1830.946381695	880.734	1783.486	0.2036	902.752	-67.21	Amphibians
11	Spectrogram 1	1	1831.294278111	1831.413072009	726.606	1761.468	0.1188	1034.862	-66.79	Amphibians
12	Spectrogram 1	1	1831.777938981	1831.973100385	814.679	1739.450	0.1952	924.771	-66.95	Amphibians
13	Spectrogram 1	1	1831.998556220	1832.210688181	682.569	1849.541	0.2121	1166.972	-58.90	Amphibians
14	Spectrogram 1	1	1832.380393749	1832.533128761	836.697	1695.413	0.1527	858.716	-66.34	Amphibians
15	Spectrogram 1	1	1832.507672926	1832.821628228	726.606	1783.486	0.3140	1056.881	-60.24	Amphibians
16	Spectrogram 1	1	1833.141999218	1833.362616457	726.606	1783.486	0.2206	1056.881	-58.51	Amphibians
17	Spectrogram 1	1	1833.413528128	1833.710512873	836.697	1871.560	0.2970	1034.862	-67.78	Amphibians
18	Spectrogram 1	1	1833.685057037	1833.956585947	682.569	1849.541	0.2715	1166.972	-59.74	Amphibians
19	Spectrogram 1	1	1833.948100669	1834.194173743	902.752	1761.468	0.2461	858.716	-66.87	Amphibians
20	Spectrogram 1	1	1834.253570692	1834.550555437	704.587	1827.523	0.2970	1122.936	-60.03	Amphibians
21	Spectrogram 1	1	1834.626922943	1834.822084347	748.624	1761.468	0.1952	1012.844	-66.84	Amphibians
22	Spectrogram 1	1	1834.940878245	1835.186951319	638.532	1717.431	0.2461	1078.899	-59.25	Amphibians
23	Spectrogram 1	1	1835.280289382	1835.458480229	726.606	1805.505	0.1782	1078.899	-67.24	Amphibians
24	Spectrogram 1	1	1835.509391899	1835.789406088	572.477	1783.486	0.2800	1211.009	-60.07	Amphibians
25	Spectrogram 1	1	1838.018038173	1838.238655412	594.495	1629.358	0.2206	1034.862	-58.89	Amphibians
26	Spectrogram 1	1	1838.476243208	1838.696860447	594.495	1651.376	0.2206	1056.881	-58.91	Amphibians
27	Spectrogram 1	1	1838.934448243	1839.172036039	528.440	1827.523	0.2376	1299.083	-59.49	Amphibians
28	Spectrogram 1	1	1839.435079670	1839.715093859	704.587	1761.468	0.2800	1056.881	-59.30	Amphibians
29	Spectrogram 1	1	1840.113901945	1840.376945576	638.532	1739.450	0.2630	1100.917	-59.20	Amphibians
30	Spectrogram 1	1	1840.436342525	1840.648474486	770.642	1739.450	0.2121	968.807	-63.79	Amphibians
31	Spectrogram 1	1	1840.656959764	1840.886062282	748.624	1805.505	0.2291	1056.881	-58.68	Amphibians
32	Spectrogram 1	1	1840.877577003	1841.106679521	858.716	1739.450	0.2291	880.734	-61.26	Amphibians
33	Spectrogram 1	1	1841.183047027	1841.446090658	616.514	1805.505	0.2630	1188.991	-59.66	Amphibians
34	Spectrogram 1	1	1841.505487607	1841.692163732	814.679	1739.450	0.1867	924.771	-61.28	Amphibians
35	Spectrogram 1	1	1841.921266250	1842.099457097	726.606	1761.468	0.1782	1034.862	-61.03	Amphibians
36	Spectrogram 1	1	1842.379471285	1842.617059081	858.716	1761.468	0.2376	902.752	-60.84	Amphibians
37	Spectrogram 1	1	1842.617059081	1842.820705763	792.661	1827.523	0.2036	1034.862	-57.56	Amphibians
38	Spectrogram 1	1	1842.854646877	1843.100719951	748.624	1827.523	0.2461	1078.899	-61.79	Amphibians
39	Spectrogram 1	1	1843.134661065	1843.414675253	704.587	1761.468	0.2800	1056.881	-58.94	Amphibians
40	Spectrogram 1	1	1843.406189975	1843.669233606	792.661	1915.596	0.2630	1122.936	-61.56	Amphibians
41	Spectrogram 1	1	1843.669233606	1843.957733073	748.624	1915.596	0.2885	1166.972	-58.80	Amphibians
42	Spectrogram 1	1	1844.645040625	1844.848687307	704.587	1827.523	0.2036	1122.936	-61.40	Amphibians
43	Spectrogram 1	1	1845.199162139	1845.428264656	682.569	1761.468	0.2291	1078.899	-61.71	Amphibians
44	Spectrogram 1	1	1845.682823009	1845.886469691	770.642	1783.486	0.2036	1012.844	-60.48	Amphibians
45	Spectrogram 1	1	1845.835558021	1846.090116373	704.587	1739.450	0.2546	1034.862	-57.70	Amphibians
46	Spectrogram 1	1	1846.124057487	1846.378615840	704.587	1827.523	0.2546	1122.936	-60.67	Amphibians
47	Spectrogram 1	1	1846.344674726	1846.599233079	704.587	1629.358	0.2546	924.771	-58.37	Amphibians
48	Spectrogram 1	1	1846.675600585	1846.947129495	726.606	1959.633	0.2715	1233.028	-59.60	Amphibians
49	Spectrogram 1	1	1846.879247267	1847.116835063	682.569	1717.431	0.2376	1034.862	-57.97	Amphibians
50	Spectrogram 1	1	1847.176232012	1847.447760922	726.606	1937.615	0.2715	1211.009	-61.52	Amphibians
51	Spectrogram 1	1	1847.558069541	1847.829598451	770.642	1717.431	0.2715	946.789	-57.77	Amphibians
52	Spectrogram 1	1	1848.109612639	1848.440538498	770.642	1871.560	0.3309	1100.917	-58.68	Amphibians
53	Spectrogram 1	1	1848.712067408	1848.983596317	748.624	1849.541	0.2715	1100.917	-57.61	Amphibians
54	Spectrogram 1	1	1849.535139415	1849.772727211	814.679	1849.541	0.2376	1034.862	-57.27	Amphibians
55	Spectrogram 1	1	1850.069711956	1850.375181980	748.624	1959.633	0.3055	1211.009	-58.27	Amphibians
56	Spectrogram 1	1	1850.700200975	1850.920818214	594.495	1893.578	0.2206	1299.083	-58.09	Amphibians
57	Spectrogram 1	1	1851.175376567	1851.404479085	836.697	1827.523	0.2291	990.826	-57.38	Amphibians
58	Spectrogram 1	1	1853.025167265	1853.559739806	704.587	1739.450	0.5346	1034.862	-58.87	Amphibians
59	Spectrogram 1	1	1853.712474817	1854.034915398	770.642	1805.505	0.3224	1034.862	-60.30	Amphibians
60	Spectrogram 1	1	1854.204620966	1854.603429052	726.606	1849.541	0.3988	1122.936	-58.79	Amphibians
61	Spectrogram 1	1	1854.705252393	1854.934354911	770.642	1497.248	0.2291	726.606	-56.06	Amphibians
62	Spectrogram 1	1	1855.053148809	1855.375589389	792.661	1805.505	0.3224	1012.844	-60.10	Amphibians
63	Spectrogram 1	1	1855.494383287	1855.961073601	748.624	1871.560	0.4667	1122.936	-58.94	Amphibians
64	Spectrogram 1	1	1856.147749726	1856.453219749	748.624	1937.615	0.3055	1188.991	-60.40	Amphibians
65	Spectrogram 1	1	1856.707778102	1856.970821734	836.697	1893.578	0.2630	1056.881	-59.62	Amphibians
66	Spectrogram 1	1	1857.213535961	1857.459609035	814.679	1871.560	0.2461	1056.881	-59.71	Amphibians
67	Spectrogram 1	1	1857.748108502	1858.146916588	814.679	1915.596	0.3988	1100.917	-60.17	Amphibians
68	Spectrogram 1	1	1858.299651600	1858.664518572	726.606	1805.505	0.3649	1078.899	-60.75	Amphibians
69	Spectrogram 1	1	1858.800283027	1859.190605835	814.679	1871.560	0.3903	1056.881	-59.81	Amphibians
70	Spectrogram 1	1	1859.250002784	1859.793060603	836.697	1981.651	0.5431	1144.954	-60.25	Amphibians
71	Spectrogram 1	1	1800.335999883	1859.999979167	6363.303	6891.743	59.6640	528.440	-68.18	Amphibians
72	Spectrogram 1	1	1800.195161404	1802.723774375	4359.633	4954.128	2.5286	594.495	-70.53	Amphibians
73	Spectrogram 1	1	1803.063185512	1803.300773308	4359.633	4998.165	0.2376	638.532	-64.82	Amphibians
74	Spectrogram 1	1	1803.775948900	1804.106874759	4315.596	5042.202	0.3309	726.606	-64.89	Amphibians
75	Spectrogram 1	1	1804.599020908	1804.794182312	4491.743	5240.367	0.1952	748.624	-64.85	Amphibians
76	Spectrogram 1	1	1805.226931512	1805.532401535	4491.743	5020.183	0.3055	528.440	-65.45	Amphibians
77	Spectrogram 1	1	1805.965150735	1806.313047150	4315.596	4976.147	0.3479	660.550	-65.39	Amphibians
78	Spectrogram 1	1	1806.737311072	1807.042781095	4271.560	4954.128	0.3055	682.569	-64.96	Amphibians
79	Spectrogram 1	1	1807.356736397	1807.772515040	4227.523	4866.055	0.4158	638.532	-65.39	Amphibians
80	Spectrogram 1	1	1808.031983436	1810.959404493	4403.670	5086.239	2.9274	682.569	-70.42	Amphibians
81	Spectrogram 1	1	1811.171536454	1811.485491756	4315.596	5064.220	0.3140	748.624	-65.61	Amphibians
82	Spectrogram 1	1	1811.833388171	1812.113402359	4095.413	5152.294	0.2800	1056.881	-66.14	Amphibians
83	Spectrogram 1	1	1812.503725167	1812.817680469	4227.523	5020.183	0.3140	792.661	-65.67	Amphibians
84	Spectrogram 1	1	1813.131635771	1813.547414414	4337.615	5108.257	0.4158	770.642	-65.35	Amphibians
85	Spectrogram 1	1	1813.937737221	1814.277148359	4271.560	4888.073	0.3394	616.514	-65.07	Amphibians
86	Spectrogram 1	1	1814.591103660	1814.955970633	4315.596	4976.147	0.3649	660.550	-65.16	Amphibians
87	Spectrogram 1	1	1815.252955378	1815.499028452	4293.578	4932.110	0.2461	638.532	-64.24	Amphibians
88	Spectrogram 1	1	1815.817198818	1816.131154119	4381.651	4888.073	0.3140	506.422	-64.80	Amphibians
89	Spectrogram 1	1	1816.597844433	1816.860888064	4337.615	4954.128	0.2630	616.514	-64.24	Amphibians
90	Spectrogram 1	1	1817.276666707	1817.497283946	4249.541	4998.165	0.2206	748.624	-65.64	Amphibians
91	Spectrogram 1	1	1817.879121476	1818.235503170	4293.578	4932.110	0.3564	638.532	-65.22	Amphibians
92	Spectrogram 1	1	1818.507032079	1818.787046267	4315.596	4932.110	0.2800	616.514	-63.62	Amphibians
93	Spectrogram 1	1	1819.194339632	1819.431927428	4337.615	4866.055	0.2376	528.440	-63.01	Amphibians
94	Spectrogram 1	1	1819.813764957	1820.085293867	4337.615	4844.037	0.2715	506.422	-63.45	Amphibians
95	Spectrogram 1	1	1820.399249169	1820.730175027	4315.596	4866.055	0.3309	550.459	-64.21	Amphibians
96	Spectrogram 1	1	1821.154438949	1821.493850086	4249.541	4932.110	0.3394	682.569	-65.01	Amphibians
97	Spectrogram 1	1	1821.816290666	1822.104790133	4359.633	4888.073	0.2885	528.440	-65.14	Amphibians
98	Spectrogram 1	1	1822.467587515	1822.790028095	4315.596	4822.018	0.3224	506.422	-65.18	Amphibians
99	Spectrogram 1	1	1823.137924511	1823.460365091	4271.560	4822.018	0.3224	550.459	-65.33	Amphibians
100	Spectrogram 1	1	1823.884629013	1824.215554871	4271.560	4777.982	0.3309	506.422	-63.90	Amphibians
101	Spectrogram 1	1	1824.470113224	1830.698307590	4425.688	5042.202	6.2282	616.514	-69.67	Amphibians
102	Spectrogram 1	1	1830.854084293	1831.066216254	4403.670	5086.239	0.2121	682.569	-65.35	Amphibians
103	Spectrogram 1	1	1831.541391846	1831.829891312	4227.523	5042.202	0.2885	814.679	-65.50	Amphibians
104	Spectrogram 1	1	1832.152331893	1832.568110536	4337.615	5196.330	0.4158	858.716	-66.22	Amphibians
