Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	31448.298602303	31448.671954553	593.081	1324.547	0.3734	731.466	-73.03	Amphibians
2	Spectrogram 1	1	31440.287999900	31499.999979167	5990.115	7176.277	59.7120	1186.161	-54.46	Insects
3	Spectrogram 1	1	31487.931630866	31488.058910043	1759.473	3143.328	0.1273	1383.855	-71.43	Birds
4	Spectrogram 1	1	31495.975674816	31496.085983436	1205.931	2075.783	0.1103	869.852	-73.53	Birds
5	Spectrogram 1	1	31487.252808592	31487.422514161	2095.552	3360.791	0.1697	1265.239	-76.02	Birds
6	Spectrogram 1	1	31440.000000000	31499.999979167	4408.567	5238.880	60.0000	830.313	-65.97	Amphibians
7	Spectrogram 1	1	31480.679040024	31481.196642008	9534.263	11175.120	0.5176	1640.857	-56.37	Insects
8	Spectrogram 1	1	31481.332406463	31481.994258180	9435.416	11254.197	0.6619	1818.781	-56.25	Insects
9	Spectrogram 1	1	31482.053655129	31482.749447960	9534.263	11155.350	0.6958	1621.087	-52.95	Insects
10	Spectrogram 1	1	31482.817330188	31483.504637741	9534.263	11175.120	0.6873	1640.857	-52.55	Insects
11	Spectrogram 1	1	31483.555549411	31484.234371685	9494.724	11175.120	0.6788	1680.395	-55.47	Insects
12	Spectrogram 1	1	31484.310739191	31484.981076187	9514.494	11234.428	0.6703	1719.934	-53.47	Insects
13	Spectrogram 1	1	31485.031987858	31485.744751246	9395.878	11155.350	0.7128	1759.473	-54.06	Insects
14	Spectrogram 1	1	31485.812633473	31486.533882139	9494.724	11175.120	0.7212	1680.395	-55.85	Insects
15	Spectrogram 1	1	31486.584793810	31487.280586641	9494.724	11234.428	0.6958	1739.703	-56.71	Insects
16	Spectrogram 1	1	31487.306042476	31488.061232256	9633.110	11135.581	0.7552	1502.471	-55.49	Insects
17	Spectrogram 1	1	31488.095173370	31488.867333707	9534.263	11175.120	0.7722	1640.857	-55.51	Insects
18	Spectrogram 1	1	31488.875818985	31489.639494044	9514.494	11194.889	0.7637	1680.395	-54.27	Insects
19	Spectrogram 1	1	31489.647979322	31490.377713267	9474.955	11234.428	0.7297	1759.473	-54.81	Insects
20	Spectrogram 1	1	31490.442141542	31491.090141317	9435.416	11135.581	0.6480	1700.165	-54.00	Insects
21	Spectrogram 1	1	31491.138141300	31491.846141054	9494.724	11155.350	0.7080	1660.626	-52.76	Insects
22	Spectrogram 1	1	31491.882141042	31492.638140779	9514.494	11135.581	0.7560	1621.087	-55.18	Insects
23	Spectrogram 1	1	31492.662140771	31493.394140517	9573.802	11234.428	0.7320	1660.626	-54.41	Insects
