Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	14520.865498400	14521.060659803	2400.000	3622.642	0.1952	1222.642	-71.25	Birds
2	Spectrogram 1	1	14520.330925859	14521.018233411	520.755	950.943	0.6873	430.189	-66.53	Birds
3	Spectrogram 1	1	14522.155260721	14522.528612972	3396.226	6407.547	0.3734	3011.321	-75.42	Birds
4	Spectrogram 1	1	14522.129804885	14522.511642415	1562.264	2015.094	0.3818	452.830	-72.35	Birds
5	Spectrogram 1	1	14520.814586729	14520.967321741	1652.830	1788.679	0.1527	135.849	-71.49	Birds
6	Spectrogram 1	1	14522.783171324	14523.037729677	588.679	1064.151	0.2546	475.472	-65.25	Birds
7	Spectrogram 1	1	14523.241376359	14523.538361104	2241.509	4369.811	0.2970	2128.302	-73.33	Birds
8	Spectrogram 1	1	14523.453508320	14523.708066673	1449.057	1856.604	0.2546	407.547	-70.54	Birds
9	Spectrogram 1	1	14524.463256453	14524.751755920	2762.264	4822.642	0.2885	2060.377	-73.54	Birds
10	Spectrogram 1	1	14524.912976210	14525.184505119	4211.321	5207.547	0.2715	996.226	-73.32	Birds
11	Spectrogram 1	1	14524.615991465	14524.700844249	1358.491	1516.981	0.0849	158.491	-71.13	Birds
12	Spectrogram 1	1	14524.896005653	14525.150564006	1335.849	1879.245	0.2546	543.396	-73.35	Birds
13	Spectrogram 1	1	14525.006314272	14525.634224876	588.679	1064.151	0.6279	475.472	-66.80	Birds
14	Spectrogram 1	1	14525.659680711	14525.914239064	2354.717	3690.566	0.2546	1335.849	-72.01	Birds
15	Spectrogram 1	1	14525.888783229	14526.966413589	1471.698	1675.472	1.0776	203.774	-72.49	Birds
16	Spectrogram 1	1	14527.382192232	14528.595587048	1788.679	3011.321	1.2134	1222.642	-71.62	Birds
17	Spectrogram 1	1	14526.881560805	14527.246427777	2400.000	3803.774	0.3649	1403.774	-68.52	Birds
