Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	33480.027752072	33480.333024861	719.600	2308.716	0.3053	1589.116	-61.62	Amphibians
3	Spectrogram 1	1	33481.554116019	33481.817760701	1978.900	2548.583	0.2636	569.683	-51.28	Amphibians
6	Spectrogram 1	1	33483.815909868	33484.079554550	1079.400	2848.416	0.2636	1769.016	-59.21	Amphibians
9	Spectrogram 1	1	33485.564290390	33485.897315251	2098.833	2608.549	0.3330	509.717	-54.54	Amphibians
10	Spectrogram 1	1	33487.090654337	33487.451431270	1169.350	2098.833	0.3608	929.483	-58.29	Amphibians
14	Spectrogram 1	1	33497.921258872	33498.226531662	1319.266	2578.566	0.3053	1259.300	-61.25	Amphibians
16	Spectrogram 1	1	33500.294061008	33500.724218121	869.516	2338.699	0.4302	1469.183	-61.30	Amphibians
30	Spectrogram 1	1	33521.014630860	33521.250523471	2224.712	4050.117	0.2359	1825.405	-64.47	Amphibians
31	Spectrogram 1	1	33522.166341839	33522.346730305	2167.669	4420.903	0.1804	2253.234	-63.69	Amphibians
33	Spectrogram 1	1	33526.970318971	33527.150707438	2994.805	3679.332	0.1804	684.527	-65.11	Amphibians
38	Spectrogram 1	1	33531.484333722	33531.609218045	3137.415	3736.376	0.1249	598.961	-65.42	Amphibians
2	Spectrogram 1	1	33481.234967194	33481.595744127	3208.216	6986.115	0.3608	3777.899	-63.26	Birds
4	Spectrogram 1	1	33482.247917813	33482.622570782	2638.533	5127.149	0.3747	2488.616	-58.25	Birds
5	Spectrogram 1	1	33483.260868433	33483.649397438	2578.566	5247.082	0.3885	2668.516	-59.74	Birds
7	Spectrogram 1	1	33485.245141565	33485.564290390	2848.416	5516.932	0.3191	2668.516	-63.19	Birds
8	Spectrogram 1	1	33485.869563179	33486.369100471	2368.683	5426.982	0.4995	3058.299	-60.40	Birds
11	Spectrogram 1	1	33487.881588383	33488.339497567	2728.483	5067.182	0.4579	2338.699	-62.35	Birds
12	Spectrogram 1	1	33492.890837337	33493.237738234	2758.466	5157.132	0.3469	2398.666	-62.58	Birds
13	Spectrogram 1	1	33496.291339207	33496.693744248	2698.499	5187.115	0.4024	2488.616	-63.69	Birds
15	Spectrogram 1	1	33498.309787877	33498.698316882	2848.416	5097.165	0.3885	2248.749	-62.25	Birds
17	Spectrogram 1	1	33497.810250585	33498.254283733	4497.499	5157.132	0.4440	659.633	-66.35	Birds
18	Spectrogram 1	1	33501.196003341	33501.556780274	3028.316	5217.099	0.3608	2188.783	-62.96	Birds
19	Spectrogram 1	1	33503.874078267	33504.276483307	3238.199	4947.249	0.4024	1709.050	-62.62	Birds
20	Spectrogram 1	1	33507.464323222	33507.894480335	2938.366	5127.149	0.4302	2188.783	-62.83	Birds
21	Spectrogram 1	1	33506.423620531	33506.673389177	3298.166	5187.115	0.2498	1888.950	-64.92	Birds
22	Spectrogram 1	1	33509.866623622	33510.213524519	2668.516	5187.115	0.3469	2518.599	-63.58	Birds
23	Spectrogram 1	1	33511.906400897	33512.294929902	2908.383	5277.065	0.3885	2368.683	-64.48	Birds
28	Spectrogram 1	1	33514.889873388	33515.056385818	4399.776	5114.025	0.1665	714.249	-64.39	Birds
29	Spectrogram 1	1	33516.726935772	33516.948952346	2257.028	5342.585	0.2220	3085.557	-64.82	Birds
32	Spectrogram 1	1	33525.052557303	33525.219069734	2909.239	4278.293	0.1665	1369.054	-67.13	Birds
34	Spectrogram 1	1	33526.762178433	33527.150707438	3793.420	4534.991	0.3885	741.571	-65.27	Birds
35	Spectrogram 1	1	33529.523509574	33529.912038579	2709.586	4905.776	0.3885	2196.190	-64.90	Birds
37	Spectrogram 1	1	33532.122631373	33532.400152090	3650.810	5818.479	0.2775	2167.669	-60.44	Birds
39	Spectrogram 1	1	33532.608292629	33533.024573705	3650.810	5133.952	0.4163	1483.142	-62.47	Birds
40	Spectrogram 1	1	33533.146402135	33533.729195642	3622.288	4791.688	0.5828	1169.400	-67.21	Birds
24	Spectrogram 1	1	33511.486315590	33512.846167106	209.883	839.533	1.3599	629.650	-63.03	Mammals
25	Spectrogram 1	1	33488.547638105	33490.282142591	0.000	550.822	1.7345	550.822	-61.39	Mammals
26	Spectrogram 1	1	33483.857537976	33485.078629134	52.459	655.740	1.2211	603.281	-62.96	Mammals
27	Spectrogram 1	1	33501.026559862	33501.415088867	104.918	681.970	0.3885	577.052	-63.03	Mammals
36	Spectrogram 1	1	33529.134980569	33529.606765789	0.000	656.005	0.4718	656.005	-61.12	Mammals
41	Spectrogram 1	1	33538.114022982	33538.627436310	256.698	741.571	0.5134	484.873	-60.40	Mammals
