Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	8460.039247356	8460.284543333	1441.696	3180.212	0.2453	1738.516	-63.68	Birds
2	Spectrogram 1	1	8460.696640574	8461.246103562	1590.106	5554.770	0.5495	3964.664	-64.25	Birds
3	Spectrogram 1	1	8461.756319194	8462.080109883	1568.905	3413.428	0.3238	1844.523	-64.67	Birds
4	Spectrogram 1	1	8462.531454480	8462.914116204	1632.509	3689.046	0.3827	2056.537	-65.41	Birds
5	Spectrogram 1	1	8463.365460801	8463.738310686	1568.905	3710.247	0.3728	2141.343	-64.82	Birds
6	Spectrogram 1	1	8464.199467122	8464.611564363	1568.905	3816.254	0.4121	2247.350	-65.49	Birds
7	Spectrogram 1	1	8465.082532638	8465.533877236	1632.509	3731.449	0.4513	2098.940	-66.09	Birds
8	Spectrogram 1	1	8466.034281028	8466.426754591	1844.523	5257.951	0.3925	3413.428	-59.18	Birds
9	Spectrogram 1	1	8465.818420569	8466.466001947	1229.682	1590.106	0.6476	360.424	-53.04	Birds
10	Spectrogram 1	1	8466.797004968	8467.169854853	1844.523	3286.219	0.3728	1441.696	-64.29	Birds
11	Spectrogram 1	1	8467.689882323	8467.964613817	1823.322	3773.852	0.2747	1950.530	-65.25	Birds
12	Spectrogram 1	1	8468.474829449	8468.867303012	1526.502	3180.212	0.3925	1653.710	-64.92	Birds
13	Spectrogram 1	1	8468.347275541	8468.582759679	1462.898	1971.731	0.2355	508.834	-64.56	Birds
14	Spectrogram 1	1	8469.210717379	8469.760180367	1802.120	5173.145	0.5495	3371.025	-61.69	Birds
15	Spectrogram 1	1	8470.348890712	8470.721740596	1865.724	3116.608	0.3728	1250.883	-65.33	Birds
16	Spectrogram 1	1	8471.202520711	8471.526311400	1908.127	3031.802	0.3238	1123.675	-64.86	Birds
17	Spectrogram 1	1	8471.840290250	8472.164080940	2120.141	5088.339	0.3238	2968.198	-58.61	Birds
