Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
21	Spectrogram 1	1	20177.379545516	20177.595405976	3901.060	4621.908	0.2159	720.848	-72.32	Birds
22	Spectrogram 1	1	20177.291238964	20177.516911263	4770.318	6487.633	0.2257	1717.314	-72.34	Birds
23	Spectrogram 1	1	20177.202932413	20177.330486321	4155.477	5745.583	0.1276	1590.106	-74.35	Birds
24	Spectrogram 1	1	20175.201317242	20175.456425058	5957.597	6784.452	0.2551	826.855	-74.02	Birds
25	Spectrogram 1	1	20179.140477501	20179.375961638	6063.604	6720.848	0.2355	657.244	-67.03	Birds
26	Spectrogram 1	1	20180.710371752	20180.965479568	6106.007	6614.841	0.2551	508.834	-68.59	Birds
27	Spectrogram 1	1	20182.299889681	20182.584433014	6233.216	6720.848	0.2845	487.633	-68.44	Birds
28	Spectrogram 1	1	20184.291693013	20184.517365311	6106.007	6678.445	0.2257	572.438	-67.92	Birds
29	Spectrogram 1	1	20182.447067267	20182.702175083	3434.629	5766.784	0.2551	2332.155	-72.48	Birds
30	Spectrogram 1	1	20182.280266003	20182.417631750	4346.290	5533.569	0.1374	1187.279	-74.34	Birds
31	Spectrogram 1	1	20180.043166695	20180.209967959	4113.074	5851.590	0.1668	1738.516	-75.12	Birds
32	Spectrogram 1	1	20180.190344281	20180.523946810	3540.636	5893.993	0.3336	2353.357	-74.26	Birds
33	Spectrogram 1	1	20187.779383866	20188.201292946	5724.382	7335.689	0.4219	1611.307	-71.13	Birds
34	Spectrogram 1	1	20188.770379612	20188.986240071	3095.406	6042.403	0.2159	2946.996	-71.80	Birds
35	Spectrogram 1	1	20188.574142831	20188.672261221	4261.484	7611.307	0.0981	3349.823	-69.83	Birds
36	Spectrogram 1	1	20188.289599497	20188.603578348	3964.664	7229.682	0.3140	3265.018	-71.95	Birds
37	Spectrogram 1	1	20188.112986394	20188.260163980	4176.678	5385.159	0.1472	1208.481	-74.78	Birds
38	Spectrogram 1	1	20191.360705126	20191.478447195	4855.124	5618.375	0.1177	763.251	-72.11	Birds
39	Spectrogram 1	1	20191.576565586	20191.782614206	3646.643	5766.784	0.2060	2120.141	-72.97	Birds
40	Spectrogram 1	1	20194.480869951	20194.647671215	4176.678	5597.173	0.1668	1420.495	-74.99	Birds
41	Spectrogram 1	1	20194.608423859	20194.883155353	3561.837	6636.042	0.2747	3074.205	-73.39	Birds
42	Spectrogram 1	1	20199.242960221	20199.507879876	3625.442	6445.230	0.2649	2819.788	-70.96	Birds
43	Spectrogram 1	1	20199.105594474	20199.262583899	4643.110	5660.777	0.1570	1017.668	-72.86	Birds
44	Spectrogram 1	1	20201.283822747	20201.460435851	4876.325	5766.784	0.1766	890.459	-75.50	Birds
45	Spectrogram 1	1	20201.755102976	20201.912092401	5872.792	6805.654	0.1570	932.862	-72.01	Birds
46	Spectrogram 1	1	20202.608732975	20202.765722401	3710.247	6021.201	0.1570	2310.954	-68.46	Birds
47	Spectrogram 1	1	20201.637360907	20201.745291137	5406.360	6720.848	0.1079	1314.488	-75.58	Birds
48	Spectrogram 1	1	20201.627549068	20201.725667459	3901.060	4685.512	0.0981	784.452	-77.22	Birds
49	Spectrogram 1	1	20202.235883091	20202.579297458	4346.290	6720.848	0.3434	2374.558	-75.04	Birds
50	Spectrogram 1	1	20205.768145156	20205.974193777	4494.700	6000.000	0.2060	1505.300	-72.82	Birds
51	Spectrogram 1	1	20206.091935845	20206.239113431	3625.442	4600.707	0.1472	975.265	-71.94	Birds
52	Spectrogram 1	1	20205.974193777	20206.229301592	5088.339	6784.452	0.2551	1696.113	-73.42	Birds
53	Spectrogram 1	1	20206.813515691	20206.960693277	6487.633	7123.675	0.1472	636.042	-74.69	Birds
54	Spectrogram 1	1	20210.140548582	20210.385844559	3710.247	6084.806	0.2453	2374.558	-71.99	Birds
55	Spectrogram 1	1	20209.993370996	20210.091489387	4240.283	5554.770	0.0981	1314.488	-72.18	Birds
56	Spectrogram 1	1	20214.341342546	20214.468896453	4028.269	5406.360	0.1276	1378.092	-71.15	Birds
57	Spectrogram 1	1	20214.468896453	20214.714192430	3964.664	6339.223	0.2453	2374.558	-70.81	Birds
58	Spectrogram 1	1	20216.392016911	20216.519570819	4833.922	5851.590	0.1276	1017.668	-75.25	Birds
59	Spectrogram 1	1	20215.921048636	20216.235027486	3964.664	5554.770	0.3140	1590.106	-75.06	Birds
60	Spectrogram 1	1	20216.225215647	20216.284086681	6699.647	7526.502	0.0589	826.855	-71.36	Birds
61	Spectrogram 1	1	20215.656128981	20215.744435533	5851.590	6593.640	0.0883	742.049	-74.81	Birds
62	Spectrogram 1	1	20215.803306567	20215.979919670	6233.216	6763.251	0.1766	530.035	-73.51	Birds
63	Spectrogram 1	1	20217.185315998	20217.342305423	6424.028	7462.898	0.1570	1038.869	-76.49	Birds
65	Spectrogram 1	1	20160.000000000	20219.999979167	7726.583	10482.767	60.0000	2756.184	-66.27	Insects
66	Spectrogram 1	1	20195.223949511	20196.440617555	63.604	508.834	1.2167	445.230	-65.91	Mammals
