Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	17820.027752072	17820.277520718	1611.307	2268.551	0.2498	657.244	-69.86	Birds
2	Spectrogram 1	1	17820.249768646	17820.832562153	2226.148	2989.399	0.5828	763.251	-71.80	Birds
3	Spectrogram 1	1	17821.234967194	17821.526363947	2692.580	3879.859	0.2914	1187.279	-69.66	Birds
4	Spectrogram 1	1	17821.554116019	17821.956521060	2162.544	2586.572	0.4024	424.028	-63.41	Birds
5	Spectrogram 1	1	17822.733579069	17823.135984110	1971.731	2501.767	0.4024	530.035	-68.26	Birds
6	Spectrogram 1	1	17823.302496541	17824.135058694	1865.724	2819.788	0.8326	954.064	-57.63	Birds
7	Spectrogram 1	1	17823.302496541	17823.691025545	3667.845	4897.527	0.3885	1229.682	-62.95	Birds
8	Spectrogram 1	1	17823.288620505	17823.649397438	5745.583	7081.272	0.3608	1335.689	-67.02	Birds
9	Spectrogram 1	1	17823.302496541	17823.635521402	7908.127	9434.629	0.3330	1526.502	-68.37	Birds
10	Spectrogram 1	1	17824.648472021	17824.953744811	2501.767	4197.880	0.3053	1696.113	-72.25	Birds
11	Spectrogram 1	1	17824.592967878	17824.787232380	1590.106	2035.336	0.1943	445.230	-62.88	Birds
12	Spectrogram 1	1	17825.203513457	17825.592042462	1823.322	2501.767	0.3885	678.445	-69.11	Birds
13	Spectrogram 1	1	17825.938943359	17826.341348399	1611.307	3477.032	0.4024	1865.724	-73.81	Birds
14	Spectrogram 1	1	17826.743753440	17827.229414696	1844.523	3116.608	0.4857	1272.085	-72.76	Birds
15	Spectrogram 1	1	17828.811438679	17829.047331289	2904.594	5406.360	0.2359	2501.767	-73.68	Birds
16	Spectrogram 1	1	17830.989976313	17831.406257390	2374.558	3498.233	0.4163	1123.675	-73.72	Birds
17	Spectrogram 1	1	17833.293398270	17833.668051239	2289.753	4346.290	0.3747	2056.537	-73.60	Birds
18	Spectrogram 1	1	17835.652324371	17835.957597160	2416.961	3943.463	0.3053	1526.502	-71.23	Birds
19	Spectrogram 1	1	17834.125960423	17834.431233213	2353.357	3625.442	0.3053	1272.085	-75.86	Birds
20	Spectrogram 1	1	17838.594043978	17838.871564696	2438.163	3752.650	0.2775	1314.488	-74.29	Birds
21	Spectrogram 1	1	17838.258711632	17838.661116672	5787.986	6954.064	0.4024	1166.078	-76.73	Birds
22	Spectrogram 1	1	17838.633364601	17838.841505139	4727.915	5724.382	0.2081	996.466	-77.96	Birds
23	Spectrogram 1	1	17840.589885660	17840.839654306	1759.717	4197.880	0.2498	2438.163	-72.66	Birds
24	Spectrogram 1	1	17839.785075579	17840.215232691	1462.898	1844.523	0.4302	381.625	-72.68	Birds
25	Spectrogram 1	1	17840.076472333	17840.603761696	1929.329	2565.371	0.5273	636.042	-74.99	Birds
26	Spectrogram 1	1	17840.881282414	17841.547332136	1462.898	2035.336	0.6660	572.438	-71.21	Birds
27	Spectrogram 1	1	17841.228183311	17842.005241321	2310.954	2713.781	0.7771	402.827	-73.28	Birds
28	Spectrogram 1	1	17842.796175366	17843.059820048	2268.551	3795.053	0.2636	1526.502	-72.20	Birds
29	Spectrogram 1	1	17841.769348711	17842.338266182	1908.127	2438.163	0.5689	530.035	-72.47	Birds
