Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	17220.000000000	17220.637769540	4257.632	7315.932	0.6378	3058.299	-75.16	Birds
2	Spectrogram 1	1	17220.117742069	17220.490591954	2008.883	3028.316	0.3728	1019.433	-72.00	Birds
3	Spectrogram 1	1	17220.961560229	17221.206856206	2038.866	11873.397	0.2453	9834.531	-58.44	Birds
4	Spectrogram 1	1	17221.255915401	17221.648388964	2878.399	4467.516	0.3925	1589.116	-69.81	Birds
5	Spectrogram 1	1	17221.275539079	17221.628765286	5396.999	6026.649	0.3532	629.650	-65.05	Birds
6	Spectrogram 1	1	17221.393281148	17221.589517929	7675.732	8845.081	0.1962	1169.350	-73.18	Birds
7	Spectrogram 1	1	17221.265727240	17221.393281148	7375.898	7825.648	0.1276	449.750	-74.58	Birds
8	Spectrogram 1	1	17221.932932297	17222.246911147	3657.966	6116.599	0.3140	2458.633	-75.76	Birds
9	Spectrogram 1	1	17223.434143675	17223.787369881	2068.850	11423.647	0.3532	9354.798	-56.16	Birds
10	Spectrogram 1	1	17224.071913214	17224.258338156	2638.533	3058.299	0.1864	419.767	-72.03	Birds
11	Spectrogram 1	1	17224.336832869	17225.357264132	1589.116	2098.833	1.0204	509.717	-74.75	Birds
12	Spectrogram 1	1	17225.170839190	17225.318016776	2068.850	3088.283	0.1472	1019.433	-72.19	Birds
13	Spectrogram 1	1	17225.465194362	17225.651619304	1978.900	3028.316	0.1864	1049.416	-73.04	Birds
14	Spectrogram 1	1	17225.818420569	17225.945974477	2248.749	3088.283	0.1276	839.533	-70.41	Birds
15	Spectrogram 1	1	17226.122587580	17226.279577005	2368.683	3148.249	0.1570	779.566	-71.38	Birds
16	Spectrogram 1	1	17225.602560109	17225.838044247	4257.632	5846.749	0.2355	1589.116	-74.72	Birds
17	Spectrogram 1	1	17226.809416315	17227.221513556	5037.199	5756.799	0.4121	719.600	-67.24	Birds
18	Spectrogram 1	1	17226.887911027	17227.172454360	3717.932	4737.366	0.2845	1019.433	-67.20	Birds
19	Spectrogram 1	1	17227.182266199	17227.564927923	2758.466	4527.482	0.3827	1769.016	-70.35	Birds
20	Spectrogram 1	1	17227.996648842	17228.143826428	4377.566	6056.632	0.1472	1679.066	-72.25	Birds
21	Spectrogram 1	1	17226.495437465	17226.701486085	2788.449	3358.133	0.2060	569.683	-76.50	Birds
22	Spectrogram 1	1	17226.829039993	17226.976217579	2818.433	3478.066	0.1472	659.633	-77.07	Birds
23	Spectrogram 1	1	17228.081216224	17228.248017488	929.483	3897.832	0.1668	2968.349	-70.82	Birds
24	Spectrogram 1	1	17228.638336501	17228.932691673	2042.475	3754.549	0.2944	1712.074	-77.07	Birds
25	Spectrogram 1	1	17230.904871326	17231.267909372	4325.241	5857.097	0.3630	1531.856	-75.13	Birds
26	Spectrogram 1	1	17231.876243394	17232.239281440	931.128	3664.440	0.3630	2733.312	-71.30	Birds
27	Spectrogram 1	1	17232.533636612	17233.848423047	1922.329	2553.094	1.3148	630.764	-68.98	Birds
28	Spectrogram 1	1	17232.406082704	17234.123154541	1201.456	1621.965	1.7171	420.510	-75.14	Birds
29	Spectrogram 1	1	17235.192645000	17235.663613275	2853.457	4956.005	0.4710	2102.548	-69.95	Birds
30	Spectrogram 1	1	17235.742107988	17236.193452585	2643.203	5046.114	0.4513	2402.912	-69.48	Birds
31	Spectrogram 1	1	17234.201649254	17234.427321553	2132.584	3033.676	0.2257	901.092	-75.93	Birds
32	Spectrogram 1	1	17234.574499139	17234.721676725	2162.620	3003.639	0.1472	841.019	-73.41	Birds
33	Spectrogram 1	1	17234.898289828	17235.074902931	2132.584	3153.821	0.1766	1021.237	-74.31	Birds
34	Spectrogram 1	1	17233.750304657	17233.936729599	4175.059	5827.060	0.1864	1652.002	-72.50	Birds
35	Spectrogram 1	1	17232.258905118	17232.651378681	4986.041	5947.206	0.3925	961.165	-70.53	Birds
36	Spectrogram 1	1	17232.249093279	17232.935922014	3273.967	4715.714	0.6868	1441.747	-69.93	Birds
37	Spectrogram 1	1	17237.532350715	17237.915012439	5106.187	5827.060	0.3827	720.873	-66.35	Birds
38	Spectrogram 1	1	17237.571598071	17237.924824278	3484.222	4535.496	0.3532	1051.274	-68.53	Birds
39	Spectrogram 1	1	17237.610845427	17237.895388761	6277.606	9070.991	0.2845	2793.385	-76.29	Birds
40	Spectrogram 1	1	17237.512727037	17238.542970139	841.019	1471.783	1.0302	630.764	-74.39	Birds
41	Spectrogram 1	1	17239.814075377	17240.314479169	4625.605	5406.551	0.5004	780.946	-75.22	Birds
42	Spectrogram 1	1	17240.953501173	17241.130114277	931.128	2072.511	0.1766	1141.383	-69.28	Birds
43	Spectrogram 1	1	17241.247856345	17241.375410253	961.165	2312.802	0.1276	1351.638	-67.65	Birds
44	Spectrogram 1	1	17241.483340483	17241.875814046	1231.492	2823.421	0.3925	1591.929	-59.61	Birds
45	Spectrogram 1	1	17241.758071977	17241.895437724	1081.310	1531.856	0.1374	450.546	-69.10	Birds
46	Spectrogram 1	1	17241.993556115	17242.150545540	1171.419	1922.329	0.1570	750.910	-67.14	Birds
47	Spectrogram 1	1	17242.346782321	17242.719632206	1291.565	2673.239	0.3728	1381.674	-61.04	Birds
48	Spectrogram 1	1	17240.600274967	17240.855382783	901.092	1862.256	0.2551	961.165	-73.73	Birds
49	Spectrogram 1	1	17242.582266459	17243.867617377	2523.057	3063.712	1.2854	540.655	-70.85	Birds
50	Spectrogram 1	1	17243.749875308	17244.348397492	1561.893	2252.730	0.5985	690.837	-70.05	Birds
51	Spectrogram 1	1	17243.053234734	17243.661568757	1141.383	2162.620	0.6083	1021.237	-69.75	Birds
52	Spectrogram 1	1	17244.103101515	17244.495575078	5226.333	6127.424	0.3925	901.092	-65.29	Birds
53	Spectrogram 1	1	17244.191408066	17244.466139560	3604.367	4475.423	0.2747	871.055	-72.35	Birds
54	Spectrogram 1	1	17245.545441858	17245.761302318	1261.529	2072.511	0.2159	810.983	-69.82	Birds
55	Spectrogram 1	1	17246.359824501	17246.722862547	991.201	2583.130	0.3630	1591.929	-68.79	Birds
56	Spectrogram 1	1	17246.977650147	17247.399559227	5556.733	6998.480	0.4219	1441.747	-73.82	Birds
57	Spectrogram 1	1	17248.243377387	17248.802652214	6517.898	7449.026	0.5593	931.128	-69.42	Birds
58	Spectrogram 1	1	17248.616227271	17249.705341408	1682.038	2733.312	1.0891	1051.274	-74.24	Birds
59	Spectrogram 1	1	17249.361927041	17249.764212443	3814.622	4565.532	0.4023	750.910	-69.90	Birds
60	Spectrogram 1	1	17249.263808650	17249.675905891	5166.260	6187.497	0.4121	1021.237	-66.31	Birds
61	Spectrogram 1	1	17249.283432328	17249.980072902	6608.007	7539.135	0.6966	931.128	-68.99	Birds
62	Spectrogram 1	1	17249.440421753	17249.558163822	8320.081	8830.700	0.1177	510.619	-71.99	Birds
63	Spectrogram 1	1	17249.931013707	17250.166497844	1922.329	3183.858	0.2355	1261.529	-74.65	Birds
64	Spectrogram 1	1	17250.244992557	17250.490288534	2132.584	3063.712	0.2453	931.128	-74.48	Birds
65	Spectrogram 1	1	17251.859574566	17252.173553416	7857.283	8675.141	0.3140	817.858	-73.56	Birds
66	Spectrogram 1	1	17251.682961463	17252.173553416	6659.704	7156.261	0.4906	496.557	-74.58	Birds
67	Spectrogram 1	1	17251.751644336	17252.202988933	4936.360	5987.892	0.4513	1051.532	-65.29	Birds
68	Spectrogram 1	1	17251.594654911	17252.114682382	3943.246	5345.289	0.5200	1402.043	-69.16	Birds
69	Spectrogram 1	1	17254.043305644	17254.268977943	1869.391	4147.711	0.2257	2278.320	-76.43	Birds
70	Spectrogram 1	1	17254.887123805	17256.133227366	1752.554	2219.901	1.2461	467.348	-76.07	Birds
71	Spectrogram 1	1	17257.222341503	17257.595191388	3738.781	5871.055	0.3728	2132.274	-68.00	Birds
72	Spectrogram 1	1	17257.340083572	17257.634438744	6075.520	8938.024	0.2944	2862.505	-76.67	Birds
73	Spectrogram 1	1	17258.527316100	17258.645058168	1314.415	2044.646	0.1177	730.231	-69.82	Birds
74	Spectrogram 1	1	17258.684305525	17258.880542306	1226.788	2132.274	0.1962	905.486	-70.01	Birds
75	Spectrogram 1	1	17258.870730467	17259.057155409	1109.951	1898.600	0.1864	788.649	-69.56	Birds
76	Spectrogram 1	1	17259.057155409	17259.223956674	1285.206	2015.437	0.1668	730.231	-70.42	Birds
77	Spectrogram 1	1	17259.793043340	17260.175705063	5053.197	6075.520	0.3827	1022.323	-65.55	Birds
78	Spectrogram 1	1	17259.832290696	17260.214952420	3826.409	4527.431	0.3827	701.022	-70.96	Birds
79	Spectrogram 1	1	17261.245195522	17261.529738855	3534.317	5082.406	0.2845	1548.089	-76.18	Birds
80	Spectrogram 1	1	17259.881349891	17260.146269546	7682.028	8675.141	0.2649	993.114	-75.83	Birds
81	Spectrogram 1	1	17260.836766851	17261.827762597	2249.111	2804.086	0.9910	554.975	-75.51	Birds
82	Spectrogram 1	1	17261.837574436	17262.023999378	993.114	2453.575	0.1864	1460.462	-72.23	Birds
