Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	36000.138760359	36059.999979167	3657.143	7885.714	59.8612	4228.571	-53.03	Insects
2	Spectrogram 1	1	36001.745467113	36001.911979544	2308.571	3611.429	0.1665	1302.857	-61.65	Birds
3	Spectrogram 1	1	36004.021136998	36004.354161859	2171.429	3565.714	0.3330	1394.286	-62.93	Birds
4	Spectrogram 1	1	36007.298794876	36007.631819737	2171.429	3360.000	0.3330	1188.571	-60.88	Birds
5	Spectrogram 1	1	36008.547638105	36008.852910895	2262.857	3405.714	0.3053	1142.857	-60.79	Birds
6	Spectrogram 1	1	36011.433853569	36011.794630502	2194.286	3360.000	0.3608	1165.714	-64.92	Birds
7	Spectrogram 1	1	36013.598515167	36013.959292100	2285.714	3382.857	0.3608	1097.143	-62.64	Birds
8	Spectrogram 1	1	36017.345044856	36017.761325933	2125.714	3200.000	0.4163	1074.286	-68.33	Birds
9	Spectrogram 1	1	36019.619071246	36019.896591964	2605.714	3474.286	0.2775	868.571	-63.86	Birds
10	Spectrogram 1	1	36021.422955911	36021.811484916	2080.000	3497.143	0.3885	1417.143	-63.18	Birds
11	Spectrogram 1	1	36022.560790853	36022.810559499	2080.000	3451.429	0.2498	1371.429	-63.15	Birds
12	Spectrogram 1	1	36026.029799825	36026.307320542	2285.714	3520.000	0.2775	1234.286	-66.78	Birds
13	Spectrogram 1	1	36027.528411700	36027.750428274	2651.429	3611.429	0.2220	960.000	-65.11	Birds
14	Spectrogram 1	1	36028.916015289	36029.193536006	2605.714	3611.429	0.2775	1005.714	-71.61	Birds
15	Spectrogram 1	1	36031.774478681	36032.079751471	2285.714	3588.571	0.3053	1302.857	-63.36	Birds
16	Spectrogram 1	1	36032.773553265	36032.995569839	2080.000	3497.143	0.2220	1417.143	-62.62	Birds
17	Spectrogram 1	1	36034.743950360	36035.076975222	2445.714	3497.143	0.3330	1051.429	-62.21	Birds
18	Spectrogram 1	1	36026.917866121	36027.084378552	2125.714	3108.571	0.1665	982.857	-72.95	Birds
19	Spectrogram 1	1	36030.442379236	36030.636643738	2651.429	3451.429	0.1943	800.000	-74.46	Birds
20	Spectrogram 1	1	36032.079751471	36032.690297049	1234.286	1600.000	0.6105	365.714	-67.02	Birds
21	Spectrogram 1	1	36037.262292065	36037.761829357	2560.000	3474.286	0.4995	914.286	-66.85	Birds
22	Spectrogram 1	1	36036.618503756	36036.896024473	2697.143	3108.571	0.2775	411.429	-71.31	Birds
23	Spectrogram 1	1	36044.666604569	36044.888621143	2262.857	3085.714	0.2220	822.857	-71.40	Birds
24	Spectrogram 1	1	36047.192043100	36047.469563818	2582.857	3405.714	0.2775	822.857	-68.88	Birds
25	Spectrogram 1	1	36054.074556899	36054.463085904	2400.000	3131.429	0.3885	731.429	-69.56	Birds
26	Spectrogram 1	1	36057.266045153	36057.599070014	2354.286	3474.286	0.3330	1120.000	-68.15	Birds
27	Spectrogram 1	1	36000.388529005	36001.526363947	228.571	617.143	1.1378	388.571	-61.81	Domestic mammals
28	Spectrogram 1	1	36009.768729263	36010.185010340	2697.143	3131.429	0.4163	434.286	-72.99	Birds
29	Spectrogram 1	1	36014.292316962	36015.513408119	228.571	594.286	1.2211	365.714	-63.76	Domestic mammal
30	Spectrogram 1	1	36012.470653042	36012.914686191	1165.714	1531.429	0.4440	365.714	-73.42	Birds
31	Spectrogram 1	1	36033.553524678	36034.663607548	182.857	594.286	1.1101	411.429	-66.20	Domestic mammals
32	Spectrogram 1	1	36045.523968104	36045.968001253	2810.256	3323.077	0.4440	512.821	-72.47	Birds
33	Spectrogram 1	1	36051.573919750	36051.962448755	2769.231	3282.051	0.3885	512.821	-72.14	Birds
