Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
57	Spectrogram 1	1	5841.940774973	5842.220789161	6378.289	13312.623	0.2800	6934.334	-63.49	Birds
58	Spectrogram 1	1	5842.809894191	5843.064452544	6558.401	12006.807	0.2546	5448.405	-60.95	Birds
59	Spectrogram 1	1	5843.285069783	5843.573569249	3335.224	6982.504	0.2885	3647.280	-65.77	Birds
60	Spectrogram 1	1	5844.014803728	5844.396641257	427.767	990.619	0.3818	562.852	-65.45	Birds
61	Spectrogram 1	1	5844.677249690	5845.008175549	1936.210	5065.666	0.3309	3129.456	-64.60	Birds
62	Spectrogram 1	1	5845.822762278	5846.017923682	1170.732	1913.696	0.1952	742.964	-58.85	Birds
63	Spectrogram 1	1	5846.781598740	5846.976760144	1193.246	2138.837	0.1952	945.591	-58.77	Birds
64	Spectrogram 1	1	5847.188892105	5847.494362128	1170.732	4592.871	0.3055	3422.139	-57.29	Birds
65	Spectrogram 1	1	5845.483351141	5845.771850607	2994.371	3242.026	0.2885	247.655	-71.55	Birds
66	Spectrogram 1	1	5847.053127650	5847.324656559	2994.371	3354.597	0.2715	360.225	-63.01	Birds
67	Spectrogram 1	1	5847.893170214	5848.351375249	3061.914	3309.568	0.4582	247.655	-71.42	Birds
68	Spectrogram 1	1	5843.972971580	5844.363294388	5517.126	13689.733	0.3903	8172.608	-55.35	Birds
69	Spectrogram 1	1	5845.245763345	5845.653056709	6034.949	11325.756	0.4073	5290.807	-61.29	Birds
70	Spectrogram 1	1	5846.238540921	5846.679775399	2228.893	14342.641	0.4412	12113.748	-58.01	Birds
71	Spectrogram 1	1	5847.519817963	5847.850743822	3801.867	12559.841	0.3309	8757.974	-59.37	Birds
72	Spectrogram 1	1	5848.631520407	5848.979416822	2318.949	5088.180	0.3479	2769.231	-64.98	Birds
73	Spectrogram 1	1	5848.987902101	5849.191548783	1440.901	1936.210	0.2036	495.310	-57.92	Birds
74	Spectrogram 1	1	5849.709150767	5850.124929410	3016.886	3467.167	0.4158	450.281	-65.97	Birds
75	Spectrogram 1	1	5850.421914155	5850.897089747	3151.970	3512.195	0.4752	360.225	-60.44	Birds
76	Spectrogram 1	1	5851.686220641	5851.966234829	3219.512	3512.195	0.2800	292.683	-60.18	Birds
77	Spectrogram 1	1	5852.594145433	5852.975982962	3084.428	3467.167	0.3818	382.739	-64.06	Birds
78	Spectrogram 1	1	5850.854663355	5851.168618657	2093.809	6168.856	0.3140	4075.047	-60.71	Birds
79	Spectrogram 1	1	5850.057047183	5850.396458320	2307.038	11988.088	0.3394	9681.051	-61.29	Birds
80	Spectrogram 1	1	5849.149122391	5849.497018806	3230.115	14161.351	0.3479	10931.236	-55.96	Birds
81	Spectrogram 1	1	5851.563372982	5851.911269398	2183.865	4435.272	0.3479	2251.407	-61.17	Birds
82	Spectrogram 1	1	5853.531957578	5853.828942323	3196.998	3422.139	0.2970	225.141	-59.82	Birds
83	Spectrogram 1	1	5853.727118981	5854.142897624	2228.893	6236.398	0.4158	4007.505	-62.25	Birds
84	Spectrogram 1	1	5854.592617381	5855.093248808	3174.484	3534.709	0.5006	360.225	-64.41	Birds
85	Spectrogram 1	1	5854.635043773	5854.923543240	1395.872	1913.696	0.2885	517.824	-59.00	Birds
86	Spectrogram 1	1	5851.767019665	5852.030063296	1260.788	1846.154	0.2630	585.366	-53.72	Birds
87	Spectrogram 1	1	5855.152645757	5855.492056894	787.992	2611.632	0.3394	1823.640	-54.89	Birds
