Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	19517.372816054	19517.833972491	2377.143	7977.143	0.4612	5600.000	-70.28	Birds
2	Spectrogram 1	1	19516.460315021	19516.911659618	5211.429	9188.571	0.4513	3977.143	-68.01	Birds
3	Spectrogram 1	1	19516.980342492	19517.274697664	7337.143	8822.857	0.2944	1485.714	-73.94	Birds
4	Spectrogram 1	1	19518.795532720	19519.256689156	1142.857	1805.714	0.4612	662.857	-63.20	Birds
5	Spectrogram 1	1	19518.829206605	19519.398293271	2102.857	3291.429	0.5691	1188.571	-59.04	Birds
6	Spectrogram 1	1	19518.917513156	19519.211868328	3497.143	4891.429	0.2944	1394.286	-70.38	Birds
7	Spectrogram 1	1	19518.839018444	19519.202056489	5257.143	6491.429	0.3630	1234.286	-66.57	Birds
8	Spectrogram 1	1	19518.897889478	19519.202056489	6994.286	8114.286	0.3042	1120.000	-68.31	Birds
9	Spectrogram 1	1	19519.251115685	19519.751519477	4685.714	7908.571	0.5004	3222.857	-68.00	Birds
10	Spectrogram 1	1	19522.186244779	19522.382481560	6811.429	7702.857	0.1962	891.429	-76.98	Birds
11	Spectrogram 1	1	19522.951568226	19523.451972019	3885.714	8000.000	0.5004	4114.286	-68.24	Birds
12	Spectrogram 1	1	19523.971999489	19524.943371557	2788.571	8137.143	0.9714	5348.571	-69.65	Birds
13	Spectrogram 1	1	19523.294982594	19523.746327191	1828.571	2651.429	0.4513	822.857	-73.01	Birds
14	Spectrogram 1	1	19524.894312362	19525.375092477	1462.857	2377.143	0.4808	914.286	-60.61	Birds
15	Spectrogram 1	1	19525.375092477	19525.600764775	1325.714	2194.286	0.2257	868.571	-62.19	Birds
16	Spectrogram 1	1	19525.561517419	19525.816625235	1302.857	2240.000	0.2551	937.143	-62.51	Birds
17	Spectrogram 1	1	19525.806813396	19526.061921211	1302.857	2171.429	0.2551	868.571	-59.82	Birds
18	Spectrogram 1	1	19526.032485694	19526.326840866	1188.571	2102.857	0.2944	914.286	-60.85	Birds
19	Spectrogram 1	1	19526.209098797	19526.464206613	7131.429	7862.857	0.2551	731.429	-69.78	Birds
20	Spectrogram 1	1	19525.649378914	19525.835803856	2514.286	5668.571	0.1864	3154.286	-75.25	Birds
21	Spectrogram 1	1	19526.532444430	19526.983789028	4845.714	5531.429	0.4513	685.714	-76.08	Birds
22	Spectrogram 1	1	19527.727334280	19527.874511866	2468.571	5622.857	0.1472	3154.286	-74.38	Birds
23	Spectrogram 1	1	19530.662276195	19530.966443207	6445.714	7314.286	0.3042	868.571	-73.13	Birds
24	Spectrogram 1	1	19531.368728608	19531.751390332	6468.571	7222.857	0.3827	754.286	-73.29	Birds
