Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	11942.172231278	11943.063185512	361.204	1565.217	0.8910	1204.013	-67.72	Unknown
2	Spectrogram 1	1	11940.364866972	11940.763675059	1846.154	5337.793	0.3988	3491.639	-55.84	Birds
3	Spectrogram 1	1	11941.196424258	11941.535835395	2688.963	3652.174	0.3394	963.211	-68.16	Birds
4	Spectrogram 1	1	11941.680085129	11942.044952101	2247.492	5257.525	0.3649	3010.033	-55.85	Birds
5	Spectrogram 1	1	11943.003788563	11943.377140814	1886.288	6541.806	0.3734	4655.518	-59.29	Birds
6	Spectrogram 1	1	11944.123845316	11944.658417857	2367.893	5377.926	0.5346	3010.033	-55.33	Birds
7	Spectrogram 1	1	11945.311784296	11945.727562939	2006.689	4374.582	0.4158	2367.893	-54.10	Birds
8	Spectrogram 1	1	11940.076367506	11946.482752719	6381.271	7224.080	6.4064	842.809	-75.50	Insects
9	Spectrogram 1	1	11946.474267441	11946.991869425	2207.358	5658.863	0.5176	3451.505	-54.87	Birds
10	Spectrogram 1	1	11947.136119158	11947.585838915	2086.957	2809.365	0.4497	722.408	-70.34	Birds
11	Spectrogram 1	1	11947.670691699	11948.120411456	2127.090	5337.793	0.4497	3210.702	-55.05	Birds
12	Spectrogram 1	1	11940.975807019	11941.111571474	2247.492	2769.231	0.1358	521.739	-72.21	Birds
13	Spectrogram 1	1	11947.082327165	11951.528613061	6260.870	6903.010	4.4463	642.140	-74.56	Insects
14	Spectrogram 1	1	11949.438555487	11949.760996067	2889.632	5418.060	0.3224	2528.428	-53.93	Birds
15	Spectrogram 1	1	11948.259101785	11952.255667925	2327.759	3010.033	3.9966	682.274	-60.18	Birds
16	Spectrogram 1	1	11948.649424593	11948.793674326	1003.344	2408.027	0.1442	1404.682	-67.92	Birds
17	Spectrogram 1	1	11948.997321008	11949.200967691	1725.753	2889.632	0.2036	1163.880	-62.86	Birds
18	Spectrogram 1	1	11950.584068074	11950.923479212	2167.224	5217.391	0.3394	3050.167	-53.55	Birds
