Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
51	Spectrogram 1	1	25235.577134015	25236.146220681	3010.601	5872.792	0.5691	2862.191	-51.84	Birds
52	Spectrogram 1	1	25236.646624474	25237.225522979	1844.523	5491.166	0.5789	3646.643	-53.82	v
53	Spectrogram 1	1	25238.128212173	25238.569744932	2459.364	5088.339	0.4415	2628.975	-60.61	Birds
54	Spectrogram 1	1	25234.234301307	25234.548280158	2565.371	3964.664	0.3140	1399.293	-70.87	Birds
55	Spectrogram 1	1	25237.589950270	25237.835246246	2798.587	3731.449	0.2453	932.862	-69.84	Birds
56	Spectrogram 1	1	25237.521267396	25237.688068660	8480.565	9985.866	0.1668	1505.300	-72.77	v
57	Spectrogram 1	1	25237.158229350	25237.226912224	4727.915	6890.459	0.0687	2162.544	-72.55	Birds
58	Spectrogram 1	1	25237.580138430	25237.756751534	4537.102	6826.855	0.1766	2289.753	-74.11	v
59	Spectrogram 1	1	25238.090354062	25238.168848775	4791.519	6911.661	0.0785	2120.141	-72.73	Birds
60	Spectrogram 1	1	25238.600569694	25238.698688084	4494.700	6996.466	0.0981	2501.767	-72.27	Birds
61	Spectrogram 1	1	25239.061726130	25239.189280038	4431.095	7272.085	0.1276	2840.989	-71.93	Birds
62	Spectrogram 1	1	25240.052721876	25240.268582336	5448.763	7229.682	0.2159	1780.919	-74.41	Birds
63	Spectrogram 1	1	25240.621808542	25240.749362450	5151.943	6954.064	0.1276	1802.120	-73.13	Birds
64	Spectrogram 1	1	25241.122212335	25241.308637277	4939.929	7187.279	0.1864	2247.350	-73.55	Birds
65	Spectrogram 1	1	25241.720734518	25241.907159460	4007.067	7293.286	0.1864	3286.219	-72.44	Birds
66	Spectrogram 1	1	25242.260385667	25242.338880380	4749.117	7208.481	0.0785	2459.364	-73.09	Birds
67	Spectrogram 1	1	25242.721542103	25242.858907850	5109.541	7102.473	0.1374	1992.933	-73.37	Birds
68	Spectrogram 1	1	25243.182698540	25243.378935321	4770.318	7272.085	0.1962	2501.767	-69.55	Birds
69	Spectrogram 1	1	25243.732161528	25243.840091757	4261.484	7123.675	0.1079	2862.191	-72.38	Birds
70	Spectrogram 1	1	25239.336457624	25239.876108773	2098.940	6466.431	0.5397	4367.491	-54.85	Birds
71	Spectrogram 1	1	25240.553125669	25240.935787392	2226.148	5151.943	0.3827	2925.795	-54.40	Birds
72	Spectrogram 1	1	25241.750170035	25242.142643598	2098.940	3286.219	0.3925	1187.279	-62.90	Birds
73	Spectrogram 1	1	25242.858907850	25243.339687965	2310.954	6106.007	0.4808	3795.053	-51.46	Birds
74	Spectrogram 1	1	25243.124709356	25243.487747401	7802.120	8756.184	0.3630	954.064	-72.40	Birds
75	Spectrogram 1	1	25243.536806597	25243.772290734	8035.336	8798.587	0.2355	763.251	-69.53	Birds
76	Spectrogram 1	1	25243.831161769	25244.076457745	7780.919	8628.975	0.2453	848.057	-69.43	Birds
77	Spectrogram 1	1	25244.164764297	25244.459119469	7102.473	8183.746	0.2944	1081.272	-69.88	Birds
78	Spectrogram 1	1	25242.349574069	25242.545810850	2565.371	3837.456	0.1962	1272.085	-71.38	Birds
79	Spectrogram 1	1	25243.988151194	25244.527802343	2416.961	5130.742	0.5397	2713.781	-50.20	Birds
80	Spectrogram 1	1	25244.812345676	25245.351996825	2459.364	5724.382	0.5397	3265.018	-53.13	Birds
81	Spectrogram 1	1	25245.744470387	25246.333180732	2098.940	5469.965	0.5887	3371.025	-54.65	Birds
82	Spectrogram 1	1	25244.351189239	25244.498366825	5151.943	6699.647	0.1472	1547.703	-74.47	Birds
83	Spectrogram 1	1	25244.763286480	25244.910464066	5533.569	7166.078	0.1472	1632.509	-74.81	Birds
84	Spectrogram 1	1	25245.361808664	25245.479550732	5639.576	7272.085	0.1177	1632.509	-73.87	Birds
85	Spectrogram 1	1	25245.891647973	25246.058449238	5173.145	6932.862	0.1668	1759.717	-72.43	Birds
86	Spectrogram 1	1	25246.490170157	25246.617724065	5088.339	7187.279	0.1276	2098.940	-73.02	Birds
87	Spectrogram 1	1	25246.696218777	25246.833584524	4621.908	6466.431	0.1374	1844.523	-67.00	Birds
88	Spectrogram 1	1	25247.020009466	25247.490977742	1865.724	6848.057	0.4710	4982.332	-56.72	Birds
89	Spectrogram 1	1	25248.011005213	25248.570280040	1971.731	5851.590	0.5593	3879.859	-56.14	Birds
90	Spectrogram 1	1	25249.002000959	25249.512216590	2480.565	5936.396	0.5102	3455.830	-59.66	Birds
91	Spectrogram 1	1	25248.619339235	25248.972565441	4261.484	5957.597	0.3532	1696.113	-72.49	Birds
92	Spectrogram 1	1	25249.975706526	25250.358368250	2035.336	3625.442	0.3827	1590.106	-57.88	Birds
93	Spectrogram 1	1	25250.603664226	25250.760653651	4091.873	5830.389	0.1570	1738.516	-73.48	Birds
94	Spectrogram 1	1	25251.506353421	25252.163746638	2925.795	6360.424	0.6574	3434.629	-51.40	Birds
95	Spectrogram 1	1	25252.566032040	25252.997752959	2098.940	4579.505	0.4317	2480.565	-52.25	Birds
96	Spectrogram 1	1	25252.526784684	25252.752456983	5533.569	8289.753	0.2257	2756.184	-74.54	Birds
97	Spectrogram 1	1	25253.066435833	25253.645334338	4749.117	8374.558	0.5789	3625.442	-69.88	Birds
98	Spectrogram 1	1	25253.606086982	25254.243856521	2395.760	5469.965	0.6378	3074.205	-48.51	Birds
99	Spectrogram 1	1	25254.616706406	25255.225040428	2141.343	3583.039	0.6083	1441.696	-50.84	Birds
100	Spectrogram 1	1	25255.646949508	25256.225848014	3901.060	6339.223	0.5789	2438.163	-49.32	Birds
101	Spectrogram 1	1	25255.754879738	25256.441708473	2289.753	3498.233	0.6868	1208.481	-57.54	Birds
102	Spectrogram 1	1	25256.667380772	25256.991171461	1992.933	3265.018	0.3238	1272.085	-56.52	Birds
103	Spectrogram 1	1	25257.550446288	25258.109721115	2120.141	6000.000	0.5593	3879.859	-49.92	Birds
104	Spectrogram 1	1	25258.659184103	25259.120340539	2183.746	5703.180	0.4612	3519.435	-50.05	Birds
105	Spectrogram 1	1	25259.701135717	25259.999979167	2289.753	5809.187	0.2988	3519.435	-51.25	Birds
106	Spectrogram 1	1	25257.905569167	25259.249791119	7674.912	9010.601	1.3442	1335.689	-73.58	Birds
107	Spectrogram 1	1	25253.663186119	25253.800551866	9413.428	10643.110	0.1374	1229.682	-73.82	Birds
108	Spectrogram 1	1	25254.634558187	25254.879854164	9773.852	10431.095	0.2453	657.244	-76.55	Birds
109	Spectrogram 1	1	25200.049059195	25200.304167011	5342.756	5936.396	0.2551	593.640	-71.67	Birds
110	Spectrogram 1	1	25200.000000000	25259.999979167	0.000	678.445	60.0000	678.445	-60.07	Unknown

