Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	9782.808627160	9783.190464689	2159.890	6068.262	0.3818	3908.372	-76.54	Birds
2	Spectrogram 1	1	9785.328754853	9785.583313206	2365.594	6205.398	0.2546	3839.804	-75.69	Birds
3	Spectrogram 1	1	9787.696147534	9788.018588114	2331.310	5965.410	0.3224	3634.100	-74.77	Birds
4	Spectrogram 1	1	9780.466690314	9780.763675059	2262.742	6205.398	0.2970	3942.656	-76.95	Birds
5	Spectrogram 1	1	9784.327491998	9784.488712288	2194.174	3359.829	0.1612	1165.655	-71.70	Birds
6	Spectrogram 1	1	9795.334217710	9795.656658290	1714.198	6822.509	0.3224	5108.311	-76.97	Birds
7	Spectrogram 1	1	9796.920964776	9797.175523129	2125.606	4148.360	0.2546	2022.754	-72.13	Birds
8	Spectrogram 1	1	9798.915005207	9799.305328014	2125.606	5622.570	0.3903	3496.964	-76.61	Birds
9	Spectrogram 1	1	9799.704136101	9800.111429465	2057.038	4902.607	0.4073	2845.569	-74.05	Birds\
10	Spectrogram 1	1	9801.217456716	9801.794455649	2297.026	4868.323	0.5770	2571.297	-75.44	Birds
11	Spectrogram 1	1	9801.616264802	9802.040528724	6205.398	6925.361	0.4243	719.963	-77.71	Birds
12	Spectrogram 1	1	9803.466055500	9803.780010802	6033.978	6993.929	0.3140	959.951	-77.60	Birds
13	Spectrogram 1	1	9805.035832009	9805.349787311	6479.669	7028.213	0.3140	548.543	-73.14	Birds
14	Spectrogram 1	1	9804.798244213	9805.120684793	2159.890	6479.669	0.3224	4319.780	-77.03	Birds
15	Spectrogram 1	1	9807.352313020	9807.759606384	6582.521	7062.497	0.4073	479.976	-74.36	Birds
16	Spectrogram 1	1	9807.157151616	9807.606871373	2194.174	5382.583	0.4497	3188.409	-74.78	Birds
17	Spectrogram 1	1	9810.596051373	9810.935462510	1542.778	4251.212	0.3394	2708.433	-73.06	Birds
18	Spectrogram 1	1	9814.609588069	9814.982940320	2331.310	3942.656	0.3734	1611.346	-74.13	Birds
19	Spectrogram 1	1	9818.029155276	9818.190375566	2879.853	6102.546	0.1612	3222.693	-76.56	Birds
20	Spectrogram 1	1	9820.277754059	9820.489886020	3051.273	5999.694	0.2121	2948.421	-75.33	Birds
21	Spectrogram 1	1	9824.500789183	9824.653524194	2228.458	4251.212	0.1527	2022.754	-74.23	Birds
22	Spectrogram 1	1	9826.477859056	9826.774843801	1885.618	4319.780	0.2970	2434.162	-75.28	Birds
23	Spectrogram 1	1	9826.808784915	9829.014957306	2262.742	3908.372	2.2062	1645.630	-74.75	Birds
24	Spectrogram 1	1	9832.433396690	9832.543705310	2057.038	4114.076	0.1103	2057.038	-73.34	Birds
25	Spectrogram 1	1	9832.806748941	9833.714673733	1954.186	3908.372	0.9079	1954.186	-73.83	Birds
26	Spectrogram 1	1	9837.465166798	9837.957312947	2365.594	4114.076	0.4921	1748.482	-74.19	Birds
