Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
25	Spectrogram 1	1	30614.986338666	30615.182575448	3577.128	4458.932	0.1962	881.804	-70.00	Amphibians
26	Spectrogram 1	1	30614.427063839	30614.662547977	3693.593	4392.381	0.2355	698.788	-72.75	Amphibians
27	Spectrogram 1	1	30615.310129356	30615.575049010	3643.680	4475.570	0.2649	831.890	-72.57	Amphibians
28	Spectrogram 1	1	30615.810533148	30616.036205447	3660.317	4575.397	0.2257	915.079	-72.61	Amphibians
29	Spectrogram 1	1	30616.232442228	30617.037013032	3610.404	4392.381	0.8046	781.977	-72.34	Amphibians
30	Spectrogram 1	1	30617.125319584	30617.321556365	3627.042	4458.932	0.1962	831.890	-74.57	Amphibians
31	Spectrogram 1	1	30617.478545790	30617.655158893	3493.939	4458.932	0.1766	964.993	-69.82	Amphibians
32	Spectrogram 1	1	30617.861207514	30618.116315330	3493.939	4392.381	0.2551	898.442	-75.01	Amphibians
33	Spectrogram 1	1	30618.410670502	30618.577471766	3627.042	4458.932	0.1668	831.890	-70.14	Amphibians
34	Spectrogram 1	1	30618.783520386	30619.195617627	3693.593	4392.381	0.4121	698.788	-70.71	Amphibians
35	Spectrogram 1	1	30619.696021420	30620.422097511	3577.128	4458.932	0.7261	881.804	-71.74	Amphibians
36	Spectrogram 1	1	30620.736076361	30622.296158774	3676.955	4359.105	1.5601	682.150	-72.10	Amphibians
37	Spectrogram 1	1	30622.716795187	30623.452683117	3660.317	4359.105	0.7359	698.788	-71.41	Amphibians
38	Spectrogram 1	1	30623.648919899	30624.002146105	3693.593	4242.641	0.3532	549.048	-70.95	Amphibians
39	Spectrogram 1	1	30624.541797254	30624.963706334	3676.955	4458.932	0.4219	781.977	-70.74	Amphibians
40	Spectrogram 1	1	30625.650535069	30626.111691505	3693.593	4409.019	0.4612	715.426	-70.30	Amphibians
41	Spectrogram 1	1	30626.749461045	30627.446101619	3693.593	4359.105	0.6966	665.512	-70.88	Amphibians
42	Spectrogram 1	1	30627.925359451	30628.121596233	3667.509	4451.022	0.1962	783.513	-70.52	Amphibians
43	Spectrogram 1	1	30628.249150141	30628.572940830	3717.520	4367.669	0.3238	650.149	-70.13	Amphibians
44	Spectrogram 1	1	30628.994849910	30629.181274852	3617.497	4350.999	0.1864	733.502	-70.88	Amphibians
45	Spectrogram 1	1	30629.446194507	30629.819044392	3750.861	4451.022	0.3728	700.161	-70.83	Amphibians
46	Spectrogram 1	1	30630.025093012	30630.240953472	3684.179	4517.704	0.2159	833.525	-71.52	Amphibians
47	Spectrogram 1	1	30630.486249449	30630.780604621	3650.838	4551.045	0.2944	900.207	-71.21	Amphibians
48	Spectrogram 1	1	30631.006276919	30631.163266345	3534.145	4367.669	0.1570	833.525	-69.18	Amphibians
49	Spectrogram 1	1	30631.869718758	30632.154262091	3700.850	4567.715	0.2845	866.866	-68.91	Amphibians
50	Spectrogram 1	1	30632.350498872	30632.831278987	3650.838	4267.646	0.4808	616.808	-74.01	Amphibians
51	Spectrogram 1	1	30633.106010481	30633.508295882	3617.497	4317.658	0.4023	700.161	-72.04	Amphibians
52	Spectrogram 1	1	30633.773215537	30634.440420594	3734.191	4401.010	0.6672	666.820	-70.21	Amphibians
53	Spectrogram 1	1	30635.172249172	30635.574534573	3750.861	4384.340	0.4023	633.479	-68.49	Amphibians
54	Spectrogram 1	1	30636.261363308	30636.604777676	3584.156	4517.704	0.3434	933.548	-70.25	Amphibians
55	Spectrogram 1	1	30637.409348480	30637.801822042	3584.156	4584.386	0.3925	1000.230	-70.37	Amphibians
56	Spectrogram 1	1	30638.056929858	30638.331661352	3617.497	4451.022	0.2747	833.525	-72.82	Amphibians
57	Spectrogram 1	1	30638.508274455	30639.136232156	3684.179	4551.045	0.6280	866.866	-70.95	Amphibians
58	Spectrogram 1	1	30639.489458362	30640.647255373	3667.509	4434.351	1.1578	766.843	-71.56	Amphibians
59	Spectrogram 1	1	30640.892551349	30641.589191923	3667.509	4467.692	0.6966	800.184	-70.71	Amphibians
60	Spectrogram 1	1	30642.246897128	30642.747300920	3700.850	4384.340	0.5004	683.490	-69.29	Amphibians
61	Spectrogram 1	1	30643.581307241	30644.042463677	3817.543	4434.351	0.4612	616.808	-68.97	Amphibians
62	Spectrogram 1	1	30644.591926665	30645.092330458	3734.191	4317.658	0.5004	583.467	-69.11	Amphibians
63	Spectrogram 1	1	30645.818406549	30645.985207813	3584.156	4401.010	0.1668	816.854	-68.88	Amphibians
64	Spectrogram 1	1	30646.073514365	30646.328622181	4017.589	4367.669	0.2551	350.080	-67.53	Amphibians
65	Spectrogram 1	1	30646.495423445	30646.622977353	3434.122	4334.328	0.1276	900.207	-71.10	Amphibians
66	Spectrogram 1	1	30646.770154939	30646.936956203	3517.474	4401.010	0.1668	883.536	-68.60	Amphibians
67	Spectrogram 1	1	30647.260746892	30647.525666547	3650.838	4484.363	0.2649	833.525	-70.07	Amphibians
68	Spectrogram 1	1	30647.767855556	30648.081834407	3567.486	4451.022	0.3140	883.536	-69.01	Amphibians
69	Spectrogram 1	1	30648.395813257	30648.739227624	3684.179	4434.351	0.3434	750.172	-70.23	Amphibians
70	Spectrogram 1	1	30649.004147279	30649.141513026	3550.815	4467.692	0.1374	916.877	-68.76	Amphibians
71	Spectrogram 1	1	30649.200384061	30649.386809003	3600.827	4367.669	0.1864	766.843	-72.13	Amphibians
72	Spectrogram 1	1	30649.710599692	30650.152132450	3600.827	4434.351	0.4415	833.525	-69.47	Amphibians
73	Spectrogram 1	1	30650.986138771	30651.319741300	3450.792	4417.681	0.3336	966.889	-71.85	Amphibians
74	Spectrogram 1	1	30651.545413598	30651.937887161	3534.145	4501.033	0.3925	966.889	-71.13	Amphibians
75	Spectrogram 1	1	30652.026193713	30652.232242333	3550.815	4350.999	0.2060	800.184	-70.16	Amphibians
76	Spectrogram 1	1	30652.850388195	30653.468534056	3650.838	4501.033	0.6181	850.195	-71.57	Amphibians
77	Spectrogram 1	1	30653.965198679	30654.406731437	3622.175	4611.566	0.4415	989.391	-70.77	Amphibians
79	Spectrogram 1	1	30655.191678563	30655.407539022	3555.098	4360.026	0.2159	804.928	-69.56	Amphibians
80	Spectrogram 1	1	30655.466410057	30655.927566493	3672.483	4477.411	0.4612	804.928	-72.91	Amphibians
81	Spectrogram 1	1	30656.290604538	30656.486841320	3370.635	4393.565	0.1962	1022.929	-70.67	Amphibians
82	Spectrogram 1	1	30656.634018906	30658.125418445	3773.099	4410.334	1.4914	637.235	-71.85	Amphibians
83	Spectrogram 1	1	30658.272596031	30658.566951203	3605.406	4443.873	0.2944	838.467	-71.54	Amphibians
84	Spectrogram 1	1	30659.067354995	30659.616817983	3655.714	4477.411	0.5495	821.697	-70.77	Amphibians
85	Spectrogram 1	1	30644.971739200	30645.354400924	5047.569	5768.650	0.3827	721.081	-74.45	Birds
86	Spectrogram 1	1	30646.551445291	30647.042037244	5299.109	6590.347	0.4906	1291.238	-74.91	Birds
87	Spectrogram 1	1	30647.660183106	30648.209646094	5617.726	6774.810	0.5495	1157.084	-73.30	Birds
