Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
50	Spectrogram 1	1	18526.679637387	18526.857828234	2036.364	2690.909	0.1782	654.545	-71.95	Birds
51	Spectrogram 1	1	18526.900254626	18527.256636320	2424.242	3418.182	0.3564	993.939	-74.04	Birds
52	Spectrogram 1	1	18518.991975131	18519.356842104	6448.485	7418.182	0.3649	969.697	-78.29	Birds
53	Spectrogram 1	1	18521.843028683	18522.055160644	6836.364	7757.576	0.2121	921.212	-78.06	Birds
54	Spectrogram 1	1	18524.838331968	18525.109860878	6739.394	7684.848	0.2715	945.455	-77.25	Birds
55	Spectrogram 1	1	18528.014404483	18528.336845063	1527.273	3103.030	0.3224	1575.758	-74.33	Birds
56	Spectrogram 1	1	18530.992737211	18531.247295564	2424.242	3151.515	0.2546	727.273	-74.84	Birds
57	Spectrogram 1	1	18531.909147281	18532.104308685	2012.121	3151.515	0.1952	1139.394	-73.33	Birds
58	Spectrogram 1	1	18531.009707768	18531.790353383	1600.000	2109.091	0.7806	509.091	-74.62	Birds
59	Spectrogram 1	1	18532.587969555	18532.986777641	2254.545	3612.121	0.3988	1357.576	-74.98	Birds
60	Spectrogram 1	1	18533.231591825	18533.435238508	2161.943	4372.470	0.2036	2210.526	-75.94	Birds
61	Spectrogram 1	1	18534.283766351	18534.504383590	2502.024	4323.887	0.2206	1821.862	-75.12	Birds
62	Spectrogram 1	1	18537.380892977	18537.652421886	2283.401	3789.474	0.2715	1506.073	-73.89	Birds
63	Spectrogram 1	1	18538.908243094	18539.315536458	1919.028	4736.842	0.4073	2817.814	-74.68	Birds
64	Spectrogram 1	1	18538.008587093	18538.263145446	2720.648	3157.895	0.2546	437.247	-74.25	Birds
