Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
25	Spectrogram 1	1	7393.742389556	7393.987685532	4527.482	7915.598	0.2453	3388.116	-73.05	Birds
26	Spectrogram 1	1	7394.350723578	7394.664702428	4467.516	7435.865	0.3140	2968.349	-76.02	Birds
27	Spectrogram 1	1	7394.743197141	7395.204353577	4497.499	7765.682	0.4612	3268.183	-74.25	Birds
28	Spectrogram 1	1	7395.479085071	7395.734192887	4437.532	7885.615	0.2551	3448.083	-74.38	
29	Spectrogram 1	1	7395.979488864	7396.332715070	4587.449	7915.598	0.3532	3328.149	-74.02	Birds
30	Spectrogram 1	1	7396.401397944	7396.784059667	5007.216	7705.715	0.3827	2698.499	-75.51	Birds
31	Spectrogram 1	1	7397.470888402	7397.833926448	4707.382	7375.898	0.3630	2668.516	-75.39	Birds
32	Spectrogram 1	1	7398.069410586	7398.403013114	4707.382	7675.732	0.3336	2968.349	-75.38	Birds
33	Spectrogram 1	1	7398.857073830	7399.239735554	4707.382	7555.798	0.3827	2848.416	-73.49	Birds
34	Spectrogram 1	1	7399.357477623	7399.749951185	4827.316	7945.581	0.3925	3118.266	-73.94	Birds
35	Spectrogram 1	1	7400.005059001	7400.387720725	4587.449	7735.698	0.3827	3148.249	-75.29	Birds
36	Spectrogram 1	1	7400.721323253	7401.153044172	4557.466	7705.715	0.4317	3148.249	-74.65	Birds
37	Spectrogram 1	1	7401.251162563	7401.594576931	4827.316	8095.498	0.3434	3268.183	-73.56	Birds
38	Spectrogram 1	1	7402.251970148	7402.644443711	4767.349	8035.531	0.3925	3268.183	-74.74	Birds
39	Spectrogram 1	1	7402.811244975	7403.056540952	5037.199	8005.548	0.2453	2968.349	-75.17	Birds
40	Spectrogram 1	1	7403.135035665	7403.321460607	5217.099	8335.365	0.1864	3118.266	-75.07	Birds
41	Spectrogram 1	1	7403.566756584	7403.772805204	4557.466	7825.648	0.2060	3268.183	-72.12	Birds
42	Spectrogram 1	1	7403.998477503	7404.322268192	4587.449	7615.765	0.3238	3028.316	-72.66	Birds
43	Spectrogram 1	1	7404.547940491	7404.763800950	4947.249	8065.515	0.2159	3118.266	-74.32	Birds
44	Spectrogram 1	1	7405.025613670	7405.241474130	4917.266	7615.765	0.2159	2698.499	-72.50	Birds
45	Spectrogram 1	1	7405.398463555	7405.928302865	4827.316	8005.548	0.5298	3178.233	-73.25	Birds
46	Spectrogram 1	1	7406.428706657	7406.615131600	5337.032	7375.898	0.1864	2038.866	-78.20	Birds
47	Spectrogram 1	1	7406.899674933	7407.184218266	4797.332	7735.698	0.2845	2938.366	-73.94	Birds
48	Spectrogram 1	1	7407.429514242	7407.723869415	4677.399	8305.381	0.2944	3627.982	-74.91	Birds
49	Spectrogram 1	1	7407.910294357	7408.175214012	4917.266	7465.848	0.2649	2548.583	-76.49	Birds
50	Spectrogram 1	1	7408.400886310	7408.557875736	5277.065	7975.565	0.1570	2698.499	-76.80	Birds
51	Spectrogram 1	1	7408.842419069	7409.077903206	4857.299	8215.431	0.2355	3358.133	-74.82	Birds
52	Spectrogram 1	1	7409.136774241	7409.391882057	4767.349	8245.415	0.2551	3478.066	-74.02	Birds
53	Spectrogram 1	1	7410.068898952	7410.382877803	5097.165	7765.682	0.3140	2668.516	-74.63	Birds
54	Spectrogram 1	1	7411.187823030	7411.580296592	5127.149	7825.648	0.3925	2698.499	-73.73	Birds
55	Spectrogram 1	1	7411.698038661	7412.002205672	5396.999	7825.648	0.3042	2428.649	-76.15	Birds
56	Spectrogram 1	1	7413.650594636	7413.886078774	5097.165	7585.782	0.2355	2488.616	-74.19	Birds
57	Spectrogram 1	1	7414.572907509	7414.916321876	5127.149	8065.515	0.3434	2938.366	-77.32	Birds
58	Spectrogram 1	1	7416.888501529	7417.222104058	5247.082	7255.965	0.3336	2008.883	-74.43	Birds
59	Spectrogram 1	1	7420.061581330	7420.483490410	5037.199	7675.732	0.4219	2638.533	-75.81	Birds
60	Spectrogram 1	1	7423.434254430	7423.816916154	5277.065	7795.665	0.3827	2518.599	-78.26	Birds
61	Spectrogram 1	1	7424.199577877	7424.513556728	4917.266	8035.531	0.3140	3118.266	-76.47	Birds
62	Spectrogram 1	1	7424.758852704	7425.161138106	5037.199	7795.665	0.4023	2758.466	-74.73	Birds
63	Spectrogram 1	1	7425.347563049	7425.759660290	4857.299	8125.481	0.4121	3268.183	-74.97	Birds
64	Spectrogram 1	1	7426.456300864	7426.829150748	4857.299	8065.515	0.3728	3208.216	-74.85	Birds
65	Spectrogram 1	1	7426.986140173	7427.290307185	4707.382	7405.882	0.3042	2698.499	-74.67	Birds
66	Spectrogram 1	1	7429.391554798	7429.862523074	4827.316	7615.765	0.4710	2788.449	-76.53	Birds
67	Spectrogram 1	1	7430.716153073	7431.020320084	5127.149	7166.015	0.3042	2038.866	-77.18	Birds
68	Spectrogram 1	1	7431.609030428	7431.854326405	5756.799	7375.898	0.2453	1619.100	-76.42	Birds
69	Spectrogram 1	1	7434.621265023	7435.043174103	4647.416	7735.698	0.4219	3088.283	-74.63	Birds
