Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	3300.000000000	3359.999979167	5851.590	7123.675	60.0000	1272.085	-74.46	Insects
2	Spectrogram 1	1	3301.079302298	3301.677824481	5618.375	6318.021	0.5985	699.647	-73.15	Birds
3	Spectrogram 1	1	3308.134014589	3308.487240796	4303.887	5321.555	0.3532	1017.668	-77.00	Birds
4	Spectrogram 1	1	3308.893951810	3309.472850315	3985.866	5512.367	0.5789	1526.502	-71.27	Birds
5	Spectrogram 1	1	3309.335484568	3310.012501464	2777.385	5745.583	0.6770	2968.198	-62.26	Birds
6	Spectrogram 1	1	3310.051748820	3310.630647325	3095.406	5787.986	0.5789	2692.580	-62.99	Birds
7	Spectrogram 1	1	3310.179302728	3311.435218129	1038.869	3031.802	1.2559	1992.933	-66.50	Birds
8	Spectrogram 1	1	3311.248793187	3311.739385140	2925.795	5830.389	0.4906	2904.594	-72.97	Birds
9	Spectrogram 1	1	3309.639651579	3310.130243533	2098.940	2989.399	0.4906	890.459	-67.21	Birds
10	Spectrogram 1	1	3316.831659017	3317.989456028	1123.675	1632.509	1.1578	508.834	-69.67	Birds
11	Spectrogram 1	1	3318.538919016	3319.372925337	1123.675	1632.509	0.8340	508.834	-64.99	Birds
12	Spectrogram 1	1	3321.454931859	3321.817969905	4918.728	5363.958	0.3630	445.230	-75.39	Birds
13	Spectrogram 1	1	3321.945523812	3322.563669674	4897.527	5681.979	0.6181	784.452	-75.02	Birds
14	Spectrogram 1	1	3322.779530133	3322.985578754	3858.657	5766.784	0.2060	1908.127	-70.71	Birds
15	Spectrogram 1	1	3322.524422318	3322.769718294	3349.823	5681.979	0.2453	2332.155	-72.10	Birds
16	Spectrogram 1	1	3323.024826110	3323.809773236	5088.339	5745.583	0.7849	657.244	-72.12	Birds
17	Spectrogram 1	1	3323.289745765	3323.701843006	2989.399	4939.929	0.4121	1950.530	-73.76	Birds
18	Spectrogram 1	1	3323.721466684	3324.378859902	4494.700	5385.159	0.6574	890.459	-70.05	Birds
19	Spectrogram 1	1	3324.045257373	3324.359236224	4876.325	6572.438	0.3140	1696.113	-73.07	Birds
20	Spectrogram 1	1	3323.898079787	3324.055069213	3498.233	4409.894	0.1570	911.661	-74.86	Birds
21	Spectrogram 1	1	3325.016629441	3325.634775303	4982.332	6720.848	0.6181	1738.516	-74.27	Birds
22	Spectrogram 1	1	3328.638204716	3328.932559889	2226.148	2946.996	0.2944	720.848	-75.06	Birds
23	Spectrogram 1	1	3331.405143334	3331.807428736	7971.731	11109.541	0.4023	3137.809	-75.94	Birds
24	Spectrogram 1	1	3331.434578852	3331.934982644	3159.011	5512.367	0.5004	2353.357	-75.09	Birds
25	Spectrogram 1	1	3331.365895978	3332.141031265	1632.509	2989.399	0.7751	1356.890	-58.95	Birds
26	Spectrogram 1	1	3332.808236321	3333.181086206	4282.686	5533.569	0.3728	1250.883	-69.88	Birds
27	Spectrogram 1	1	3333.436194022	3334.495872641	3943.463	5830.389	1.0597	1886.926	-71.40	Birds
28	Spectrogram 1	1	3333.043720459	3334.230952987	6042.403	7272.085	1.1872	1229.682	-71.79	Birds
29	Spectrogram 1	1	3334.584179193	3334.750980457	1081.272	3773.852	0.1668	2692.580	-72.32	Birds
30	Spectrogram 1	1	3332.268585172	3332.474633793	5300.353	5639.576	0.2060	339.223	-74.23	Birds
31	Spectrogram 1	1	3342.174038257	3342.537076303	7208.481	10049.470	0.3630	2840.989	-62.17	Birds
32	Spectrogram 1	1	3342.537076303	3342.743124923	7356.890	10049.470	0.2060	2692.580	-58.19	Birds
33	Spectrogram 1	1	3342.811807797	3343.115974808	7293.286	9561.837	0.3042	2268.551	-59.13	Birds
34	Spectrogram 1	1	3343.184657681	3343.380894463	6318.021	8925.795	0.1962	2607.774	-62.59	Birds
35	Spectrogram 1	1	3342.811807797	3343.390706302	4325.088	6339.223	0.5789	2014.134	-69.29	Birds
36	Spectrogram 1	1	3343.351458946	3344.057911359	4473.498	5957.597	0.7065	1484.099	-69.02	Birds
37	Spectrogram 1	1	3342.046484349	3343.086539291	3773.852	5681.979	1.0401	1908.127	-75.64	Birds
38	Spectrogram 1	1	3343.714496991	3343.949981129	3413.428	4261.484	0.2355	848.057	-75.56	Birds
39	Spectrogram 1	1	3343.186046926	3343.607956006	2522.968	3922.261	0.4219	1399.293	-74.36	Birds
40	Spectrogram 1	1	3346.146498010	3346.646901803	466.431	720.848	0.5004	254.417	-68.36	Birds
41	Spectrogram 1	1	3347.853758008	3348.530774904	1738.516	2968.198	0.6770	1229.682	-56.65	Birds
42	Spectrogram 1	1	3349.315722030	3349.776878466	530.035	869.258	0.4612	339.223	-69.80	Birds
43	Spectrogram 1	1	3351.013170189	3351.621504211	508.834	911.661	0.6083	402.827	-69.61	Birds
44	Spectrogram 1	1	3352.808736739	3353.417070761	508.834	805.654	0.6083	296.820	-69.01	Birds
45	Spectrogram 1	1	3354.637532150	3355.285113529	382.301	807.080	0.6476	424.779	-69.49	Birds
46	Spectrogram 1	1	3356.393851344	3357.051244562	488.496	785.841	0.6574	297.345	-69.61	Birds
47	Spectrogram 1	1	3358.218853411	3359.003800537	488.496	807.080	0.7849	318.584	-69.78	Birds
48	Spectrogram 1	1	3355.167371460	3355.736458126	6923.894	10088.496	0.5691	3164.602	-65.18	Birds
49	Spectrogram 1	1	3356.855007780	3357.384847090	4184.071	6159.292	0.5298	1975.221	-72.15	Birds
50	Spectrogram 1	1	3357.404470768	3357.708637779	3015.929	8070.796	0.3042	5054.867	-71.24	Birds
51	Spectrogram 1	1	3357.806756170	3358.002992952	4205.310	7391.150	0.1962	3185.841	-68.25	Birds
52	Spectrogram 1	1	3358.071675825	3358.738880882	4311.504	7582.301	0.6672	3270.796	-71.29	Birds
