Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	27001.026826655	27001.151710978	8077.739	8544.170	0.1249	466.431	-72.00	Birds
2	Spectrogram 1	1	27007.284918840	27007.354299019	7802.120	8565.371	0.0694	763.251	-68.82	Birds
3	Spectrogram 1	1	27007.423679198	27007.673447844	5830.389	9795.053	0.2498	3964.664	-57.56	Birds
4	Spectrogram 1	1	27009.824233407	27010.032373945	6445.230	8904.594	0.2081	2459.364	-70.43	Birds
5	Spectrogram 1	1	27010.212762411	27010.476407093	6190.813	9583.039	0.2636	3392.226	-58.41	Birds
6	Spectrogram 1	1	27013.308615124	27013.530631699	6275.618	9583.039	0.2220	3307.420	-63.16	Birds
7	Spectrogram 1	1	27013.669392058	27013.891408632	7208.481	8586.572	0.2220	1378.092	-67.62	Birds
8	Spectrogram 1	1	27015.736921404	27015.917309871	7272.085	9222.615	0.1804	1950.530	-65.46	Birds
9	Spectrogram 1	1	27018.753945766	27018.989838376	6763.251	7590.106	0.2359	826.855	-71.36	Birds
10	Spectrogram 1	1	27020.197053498	27020.349689892	6487.633	9328.622	0.1526	2840.989	-69.76	Birds
11	Spectrogram 1	1	27021.834425732	27022.056442306	6890.459	8501.767	0.2220	1611.307	-72.06	Birds
12	Spectrogram 1	1	27024.193351833	27024.429244443	7696.113	9519.435	0.2359	1823.322	-65.28	Birds
13	Spectrogram 1	1	27030.287925008	27030.607073833	7144.876	8501.767	0.3191	1356.890	-64.98	Birds
14	Spectrogram 1	1	27031.578396345	27031.786536883	7060.071	9116.608	0.2081	2056.537	-66.91	Birds
15	Spectrogram 1	1	27033.188016508	27033.396157046	6996.466	9795.053	0.2081	2798.587	-64.29	Birds
16	Spectrogram 1	1	27059.824205405	27059.999979167	5809.187	7102.473	0.1758	1293.286	-63.97	Birds
