Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
18	Spectrogram 1	1	41825.125108170	41825.328754853	714.550	1101.598	0.2036	387.048	-70.26	Birds
19	Spectrogram 1	1	41825.235416790	41825.481489864	3334.567	3751.388	0.2461	416.821	-69.84	Birds
20	Spectrogram 1	1	41826.007577127	41827.212486664	2709.335	3632.296	1.2049	922.960	-67.46	Birds
21	Spectrogram 1	1	41826.372444099	41827.017325260	922.960	1637.510	0.6449	714.550	-68.16	Birds
22	Spectrogram 1	1	41827.068236930	41827.433103903	506.140	2381.833	0.3649	1875.694	-66.77	Birds
23	Spectrogram 1	1	41827.382192232	41827.916764773	1935.240	2679.563	0.5346	744.323	-62.56	Birds
24	Spectrogram 1	1	41827.764029762	41828.688925110	1310.008	1965.013	0.9249	655.004	-67.67	Birds
25	Spectrogram 1	1	41827.806456154	41828.128896734	4049.117	4912.531	0.3224	863.415	-65.00	Birds
26	Spectrogram 1	1	41828.502248985	41829.478056004	3245.248	7324.138	0.9758	4078.890	-60.47	Birds
27	Spectrogram 1	1	41829.617456461	41830.440528468	1399.327	1935.240	0.8231	535.913	-65.74	Birds
28	Spectrogram 1	1	41830.618719315	41831.178747691	1310.008	1905.467	0.5600	595.458	-69.57	Birds
29	Spectrogram 1	1	41831.883025801	41832.646700860	1190.917	1994.785	0.7637	803.869	-66.36	Birds
30	Spectrogram 1	1	41832.621245024	41833.860095675	774.096	2322.288	1.2389	1548.192	-71.53	Birds
31	Spectrogram 1	1	41833.834639839	41834.114654028	2232.969	2530.698	0.2800	297.729	-60.80	Birds
32	Spectrogram 1	1	41830.652660429	41832.638215581	2560.471	6103.448	1.9856	3542.977	-68.70	Birds
33	Spectrogram 1	1	41832.129098875	41832.502451126	3334.567	6996.636	0.3734	3662.069	-65.46	Birds
34	Spectrogram 1	1	41833.546140373	41834.046771800	3513.204	6043.902	0.5006	2530.698	-66.53	Birds
35	Spectrogram 1	1	41834.394668216	41835.531695525	5269.806	7860.050	1.1370	2590.244	-57.17	Birds
36	Spectrogram 1	1	41836.524473101	41836.880854795	5656.854	7770.731	0.3564	2113.877	-60.49	Birds
37	Spectrogram 1	1	41836.083238623	41836.252944191	7681.413	9140.286	0.1697	1458.873	-69.24	Birds
38	Spectrogram 1	1	41835.972930003	41836.617811164	1161.144	2232.969	0.6449	1071.825	-72.16	Birds
39	Spectrogram 1	1	41835.913533054	41836.414164482	3155.929	5448.444	0.5006	2292.515	-64.75	Birds
40	Spectrogram 1	1	41836.982678136	41837.508765399	3215.475	6133.221	0.5261	2917.746	-58.48	Birds
41	Spectrogram 1	1	41837.740330513	41838.597343634	1429.100	3007.065	0.8570	1577.965	-70.28	Birds
42	Spectrogram 1	1	41838.520976128	41840.014385132	2560.471	5567.535	1.4934	3007.065	-69.02	Birds
43	Spectrogram 1	1	41840.311369877	41840.896854088	3810.933	5984.356	0.5855	2173.423	-65.63	Birds
44	Spectrogram 1	1	41840.591384065	41843.332128997	416.821	1816.148	2.7407	1399.327	-71.10	Birds
45	Spectrogram 1	1	41839.394959806	41840.124693751	1250.463	2024.558	0.7297	774.096	-70.61	Birds
46	Spectrogram 1	1	41840.786545469	41841.312632731	5329.352	8306.644	0.5261	2977.292	-60.39	Birds
47	Spectrogram 1	1	41841.898116943	41842.576939217	10777.796	13695.542	0.6788	2917.746	-74.69	Birds
48	Spectrogram 1	1	41843.349099554	41844.087318777	3245.248	10063.246	0.7382	6817.998	-66.37	Birds
49	Spectrogram 1	1	41844.541716906	41845.780567556	2322.288	3662.069	1.2389	1339.781	-71.06	Birds
50	Spectrogram 1	1	41844.677481361	41845.687229494	1339.781	1965.013	1.0097	625.231	-70.20	Birds
51	Spectrogram 1	1	41845.916332011	41846.968506536	1161.144	2679.563	1.0522	1518.419	-67.71	Birds
52	Spectrogram 1	1	41847.341858787	41847.986739947	1101.598	2024.558	0.6449	922.960	-70.77	Birds
53	Spectrogram 1	1	41848.707988614	41849.649854519	1131.371	2143.650	0.9419	1012.279	-67.01	Birds
54	Spectrogram 1	1	41845.704200050	41846.247257870	4346.846	5805.719	0.5431	1458.873	-64.10	Birds
55	Spectrogram 1	1	41846.859718713	41847.631879050	4019.344	7889.823	0.7722	3870.479	-61.24	Birds
56	Spectrogram 1	1	41848.565259677	41848.870729700	6817.998	8455.508	0.3055	1637.510	-65.72	Birds
57	Spectrogram 1	1	41849.091346939	41849.396816963	6341.631	9110.513	0.3055	2768.881	-61.35	Birds
58	Spectrogram 1	1	41849.634404759	41849.838051441	7502.775	9467.788	0.2036	1965.013	-65.91	Birds
59	Spectrogram 1	1	41849.210140837	41850.381109260	5359.125	7592.094	1.1710	2232.969	-57.49	Birds
60	Spectrogram 1	1	41850.635667613	41851.221151825	3394.113	6550.042	0.5855	3155.929	-58.50	Birds
61	Spectrogram 1	1	41851.916944656	41852.332723299	5120.942	7979.142	0.4158	2858.200	-58.58	Birds
62	Spectrogram 1	1	41850.338682868	41851.501166013	774.096	1399.327	1.1625	625.231	-69.73	Birds
63	Spectrogram 1	1	41851.314489887	41851.772694923	1280.235	2411.606	0.4582	1131.371	-66.36	Birds
64	Spectrogram 1	1	41851.899974099	41852.536369981	1339.781	1875.694	0.6364	535.913	-65.79	Birds
65	Spectrogram 1	1	41850.321712311	41851.577533519	2471.152	4049.117	1.2558	1577.965	-67.73	Birds
66	Spectrogram 1	1	41849.591978367	41850.033212845	357.275	2947.519	0.4412	2590.244	-68.43	Birds
67	Spectrogram 1	1	41853.583564195	41854.092680900	535.913	2679.563	0.5091	2143.650	-65.01	Birds
68	Spectrogram 1	1	41852.548360226	41853.006565261	3691.842	5895.038	0.4582	2203.196	-65.08	Birds
69	Spectrogram 1	1	41853.227182501	41853.922975332	4942.304	5359.125	0.6958	416.821	-67.88	Birds
70	Spectrogram 1	1	41854.720591504	41855.348502108	1577.965	2024.558	0.6279	446.594	-67.94	Birds
71	Spectrogram 1	1	41856.527955809	41857.444365879	1250.463	2441.379	0.9164	1190.917	-65.36	Birds
72	Spectrogram 1	1	41854.194504241	41854.763017896	3870.479	8038.688	0.5685	4168.208	-64.91	Birds
73	Spectrogram 1	1	41854.822414845	41855.356987386	6341.631	9050.967	0.5346	2709.335	-64.73	Birds
74	Spectrogram 1	1	41855.424869613	41855.815192421	6520.269	9170.058	0.3903	2649.790	-66.66	Birds
75	Spectrogram 1	1	41856.298853291	41857.011616679	3810.933	5567.535	0.7128	1756.602	-65.04	Birds
76	Spectrogram 1	1	41856.740087770	41857.020101958	3096.383	3989.571	0.2800	893.188	-64.60	Birds
77	Spectrogram 1	1	41857.189591072	41857.758104727	2322.288	6073.675	0.5685	3751.388	-66.30	Birds
78	Spectrogram 1	1	41857.537487487	41858.029633636	5507.990	7830.277	0.4921	2322.288	-60.20	Birds
79	Spectrogram 1	1	41858.436927001	41859.039381769	3155.929	6252.313	0.6025	3096.383	-67.96	Birds
80	Spectrogram 1	1	41859.421219298	41860.609158278	1190.917	1875.694	1.1879	684.777	-67.71	Birds
81	Spectrogram 1	1	41861.567994741	41864.020240206	1399.327	2084.104	2.4522	684.777	-65.04	Birds
82	Spectrogram 1	1	41859.098778718	41859.675777651	3751.388	6460.723	0.5770	2709.335	-66.18	Birds
83	Spectrogram 1	1	41859.803056828	41860.235806028	7413.456	8544.827	0.4327	1131.371	-69.60	Birds
84	Spectrogram 1	1	41860.363085204	41860.609158278	7473.002	8247.098	0.2461	774.096	-64.08	Birds
85	Spectrogram 1	1	41860.439452710	41860.643099392	9050.967	9616.652	0.2036	565.685	-66.14	Birds
86	Spectrogram 1	1	41860.821290239	41861.177671933	7651.640	9735.744	0.3564	2084.104	-62.32	Birds
87	Spectrogram 1	1	41860.456423267	41860.948569416	3989.571	6043.902	0.4921	2054.331	-62.39	Birds
88	Spectrogram 1	1	41863.129285971	41863.655373234	5240.033	7919.596	0.5261	2679.563	-60.91	Birds
89	Spectrogram 1	1	41862.504764549	41863.319351278	3602.523	5865.265	0.8146	2262.742	-63.07	Birds
90	Spectrogram 1	1	41864.006658830	41864.685481105	2917.746	5746.173	0.6788	2828.427	-68.19	Birds
91	Spectrogram 1	1	41865.101259748	41865.686743959	3900.252	7056.181	0.5855	3155.929	-64.15	Birds
92	Spectrogram 1	1	41866.212831222	41866.552242359	4257.527	6014.129	0.3394	1756.602	-66.77	Birds
93	Spectrogram 1	1	41867.502593543	41867.884431072	5716.400	6222.540	0.3818	506.140	-60.35	Birds
94	Spectrogram 1	1	41866.535271802	41867.332887974	1190.917	1965.013	0.7976	774.096	-65.78	Birds
95	Spectrogram 1	1	41867.969530677	41868.648352952	3394.113	5805.719	0.6788	2411.606	-62.74	Birds
96	Spectrogram 1	1	41867.630119540	41869.233837163	833.642	1518.419	1.6037	684.777	-71.22	Birds
97	Spectrogram 1	1	41869.293234112	41869.895688880	3007.065	6282.086	0.6025	3275.021	-60.53	Birds
98	Spectrogram 1	1	41871.846739008	41872.194635423	565.685	2471.152	0.3479	1905.467	-68.06	Birds
99	Spectrogram 1	1	41869.895124969	41871.244284239	6698.906	7443.229	1.3492	744.323	-58.63	Birds
100	Spectrogram 1	1	41871.931591792	41872.262517651	7830.277	9765.517	0.3309	1935.240	-68.04	Birds
101	Spectrogram 1	1	41872.389796827	41872.669811015	7651.640	9586.879	0.2800	1935.240	-62.60	Birds
102	Spectrogram 1	1	41873.102560215	41873.297721619	4168.208	5418.671	0.1952	1250.463	-61.49	Birds
103	Spectrogram 1	1	41872.084326804	41872.500105447	3810.933	6014.129	0.4158	2203.196	-64.48	Birds
104	Spectrogram 1	1	41871.091549228	41871.439445643	5746.173	5954.583	0.3479	208.410	-67.15	Birds
105	Spectrogram 1	1	41871.515813149	41871.685518718	5091.169	5686.627	0.1697	595.458	-65.46	Birds
106	Spectrogram 1	1	41871.660062882	41871.889165400	4049.117	4495.710	0.2291	446.594	-66.35	Birds
107	Spectrogram 1	1	41873.255295227	41873.764411932	1518.419	1816.148	0.5091	297.729	-70.31	Birds
108	Spectrogram 1	1	41869.855493447	41870.984035478	13635.996	14350.546	1.1285	714.550	-75.12	Birds
109	Spectrogram 1	1	41874.242382394	41875.073939680	6728.679	7592.094	0.8316	863.415	-55.86	Birds
110	Spectrogram 1	1	41874.683616873	41875.158792465	3364.340	5537.763	0.4752	2173.423	-62.49	Birds
111	Spectrogram 1	1	41875.294556919	41876.660686746	863.415	2173.423	1.3661	1310.008	-71.26	Birds
112	Spectrogram 1	1	41874.582156139	41875.286434248	684.777	1250.463	0.7043	565.685	-73.55	Birds
113	Spectrogram 1	1	41876.024653471	41877.161680781	4942.304	5388.898	1.1370	446.594	-67.04	Birds
114	Spectrogram 1	1	41877.568974145	41877.908385282	5180.488	5775.946	0.3394	595.458	-60.50	Birds
115	Spectrogram 1	1	41877.636856373	41878.027179180	4436.165	4882.758	0.3903	446.594	-62.26	Birds
116	Spectrogram 1	1	41877.772620828	41877.950811675	7473.002	7979.142	0.1782	506.140	-66.34	Birds
117	Spectrogram 1	1	41877.416239134	41878.756913125	2500.925	3185.702	1.3407	684.777	-70.15	Birds
118	Spectrogram 1	1	41878.341134482	41878.969045086	1310.008	1965.013	0.6279	655.004	-69.86	Birds
119	Spectrogram 1	1	41878.952074529	41879.333912058	5299.579	6252.313	0.3818	952.733	-65.81	Birds
120	Spectrogram 1	1	41835.297018155	41835.984325708	18244.929	19376.300	0.6873	1131.371	-73.67	Possible bats
