Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
56	Spectrogram 1	1	40364.753993770	40365.907991636	5899.666	7344.482	1.1540	1444.816	-57.54	Insects
57	Spectrogram 1	1	40366.315285000	40367.486253423	5899.666	7424.749	1.1710	1525.084	-58.07	Insects
58	Spectrogram 1	1	40367.927487902	40369.234220780	5899.666	7424.749	1.3067	1525.084	-58.25	Insects
59	Spectrogram 1	1	40369.624543587	40371.151893704	5939.799	7304.348	1.5274	1364.548	-58.34	Insects
60	Spectrogram 1	1	40371.120078275	40372.206193913	6180.602	7344.482	1.0861	1163.880	-58.13	Insects
61	Spectrogram 1	1	40372.291046698	40373.750514587	5859.532	7424.749	1.4595	1565.217	-59.18	Insects
62	Spectrogram 1	1	40373.971131826	40375.702128626	5698.997	7143.813	1.7310	1444.816	-58.66	Insects
63	Spectrogram 1	1	40375.668187512	40377.127655402	5739.130	7264.214	1.4595	1525.084	-58.39	Insects
64	Spectrogram 1	1	40377.365243198	40378.892593315	5618.729	7424.749	1.5274	1806.020	-59.46	Insects
65	Spectrogram 1	1	40379.248975009	40379.999979167	5819.398	7304.348	0.7510	1484.950	-57.15	Insects
66	Spectrogram 1	1	40327.789854324	40328.298971029	2568.562	3290.970	0.5091	722.408	-66.74	Birds
67	Spectrogram 1	1	40330.964151060	40331.306150941	2528.428	3170.569	0.3420	642.140	-66.77	Birds
68	Spectrogram 1	1	40354.668240375	40355.076240233	2574.257	3366.337	0.4080	792.079	-64.98	Birds
69	Spectrogram 1	1	40375.023069770	40375.599069570	2732.673	3247.525	0.5760	514.851	-66.32	Birds
