Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	6241.756452635	6242.562554085	2427.184	2912.621	0.8061	485.437	-66.67	Amphibians
2	Spectrogram 1	1	6243.657155002	6244.624476743	2446.602	2970.874	0.9673	524.272	-66.45	Amphibians
3	Spectrogram 1	1	6247.059751652	6247.814941432	2504.854	2893.204	0.7552	388.350	-66.15	Amphibians
4	Spectrogram 1	1	6275.209031546	6276.379999969	2485.437	2854.369	1.1710	368.932	-68.09	Amphibians
5	Spectrogram 1	1	6282.968559477	6283.587984802	2561.576	3034.483	0.6194	472.906	-71.49	Amphibians
6	Spectrogram 1	1	6287.283759291	6288.225625196	2502.463	2896.552	0.9419	394.089	-68.86	Amphibians
7	Spectrogram 1	1	6291.840353806	6292.400382183	2463.054	2817.734	0.5600	354.680	-68.65	Amphibians
8	Spectrogram 1	1	6295.390473551	6296.035354712	2463.054	2837.438	0.6449	374.384	-69.65	Amphibians
9	Spectrogram 1	1	6296.485074468	6296.951764782	2522.167	2837.438	0.4667	315.271	-67.85	Amphibians
10	Spectrogram 1	1	6298.979746326	6299.522804146	2502.463	2955.665	0.5431	453.202	-67.40	Amphibians
11	Spectrogram 1	1	6240.191999933	6299.999979167	3763.547	4374.384	59.8080	610.837	-67.30	Insects
12	Spectrogram 1	1	6241.871999350	6254.879994833	4374.384	4650.246	13.0080	275.862	-73.46	Insects
13	Spectrogram 1	1	6261.887992400	6280.271986017	4374.384	4689.655	18.3840	315.271	-73.73	insects
14	Spectrogram 1	1	6254.687994900	6255.359994667	6649.435	7211.632	0.6720	562.197	-71.52	Insects
15	Spectrogram 1	1	6257.663993867	6258.047993733	6707.593	7327.948	0.3840	620.355	-73.80	Insects
16	Spectrogram 1	1	6259.391993267	6260.063993033	6630.048	7211.632	0.6720	581.583	-70.07	Insects
17	Spectrogram 1	1	6261.167992650	6261.599992500	6726.979	7211.632	0.4320	484.653	-67.83	Insects
18	Spectrogram 1	1	6262.751992100	6263.183991950	6494.346	7327.948	0.4320	833.603	-68.60	Insects
19	Spectrogram 1	1	6263.999991667	6264.623991450	6719.101	7370.787	0.6240	651.685	-69.62	Insects
20	Spectrogram 1	1	6265.679991083	6266.255990883	6561.798	7258.427	0.5760	696.629	-68.75	Insects
21	Spectrogram 1	1	6267.023990617	6267.551990433	6561.798	7258.427	0.5280	696.629	-68.65	Insects
22	Spectrogram 1	1	6268.415990133	6269.087989900	6696.629	7280.899	0.6720	584.270	-69.05	Insects
23	Spectrogram 1	1	6269.855989633	6270.575989383	6719.101	7303.371	0.7200	584.270	-68.22	Insects
24	Spectrogram 1	1	6271.247989150	6271.919988917	6808.989	7280.899	0.6720	471.910	-68.48	Insects
25	Spectrogram 1	1	6272.543988700	6273.215988467	6808.989	7370.787	0.6720	561.798	-67.66	Insects
26	Spectrogram 1	1	6274.271988100	6274.895987883	6561.798	7370.787	0.6240	808.989	-67.77	Insects
27	Spectrogram 1	1	6276.959987167	6277.727986900	6651.685	7303.371	0.7680	651.685	-69.25	Insects
28	Spectrogram 1	1	6278.687986567	6279.167986400	6651.685	7348.315	0.4800	696.629	-68.12	Insects
29	Spectrogram 1	1	6280.175986050	6280.799985833	6629.213	7235.955	0.6240	606.742	-69.09	Insects
30	Spectrogram 1	1	6281.759985500	6282.095985383	6606.742	7146.067	0.3360	539.326	-68.13	Insects
31	Spectrogram 1	1	6283.055985050	6283.727984817	6651.685	7235.955	0.6720	584.270	-69.09	Insects
32	Spectrogram 1	1	6285.551984183	6286.319983917	6629.213	7235.955	0.7680	606.742	-69.16	Insects
33	Spectrogram 1	1	6287.279983583	6287.807983400	6808.989	7235.955	0.5280	426.966	-68.86	Insects
34	Spectrogram 1	1	6288.719983083	6289.199982917	6674.157	7348.315	0.4800	674.157	-68.16	Insects
35	Spectrogram 1	1	6289.967982650	6290.879982333	6674.157	7348.315	0.9120	674.157	-69.72	Insects
36	Spectrogram 1	1	6291.407982150	6292.319981833	6651.685	7303.371	0.9120	651.685	-69.68	Insects
37	Spectrogram 1	1	6292.895981633	6293.471981433	6606.742	7325.843	0.5760	719.101	-68.24	Insects
38	Spectrogram 1	1	6294.191981183	6294.863980950	6719.101	7280.899	0.6720	561.798	-68.29	Insects
39	Spectrogram 1	1	6295.487980733	6296.351980433	6719.101	7348.315	0.8640	629.213	-69.27	Insects
40	Spectrogram 1	1	6296.975980217	6297.695979967	6719.101	7235.955	0.7200	516.854	-68.14	Insects
41	Spectrogram 1	1	6298.607979650	6299.423979367	6674.157	7280.899	0.8160	606.742	-68.96	Insects
42	Spectrogram 1	1	6240.239999917	6240.623999783	5483.146	5865.169	0.3840	382.022	-67.36	Birds
43	Spectrogram 1	1	6241.199999583	6241.631999433	5393.258	5887.640	0.4320	494.382	-68.74	Birds
44	Spectrogram 1	1	6242.207999233	6242.783999033	5415.730	5910.112	0.5760	494.382	-70.00	Birds
45	Spectrogram 1	1	6243.215998883	6243.695998717	5483.146	5865.169	0.4800	382.022	-68.85	Birds
46	Spectrogram 1	1	6244.991998267	6245.711998017	5303.371	5887.640	0.7200	584.270	-70.67	Birds
47	Spectrogram 1	1	6246.431997767	6246.863997617	5438.202	5797.753	0.4320	359.551	-67.25	Birds
48	Spectrogram 1	1	6247.823997283	6248.351997100	5460.674	5865.169	0.5280	404.494	-68.16	Birds
49	Spectrogram 1	1	6248.927996900	6249.407996733	5415.730	5842.697	0.4800	426.966	-69.18	Birds
