Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
111	Spectrogram 1	1	15941.025444308	15941.198894757	1826.955	2176.373	0.1735	349.418	-68.97	Birds
112	Spectrogram 1	1	15941.233584846	15941.400097277	2915.141	3384.359	0.1665	469.218	-76.75	Birds
113	Spectrogram 1	1	15941.323779080	15941.552733672	1826.955	2156.406	0.2290	329.451	-75.22	Birds
114	Spectrogram 1	1	15941.413973313	15941.608237815	2196.339	2815.308	0.1943	618.968	-76.09	Birds
115	Spectrogram 1	1	15942.461614022	15943.106849691	668.885	1018.303	0.6452	349.418	-69.07	Birds
116	Spectrogram 1	1	15942.565684291	15942.683630596	2376.040	3104.825	0.1179	728.785	-71.99	Birds
117	Spectrogram 1	1	15942.898709153	15943.023593475	2845.258	3194.676	0.1249	349.418	-74.10	Birds
118	Spectrogram 1	1	15942.870957081	15942.947275278	2236.273	2525.790	0.0763	289.517	-72.09	Birds
119	Spectrogram 1	1	15943.349680319	15943.557820857	2116.473	2425.957	0.2081	309.484	-70.00	Birds
120	Spectrogram 1	1	15943.675767162	15943.904721754	1797.005	2086.522	0.2290	289.517	-69.50	Birds
121	Spectrogram 1	1	15944.050420131	15944.223870580	2096.506	3084.859	0.1735	988.353	-71.75	Birds
122	Spectrogram 1	1	15944.293250759	15944.626275620	1886.855	2386.023	0.3330	499.168	-71.85	Birds
123	Spectrogram 1	1	15944.908318687	15945.269095620	2186.356	2575.707	0.3608	389.351	-72.77	Birds
124	Spectrogram 1	1	15945.213591477	15945.470298140	2425.957	3044.925	0.2567	618.968	-75.47	Birds
125	Spectrogram 1	1	15945.602120481	15946.046153630	1757.072	2415.973	0.4440	658.902	-72.25	Birds
126	Spectrogram 1	1	15946.101657773	15946.358364437	1747.088	2206.323	0.2567	459.235	-73.38	Birds
127	Spectrogram 1	1	15946.219604078	15946.691389298	1876.872	2715.474	0.4718	838.602	-72.91	Birds
128	Spectrogram 1	1	15946.823211639	15947.419881182	579.035	978.369	0.5967	399.334	-66.93	Birds
129	Spectrogram 1	1	15947.363759069	15947.558023572	2805.324	3314.476	0.1943	509.151	-75.06	Birds
130	Spectrogram 1	1	15947.301316908	15947.689845913	2306.156	2565.724	0.3885	259.567	-70.87	Birds
131	Spectrogram 1	1	15947.641279787	15947.786978164	1956.739	3264.559	0.1457	1307.820	-68.08	Birds
132	Spectrogram 1	1	15947.995118702	15948.272639420	1876.872	2745.424	0.2775	868.552	-72.37	Birds
133	Spectrogram 1	1	15948.612602299	15949.056635447	1806.988	2376.040	0.4440	569.052	-72.25	Birds
134	Spectrogram 1	1	15948.890123017	15949.715747152	648.918	998.336	0.8256	349.418	-68.17	Birds
135	Spectrogram 1	1	15950.416486964	15950.541371287	2016.639	3084.859	0.1249	1068.220	-69.97	Birds
136	Spectrogram 1	1	15949.854507511	15950.007143905	1956.739	2485.857	0.1526	529.118	-74.36	Birds
137	Spectrogram 1	1	15951.144978848	15951.422499566	1767.055	2425.957	0.2775	658.902	-72.47	Birds
138	Spectrogram 1	1	15951.647240758	15951.737434992	2256.240	2665.557	0.0902	409.318	-71.56	Birds
139	Spectrogram 1	1	15951.862319315	15951.994141655	2156.406	2515.807	0.1318	359.401	-74.59	Birds
140	Spectrogram 1	1	15952.063521835	15952.146778050	2136.439	2485.857	0.0833	349.418	-74.97	Birds
141	Spectrogram 1	1	15952.271662373	15952.396546696	1996.672	2435.940	0.1249	439.268	-74.97	Birds
142	Spectrogram 1	1	15953.319303082	15953.444187405	2156.406	3054.908	0.1249	898.502	-67.64	Birds
143	Spectrogram 1	1	15952.930774078	15953.596823800	668.885	938.436	0.6660	269.551	-67.22	Birds
144	Spectrogram 1	1	15953.340117136	15953.534381639	1836.938	2136.439	0.1943	299.501	-68.16	Birds
145	Spectrogram 1	1	15953.973077829	15954.722383766	3763.727	4252.912	0.7493	489.185	-77.54	Birds
146	Spectrogram 1	1	15954.881958179	15955.443937632	2715.474	3014.975	0.5620	299.501	-76.21	Birds
147	Spectrogram 1	1	15954.909710251	15955.513317812	569.052	968.386	0.6036	399.334	-68.70	Birds
148	Spectrogram 1	1	15954.715445748	15955.138664843	2016.639	2346.090	0.4232	329.451	-73.91	Birds
149	Spectrogram 1	1	15955.471689704	15955.770024476	2236.273	2635.607	0.2983	399.334	-75.32	Birds
150	Spectrogram 1	1	15956.248747714	15956.338941947	1996.672	3034.942	0.0902	1038.270	-64.46	Birds
151	Spectrogram 1	1	15956.484640324	15956.692780862	1806.988	2206.323	0.2081	399.334	-72.59	Birds
152	Spectrogram 1	1	15956.651152754	15956.998053652	2276.206	2755.408	0.3469	479.201	-73.36	Birds
153	Spectrogram 1	1	15957.331078513	15958.038756343	648.918	968.386	0.7077	319.468	-66.75	Birds
154	Spectrogram 1	1	15957.860839685	15958.020414097	2136.439	3044.925	0.1596	908.486	-73.17	Birds
155	Spectrogram 1	1	15958.610145622	15959.130496968	1836.938	2465.890	0.5204	628.952	-69.50	Birds
156	Spectrogram 1	1	15959.199877147	15959.824298762	1846.922	2465.890	0.6244	618.968	-73.71	Birds
157	Spectrogram 1	1	15959.581468134	15959.999979167	539.101	968.386	0.4185	429.285	-67.01	Birds
158	Spectrogram 1	1	15958.235492653	15958.478323281	1826.955	2366.057	0.2428	539.101	-74.24	Birds
159	Spectrogram 1	1	15958.723625717	15958.890138148	4798.841	5148.258	0.1665	349.418	-75.63	Birds
160	Spectrogram 1	1	15959.098278686	15959.257853099	4758.907	5697.343	0.1596	938.436	-76.73	Birds
161	Spectrogram 1	1	15947.479486220	15947.583556489	6711.331	7699.683	0.1041	988.353	-67.31	
