Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
52	Spectrogram 1	1	21616.699650445	21616.797768836	3747.916	3987.782	0.0981	239.867	-70.94	Birds
53	Spectrogram 1	1	21616.886075388	21616.979287859	3732.924	4017.766	0.0932	284.842	-68.39	Birds
54	Spectrogram 1	1	21617.092124008	21617.170618721	3717.932	3972.791	0.0785	254.858	-69.82	Birds
55	Spectrogram 1	1	21617.307984468	21617.381573261	3597.999	3972.791	0.0736	374.792	-67.89	Birds
56	Spectrogram 1	1	21616.151308338	21616.372074717	2638.533	3732.924	0.2208	1094.391	-67.89	Birds
57	Spectrogram 1	1	21616.612464774	21616.666429889	4947.249	5576.899	0.0540	629.650	-73.21	Birds
58	Spectrogram 1	1	21616.740018682	21616.877384429	4257.632	5651.857	0.1374	1394.225	-73.18	Birds
59	Spectrogram 1	1	21616.975502820	21617.078527130	4347.582	5636.865	0.1030	1289.283	-75.20	Birds
60	Spectrogram 1	1	21617.127586325	21617.230610636	4377.566	5232.090	0.1030	854.525	-75.74	Birds
61	Spectrogram 1	1	21616.612464774	21616.740018682	6941.140	8140.473	0.1276	1199.333	-77.03	Birds
62	Spectrogram 1	1	21616.578123338	21616.715489084	2518.599	3313.158	0.1374	794.558	-71.11	Birds
63	Spectrogram 1	1	21617.588742762	21617.726108509	3597.999	4812.324	0.1374	1214.325	-73.48	Birds
64	Spectrogram 1	1	21617.500436210	21617.618178279	2908.383	3388.116	0.1177	479.733	-69.10	Birds
65	Spectrogram 1	1	21617.721202589	21617.834038738	3088.283	3523.041	0.1128	434.758	-70.81	Birds
66	Spectrogram 1	1	21617.843850578	21617.927251210	3103.274	3403.108	0.0834	299.833	-67.31	Birds
67	Spectrogram 1	1	21617.961592646	21618.035181439	3133.258	3583.008	0.0736	449.750	-68.28	Birds
68	Spectrogram 1	1	21618.084240635	21618.177453106	3088.283	3553.024	0.0932	464.742	-69.94	Birds
69	Spectrogram 1	1	21618.108770232	21618.300101094	3942.807	5307.049	0.1913	1364.241	-73.60	Birds
70	Spectrogram 1	1	21617.883097934	21617.981216325	3987.782	4302.607	0.0981	314.825	-72.66	Birds
71	Spectrogram 1	1	21618.305007014	21618.560114830	1274.291	2128.816	0.2551	854.525	-66.49	Birds
72	Spectrogram 1	1	21618.324630692	21618.579738508	1948.916	3073.291	0.2551	1124.375	-63.14	Birds
73	Spectrogram 1	1	21618.344254370	21618.555208910	2443.641	4107.716	0.2110	1664.075	-63.61	Birds
74	Spectrogram 1	1	21618.358972129	21618.565020749	3927.816	5187.115	0.2060	1259.300	-72.46	Birds
75	Spectrogram 1	1	21618.614079945	21618.692574657	3028.316	3493.058	0.0785	464.742	-66.87	Birds
76	Spectrogram 1	1	21618.771069370	21618.849564082	4212.657	4617.432	0.0785	404.775	-69.66	Birds
77	Spectrogram 1	1	21618.682762818	21618.977117990	2608.549	3837.866	0.2944	1229.316	-62.85	Birds
78	Spectrogram 1	1	21618.731822013	21619.001647588	2098.833	3418.099	0.2698	1319.266	-62.62	Birds
79	Spectrogram 1	1	21619.070330461	21619.276379082	1394.225	2473.624	0.2060	1079.400	-62.13	Birds
80	Spectrogram 1	1	21619.806218392	21620.002455173	1604.894	2844.317	0.1962	1239.423	-59.18	Birds
81	Spectrogram 1	1	21619.040894944	21619.281285001	1986.255	3527.589	0.2404	1541.334	-59.32	Birds
82	Spectrogram 1	1	21619.040894944	21619.276379082	3146.228	4830.572	0.2355	1684.344	-63.46	Birds
83	Spectrogram 1	1	21619.786594713	21619.987737414	3384.579	5053.033	0.2011	1668.454	-60.66	Birds
84	Spectrogram 1	1	21619.732629599	21620.066232127	1954.475	3861.280	0.3336	1906.805	-59.79	Birds
85	Spectrogram 1	1	21620.074326105	21620.260751048	4385.651	4798.792	0.1864	413.141	-74.01	Birds
86	Spectrogram 1	1	21621.094757369	21621.281182311	4194.971	6022.325	0.1864	1827.355	-75.66	Birds
87	Spectrogram 1	1	21621.315523748	21621.374394782	3432.249	3781.830	0.0589	349.581	-72.60	Birds
88	Spectrogram 1	1	21621.553390445	21622.519856594	858.062	1223.533	0.9665	365.471	-56.64	Unknown
89	Spectrogram 1	1	21621.970393606	21622.088135675	3098.558	3670.599	0.1177	572.041	-66.69	Birds
90	Spectrogram 1	1	21622.372679008	21622.617974985	2526.516	3607.039	0.2453	1080.523	-62.73	Birds
91	Spectrogram 1	1	21622.735717053	21622.863270961	3654.709	4735.232	0.1276	1080.523	-69.74	Birds
92	Spectrogram 1	1	21622.828929525	21622.966295272	2796.647	3511.699	0.1374	715.052	-70.74	Birds
93	Spectrogram 1	1	21624.448057615	21624.619764798	2760.836	3790.300	0.1717	1029.464	-68.55	Birds
94	Spectrogram 1	1	21625.365464568	21625.782467728	2558.063	3868.290	0.4170	1310.227	-64.79	Birds
95	Spectrogram 1	1	21626.101352498	21626.282871521	2807.630	3509.537	0.1815	701.907	-71.19	Birds
96	Spectrogram 1	1	21625.571513188	21625.792279567	4133.455	6036.404	0.2208	1902.949	-74.61	Birds
97	Spectrogram 1	1	21626.493826061	21626.641003647	2636.052	3915.084	0.1472	1279.031	-68.46	Birds
98	Spectrogram 1	1	21626.817616750	21627.151219279	2932.413	4055.465	0.3336	1123.052	-66.22	Birds
99	Spectrogram 1	1	21626.832334509	21627.043289049	2261.702	2714.042	0.2110	452.340	-69.99	Birds
100	Spectrogram 1	1	21626.508543819	21626.567414854	3759.104	4726.177	0.0589	967.073	-72.41	Birds
101	Spectrogram 1	1	21628.016166966	21628.364487253	2838.826	4164.651	0.3483	1325.825	-64.97	Birds
102	Spectrogram 1	1	21628.035790644	21628.261462943	4445.414	5272.105	0.2257	826.691	-67.08	Birds
103	Spectrogram 1	1	21628.737337138	21628.840361448	2901.218	3665.517	0.1030	764.299	-69.44	Birds
104	Spectrogram 1	1	21629.380012597	21629.659650010	3088.393	4258.239	0.2796	1169.846	-65.86	Birds
105	Spectrogram 1	1	21629.522284263	21629.698897367	1357.021	2214.908	0.1766	857.887	-66.24	Birds
106	Spectrogram 1	1	21630.209112998	21630.410255699	623.918	1201.042	0.2011	577.124	-61.54	Birds
107	Spectrogram 1	1	21630.233642596	21630.410255699	1450.609	2246.104	0.1766	795.495	-62.77	Birds
108	Spectrogram 1	1	21630.243454435	21630.444597136	1965.341	3462.744	0.2011	1497.403	-61.08	Birds
109	Spectrogram 1	1	21630.910659492	21631.082366676	748.701	1341.423	0.1717	592.722	-61.54	Birds
110	Spectrogram 1	1	21630.910659492	21631.111802193	1513.001	2558.063	0.2011	1045.062	-59.66	Birds
111	Spectrogram 1	1	21631.587676388	21631.842784204	2495.671	3681.115	0.2551	1185.444	-62.81	Birds
112	Spectrogram 1	1	21630.277795872	21630.375914263	3603.125	4461.012	0.0981	857.887	-65.25	Birds
113	Spectrogram 1	1	21630.876318055	21631.141237710	1902.949	3790.300	0.2649	1887.351	-58.97	Birds
114	Spectrogram 1	1	21629.949099263	21630.164959723	3759.104	5038.136	0.2159	1279.031	-75.13	Birds
115	Spectrogram 1	1	21630.877123493	21631.088078033	3462.744	5006.940	0.2110	1544.196	-60.63	Birds
116	Spectrogram 1	1	21632.505888779	21632.834585387	2573.661	3930.682	0.3287	1357.021	-64.59	Birds
117	Spectrogram 1	1	21632.589289411	21632.667784123	4149.053	4866.558	0.0785	717.505	-70.11	Birds
118	Spectrogram 1	1	21631.284314814	21631.357903607	2797.683	3889.087	0.0736	1091.404	-73.26	Birds
119	Spectrogram 1	1	21631.426586481	21631.490363435	2874.543	3689.253	0.0638	814.710	-72.06	Birds
120	Spectrogram 1	1	21633.708644502	21633.895069445	2597.849	3520.162	0.1864	922.313	-73.54	Birds
121	Spectrogram 1	1	21634.037341111	21634.385661398	2628.593	3950.575	0.3483	1321.982	-66.10	Birds
122	Spectrogram 1	1	21634.591710019	21634.812476398	2474.874	3627.765	0.2208	1152.891	-66.93	Birds
123	Spectrogram 1	1	21635.180420363	21635.293256512	2782.311	3443.303	0.1128	660.991	-69.37	Birds
124	Spectrogram 1	1	21635.312880190	21635.499305133	4457.847	6210.242	0.1864	1752.395	-75.02	Birds
125	Spectrogram 1	1	21636.294133563	21636.495276264	2874.543	3719.997	0.2011	845.454	-66.66	Birds
126	Spectrogram 1	1	21638.424423552	21638.507824184	3089.749	3796.856	0.0834	707.107	-69.26	Birds
127	Spectrogram 1	1	21638.301775564	21638.473482747	2536.361	3028.262	0.1717	491.900	-70.82	Birds
128	Spectrogram 1	1	21638.537259701	21638.679531368	4565.450	4949.747	0.1423	384.297	-73.21	Birds
129	Spectrogram 1	1	21638.831614873	21639.052381253	4027.434	4965.119	0.2208	937.685	-75.15	Birds
130	Spectrogram 1	1	21638.919921425	21639.022945735	2843.799	3474.046	0.1030	630.247	-70.21	Birds
131	Spectrogram 1	1	21639.248618034	21639.381077861	1644.792	2182.808	0.1325	538.016	-62.07	Birds
132	Spectrogram 1	1	21639.219182517	21639.430137057	1829.254	3151.237	0.2110	1321.982	-60.84	Birds
133	Spectrogram 1	1	21639.871669815	21640.112059872	584.132	1306.610	0.2404	722.479	-62.02	Birds
134	Spectrogram 1	1	21639.896199413	21640.116965792	1614.048	2382.642	0.2208	768.594	-60.81	Birds
135	Spectrogram 1	1	21639.719586309	21639.910917171	3212.724	3950.575	0.1913	737.851	-64.20	Birds
136	Spectrogram 1	1	21639.219182517	21639.332018666	4027.434	4780.657	0.1128	753.222	-69.43	Birds
137	Spectrogram 1	1	21639.493914011	21639.645997516	4027.434	4934.376	0.1521	906.941	-75.43	Birds
138	Spectrogram 1	1	21640.612463665	21640.847947802	660.991	1398.842	0.2355	737.851	-62.11	Birds
139	Spectrogram 1	1	21640.627181423	21640.857759641	1414.214	2628.593	0.2306	1214.379	-57.71	Birds
140	Spectrogram 1	1	21640.602651826	21640.847947802	2382.642	3781.484	0.2453	1398.842	-56.22	Birds
141	Spectrogram 1	1	21639.871669815	21640.131683550	2275.039	3458.674	0.2600	1183.635	-58.94	Birds
142	Spectrogram 1	1	21641.112831836	21641.363033732	3904.459	4673.054	0.2502	768.594	-73.73	Birds
143	Spectrogram 1	1	21641.431716606	21641.618141548	3766.112	5103.466	0.1864	1337.354	-68.92	Birds
144	Spectrogram 1	1	21641.730977697	21641.897778962	3842.972	5226.441	0.1668	1383.470	-66.91	Birds
145	Spectrogram 1	1	21641.981179594	21642.143074938	3858.344	5426.276	0.1619	1567.932	-74.09	Birds
146	Spectrogram 1	1	21642.197040053	21642.324593961	3766.112	5487.763	0.1276	1721.651	-74.93	Birds
147	Spectrogram 1	1	21642.378559076	21642.496301145	3704.625	5564.623	0.1177	1859.998	-73.29	Birds
148	Spectrogram 1	1	21642.569889938	21642.707255685	3704.625	5549.251	0.1374	1844.626	-72.69	Birds
149	Spectrogram 1	1	21642.756314880	21642.883868788	3719.997	5564.623	0.1276	1844.626	-70.62	Birds
150	Spectrogram 1	1	21642.878962869	21643.188035799	3012.890	4042.806	0.3091	1029.916	-67.44	Birds
151	Spectrogram 1	1	21642.771032639	21643.094823328	2398.014	3135.865	0.3238	737.851	-68.61	Birds
152	Spectrogram 1	1	21640.210142642	21640.283731435	2766.940	3105.121	0.0736	338.182	-69.58	Birds
153	Spectrogram 1	1	21643.565791604	21643.654098155	2628.593	3397.187	0.0883	768.594	-67.85	Birds
154	Spectrogram 1	1	21644.319164761	21644.427094991	3504.790	4565.450	0.1079	1060.660	-73.71	Birds
155	Spectrogram 1	1	21644.692014646	21645.050146772	2951.402	3981.319	0.3581	1029.916	-67.89	Birds
156	Spectrogram 1	1	21645.143359243	21645.427902576	2643.964	3719.997	0.2845	1076.032	-64.83	Birds
157	Spectrogram 1	1	21645.584892001	21645.756599185	2720.824	3366.443	0.1717	645.619	-68.68	Birds
158	Spectrogram 1	1	21645.746787346	21645.898870851	4181.153	4734.541	0.1521	553.388	-74.64	Birds
159	Spectrogram 1	1	21646.249153138	21646.602379345	2705.452	3735.368	0.3532	1029.916	-65.27	Birds
160	Spectrogram 1	1	21646.415954403	21646.626908943	4965.119	6071.895	0.2110	1106.776	-74.92	Birds
161	Spectrogram 1	1	21647.691493482	21647.961319056	2874.543	4027.434	0.2698	1152.891	-65.02	Birds
162	Spectrogram 1	1	21647.465821183	21647.873012505	2121.320	3566.278	0.4072	1444.957	-66.94	Birds
163	Spectrogram 1	1	21649.600911944	21649.816772404	3781.484	5118.838	0.2159	1337.354	-76.02	Birds
164	Spectrogram 1	1	21649.914890794	21650.116033495	3842.972	5180.326	0.2011	1337.354	-73.93	Birds
165	Spectrogram 1	1	21649.385051485	21649.507699473	3719.997	4396.360	0.1226	676.363	-76.66	Birds
166	Spectrogram 1	1	21649.983573668	21650.037538783	3043.634	3335.699	0.0540	292.066	-72.78	Birds
167	Spectrogram 1	1	21650.214151886	21650.297552518	2859.171	3243.468	0.0834	384.297	-69.08	Birds
168	Spectrogram 1	1	21650.425106426	21650.528130736	2766.940	3105.121	0.1030	338.182	-68.23	Birds
169	Spectrogram 1	1	21650.621343208	21650.709649759	2782.311	3151.237	0.0883	368.925	-63.98	Birds
170	Spectrogram 1	1	21650.479071541	21650.552660334	4012.062	4642.310	0.0736	630.247	-73.00	Birds
171	Spectrogram 1	1	21650.699837920	21650.743991196	3889.087	4626.938	0.0442	737.851	-73.76	Birds
172	Spectrogram 1	1	21650.822485908	21650.896074701	2766.940	3719.997	0.0736	953.057	-70.90	
