Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	36600.000000000	36659.999979167	5342.756	5851.590	60.0000	508.834	-69.26	Amphibians
2	Spectrogram 1	1	36600.000000000	36659.999979167	6742.049	7038.869	60.0000	296.820	-72.61	Insects
3	Spectrogram 1	1	36616.207209914	36648.621629741	3985.866	4749.117	32.4144	763.251	-69.79	Insects
4	Spectrogram 1	1	36600.000000000	36609.546712689	4028.269	4833.922	9.5467	805.654	-71.01	Insects
5	Spectrogram 1	1	36656.421944169	36659.999979167	4028.269	4706.714	3.5780	678.445	-68.27	insects
6	Spectrogram 1	1	36600.325964786	36600.582671449	2758.466	3702.941	0.2567	944.475	-74.37	Birds
7	Spectrogram 1	1	36600.145576319	36600.256584606	3208.216	3568.016	0.1110	359.800	-74.14	Birds
8	Spectrogram 1	1	36604.752420233	36604.905056628	2728.483	3553.024	0.1526	824.541	-74.59	Birds
9	Spectrogram 1	1	36604.960560771	36605.168701309	2608.549	3687.949	0.2081	1079.400	-74.88	Birds
10	Spectrogram 1	1	36602.941597550	36603.559081147	2158.800	2953.358	0.6175	794.558	-74.79	Birds
11	Spectrogram 1	1	36602.566944581	36602.712642958	3208.216	3747.916	0.1457	539.700	-73.07	Birds
12	Spectrogram 1	1	36601.880080805	36602.046593235	2323.708	3448.083	0.1665	1124.375	-73.50	Birds
13	Spectrogram 1	1	36602.129849451	36602.317175935	2248.749	3732.924	0.1873	1484.175	-74.32	Birds
14	Spectrogram 1	1	36601.331977387	36601.408295585	2458.633	2908.383	0.0763	449.750	-72.02	Birds
15	Spectrogram 1	1	36601.630312159	36601.727444410	2098.833	2473.624	0.0971	374.792	-70.87	Birds
16	Spectrogram 1	1	36600.860192167	36601.019766580	2278.733	2818.433	0.1596	539.700	-74.61	Birds
17	Spectrogram 1	1	36606.490323477	36606.580517711	2353.691	3687.949	0.0902	1334.258	-72.32	Birds
18	Spectrogram 1	1	36607.045364913	36607.149435182	2638.533	3508.049	0.1041	869.516	-71.82	Birds
19	Spectrogram 1	1	36607.211877343	36607.433893917	2833.424	3822.874	0.2220	989.450	-72.03	Birds
20	Spectrogram 1	1	36607.537964187	36607.648972474	2773.458	3717.932	0.1110	944.475	-74.76	Birds
21	Spectrogram 1	1	36606.684587980	36606.781720231	2038.866	2368.683	0.0971	329.817	-73.90	Birds
22	Spectrogram 1	1	36609.633245605	36609.869138215	2733.989	3654.762	0.2359	920.773	-74.28	Birds
23	Spectrogram 1	1	36609.487547228	36609.605493533	2861.481	3428.110	0.1179	566.630	-74.25	Birds
24	Spectrogram 1	1	36608.981071919	36609.584679480	1189.923	1685.724	0.6036	495.801	-70.47	Birds
25	Spectrogram 1	1	36609.300220744	36609.411229031	722.453	2337.348	0.1110	1614.895	-69.79	Birds
26	Spectrogram 1	1	36610.018235319	36610.288818019	3938.077	4433.878	0.2706	495.801	-75.16	Birds
27	Spectrogram 1	1	36610.892425580	36611.024247921	2634.829	3173.127	0.1318	538.298	-75.53	Birds
28	Spectrogram 1	1	36610.372074235	36610.462268468	2620.663	3272.287	0.0902	651.624	-74.45	Birds
29	Spectrogram 1	1	36611.190760352	36611.482157105	2422.342	3484.773	0.2914	1062.431	-76.41	Birds
30	Spectrogram 1	1	36612.495107725	36612.848946640	2833.149	3668.928	0.3538	835.779	-74.27	Birds
31	Spectrogram 1	1	36613.487244291	36613.799455098	3810.585	4802.188	0.3122	991.602	-74.22	Birds
32	Spectrogram 1	1	36614.347558516	36614.576513108	2592.331	4476.375	0.2290	1884.044	-68.82	Birds
33	Spectrogram 1	1	36614.763839592	36615.020546256	2592.331	3697.259	0.2567	1104.928	-74.68	Birds
34	Spectrogram 1	1	36614.111665906	36614.312868426	3045.635	3895.580	0.2012	849.945	-67.53	Birds
