Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	23400.000000000	23459.999979167	7335.689	13060.071	60.0000	5724.382	-36.37	Insects
2	Spectrogram 1	1	23403.463579192	23403.596039019	5437.799	6211.650	0.1325	773.852	-64.59	Birds
3	Spectrogram 1	1	23400.662299137	23400.775135287	5448.399	6328.258	0.1128	879.859	-66.32	Birds
4	Spectrogram 1	1	23401.005713505	23401.059678620	5692.216	6593.276	0.0540	901.060	-67.01	Birds
5	Spectrogram 1	1	23407.114178560	23407.261356146	2113.825	2608.549	0.1472	494.725	-69.66	Birds
6	Spectrogram 1	1	23403.204160690	23403.321902759	2998.333	4377.566	0.1177	1379.233	-69.55	Birds
7	Spectrogram 1	1	23407.486467116	23407.648362460	2308.716	2818.433	0.1619	509.717	-71.01	Birds
8	Spectrogram 1	1	23409.546953320	23409.586200677	3343.141	4122.707	0.0392	779.566	-70.14	Birds
9	Spectrogram 1	1	23409.630353953	23409.743190102	3418.099	4137.699	0.1128	719.600	-70.57	Birds
10	Spectrogram 1	1	23410.878489011	23411.060008033	1589.116	3807.882	0.1815	2218.766	-66.70	Birds
11	Spectrogram 1	1	23410.942265965	23411.064913953	2668.516	4992.224	0.1226	2323.708	-66.74	Birds
12	Spectrogram 1	1	23418.874820724	23418.972939115	2638.533	4347.582	0.0981	1709.050	-69.67	Birds
13	Spectrogram 1	1	23418.811043770	23418.869914805	2728.483	3762.907	0.0589	1034.425	-68.34	Birds
14	Spectrogram 1	1	23418.732549058	23418.801231931	2953.358	3687.949	0.0687	734.591	-71.10	Birds
15	Spectrogram 1	1	23420.547739286	23420.631139918	4197.666	4887.282	0.0834	689.617	-72.91	Birds
16	Spectrogram 1	1	23421.922622784	23422.064894450	3583.008	4227.649	0.1423	644.642	-73.19	Birds
17	Spectrogram 1	1	23422.702663990	23423.006831001	2998.333	4062.741	0.3042	1064.408	-73.00	Birds
18	Spectrogram 1	1	23426.182866172	23426.506656861	3133.258	3538.033	0.3238	404.775	-68.85	Birds
19	Spectrogram 1	1	23427.203297435	23427.507464446	3103.274	3612.991	0.3042	509.717	-68.00	Birds
20	Spectrogram 1	1	23428.204105020	23428.488648353	3088.283	3583.008	0.2845	494.725	-69.44	Birds
21	Spectrogram 1	1	23425.157528989	23425.397919046	3028.316	6191.557	0.2404	3163.241	-66.39	Unknown
22	Spectrogram 1	1	23429.276783507	23429.654539311	3193.224	3523.041	0.3778	329.817	-65.33	Birds
23	Spectrogram 1	1	23431.376586564	23431.513952311	3553.024	4347.582	0.1374	794.558	-66.30	Birds
24	Spectrogram 1	1	23441.581076924	23441.757690028	1253.973	1513.589	0.1766	259.615	-64.96	Birds
25	Spectrogram 1	1	23441.845996579	23442.164881349	1196.281	1446.281	0.3189	250.000	-64.70	Birds
26	Spectrogram 1	1	23442.312058935	23442.454330602	1225.127	1532.819	0.1423	307.692	-66.19	Birds
27	Spectrogram 1	1	23441.355404626	23441.767501867	2186.666	2955.896	0.4121	769.231	-68.59	Birds
28	Spectrogram 1	1	23441.713536752	23442.164881349	2177.050	3013.589	0.4513	836.538	-64.94	Birds
29	Spectrogram 1	1	23442.218846464	23442.591696349	2138.589	2965.512	0.3728	826.923	-68.69	Birds
30	Spectrogram 1	1	23443.656280888	23443.783834796	3071.281	3513.589	0.1276	442.308	-71.67	Birds
31	Spectrogram 1	1	23444.961255484	23445.059373875	3023.204	3503.973	0.0981	480.769	-69.75	Birds
32	Spectrogram 1	1	23444.254803071	23444.367639220	4186.666	4561.666	0.1128	375.000	-70.51	Birds
33	Spectrogram 1	1	23447.968197491	23448.424448008	2378.973	5042.435	0.4563	2663.462	-71.89	Birds
34	Spectrogram 1	1	23448.036880364	23448.380294732	5128.973	6350.127	0.3434	1221.154	-70.53	Birds
35	Spectrogram 1	1	23450.949909532	23451.106898957	3238.319	4228.703	0.1570	990.385	-70.96	Birds
36	Spectrogram 1	1	23451.312947578	23451.469937003	3411.395	4392.165	0.1570	980.769	-71.16	Birds
37	Spectrogram 1	1	23451.690703382	23451.779009933	3363.319	4363.319	0.0883	1000.000	-68.80	Birds
38	Spectrogram 1	1	23451.847692807	23452.073365106	2094.088	2353.703	0.2257	259.615	-65.12	Birds
39	Spectrogram 1	1	23452.142047979	23452.318661082	1930.626	2238.319	0.1766	307.692	-65.86	Birds
40	Spectrogram 1	1	23452.406967634	23452.583580737	1901.780	2171.011	0.1766	269.231	-66.62	Birds
41	Spectrogram 1	1	23452.686605047	23452.897559587	1872.934	2122.934	0.2110	250.000	-67.78	Birds
42	Spectrogram 1	1	23454.250190900	23454.392462567	3209.472	5103.703	0.1423	1894.231	-67.89	Insect
43	Spectrogram 1	1	23457.003953169	23457.224719548	3315.242	3882.549	0.2208	567.308	-73.32	Birds
44	Spectrogram 1	1	23455.841250239	23455.944274550	3113.319	3497.934	0.1030	384.615	-72.68	Birds
45	Spectrogram 1	1	23455.242728056	23455.507647711	3094.088	3449.857	0.2649	355.769	-72.94	Birds
46	Spectrogram 1	1	23457.887018686	23458.107785065	2921.011	3699.857	0.2208	778.846	-72.90	Birds
