Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	9840.000000000	9899.999979167	8183.746	10007.067	60.0000	1823.322	-68.17	Insects
2	Spectrogram 1	1	9845.256351603	9845.374297908	1589.116	2128.816	0.1179	539.700	-72.11	Birds
3	Spectrogram 1	1	9845.540810338	9845.707322769	2008.883	2698.499	0.1665	689.617	-71.35	Birds
4	Spectrogram 1	1	9848.017682744	9848.128691031	3448.083	3837.866	0.1110	389.783	-70.95	Birds
5	Spectrogram 1	1	9848.288265444	9848.496405982	2128.816	2848.416	0.2081	719.600	-70.68	Birds
6	Spectrogram 1	1	9848.017682744	9848.121753013	1589.116	1978.900	0.1041	389.783	-70.41	Birds
7	Spectrogram 1	1	9849.335906153	9849.606488853	2758.466	4047.749	0.2706	1289.283	-76.08	Birds
8	Spectrogram 1	1	9849.370596243	9849.696683086	1019.433	1589.116	0.3261	569.683	-72.65	Birds
9	Spectrogram 1	1	9849.328968135	9849.634240924	2368.683	2818.433	0.3053	449.750	-74.65	Birds
10	Spectrogram 1	1	9851.562728997	9851.680675302	3178.233	4167.682	0.1179	989.450	-73.58	Birds
11	Spectrogram 1	1	9851.500286836	9851.763931518	2698.499	3118.266	0.2636	419.767	-70.84	Birds
12	Spectrogram 1	1	9851.479472782	9851.819435661	1109.383	1649.083	0.3400	539.700	-73.36	Birds
13	Spectrogram 1	1	9853.491497985	9853.623320326	2578.566	4017.766	0.1318	1439.200	-75.29	Birds
14	Spectrogram 1	1	9853.900841044	9854.032663385	2458.633	3777.899	0.1318	1319.266	-76.28	Birds
15	Spectrogram 1	1	9853.706576542	9853.900841044	2398.666	3058.299	0.1943	659.633	-75.36	Birds
16	Spectrogram 1	1	9849.717216225	9850.119621265	2518.599	3343.141	0.4024	824.541	-76.38	Birds
17	Spectrogram 1	1	9854.240803923	9854.393440318	2413.658	3028.316	0.1526	614.658	-68.22	Birds
18	Spectrogram 1	1	9855.267630579	9855.413328955	2653.524	4317.599	0.1457	1664.075	-67.78	Birds
19	Spectrogram 1	1	9856.041149329	9856.221537796	2773.458	3942.807	0.1804	1169.350	-76.50	Birds
20	Spectrogram 1	1	9856.505996531	9856.672508962	2893.391	4347.582	0.1665	1454.191	-69.47	Birds
21	Spectrogram 1	1	9857.227550397	9857.359372738	3088.283	3777.899	0.1318	689.617	-71.91	Birds
22	Spectrogram 1	1	9857.851972012	9858.094802640	2743.474	4287.616	0.2428	1544.141	-74.69	Birds
23	Spectrogram 1	1	9859.163257403	9859.364459923	2368.683	2968.349	0.2012	599.667	-66.05	Birds
24	Spectrogram 1	1	9859.080001188	9859.392211995	2413.658	4362.574	0.3122	1948.916	-72.29	Birds
25	Spectrogram 1	1	9858.552711824	9858.753914345	2458.633	3328.149	0.2012	869.516	-76.96	Birds
26	Spectrogram 1	1	9861.153064094	9861.416708776	1524.474	1855.256	0.2636	330.782	-74.94	Birds
27	Spectrogram 1	1	9862.221518857	9862.415783360	2502.439	4113.204	0.1943	1610.765	-73.24	Birds
28	Spectrogram 1	1	9862.763442657	9862.902203016	2718.166	3120.858	0.1388	402.691	-75.55	Birds
29	Spectrogram 1	1	9863.228289859	9863.429492379	2780.284	3430.220	0.2012	649.936	-75.08	Birds
30	Spectrogram 1	1	9863.589066792	9864.109418138	2527.531	3502.435	0.5204	974.905	-75.39	Birds
31	Spectrogram 1	1	9864.053913994	9864.380000838	2491.423	3105.252	0.3261	613.829	-65.65	Birds
32	Spectrogram 1	1	9866.114505323	9866.392026041	2491.423	3682.973	0.2775	1191.550	-76.30	Birds
33	Spectrogram 1	1	9866.551600454	9866.794431082	2491.423	3719.081	0.2428	1227.658	-76.86	Birds
34	Spectrogram 1	1	9866.898501351	9867.051137745	2780.284	3719.081	0.1526	938.797	-74.78	Birds
35	Spectrogram 1	1	9869.220827282	9869.366525659	2328.939	3466.328	0.1457	1137.389	-75.49	Birds
36	Spectrogram 1	1	9869.428967820	9869.623232323	2455.315	3520.489	0.1943	1065.174	-76.00	Birds
37	Spectrogram 1	1	9870.462732494	9870.740253212	2076.186	3141.359	0.2775	1065.174	-66.07	Birds
38	Spectrogram 1	1	9870.948393750	9871.177348342	2455.315	3592.704	0.2290	1137.389	-75.56	Birds
39	Spectrogram 1	1	9870.428042404	9870.823509427	3051.091	4405.125	0.3955	1354.034	-76.26	Birds
40	Spectrogram 1	1	9867.604269102	9868.513149452	2599.746	3213.575	0.9089	613.829	-76.50	Birds
41	Spectrogram 1	1	9870.955331768	9871.468745096	1227.658	1570.680	0.5134	343.022	-71.57	Birds
42	Spectrogram 1	1	9874.304400095	9874.346028203	2256.724	3358.005	0.0416	1101.281	-74.14	Birds
43	Spectrogram 1	1	9874.554168741	9874.699867118	2328.939	3556.597	0.1457	1227.658	-74.56	Birds
44	Spectrogram 1	1	9874.790061351	9874.935759728	2310.885	3610.758	0.1457	1299.873	-72.52	Birds
45	Spectrogram 1	1	9875.185528374	9875.497739181	2455.315	4585.663	0.3122	2130.347	-67.39	Birds
46	Spectrogram 1	1	9875.102272158	9875.504677199	1931.756	3051.091	0.4024	1119.335	-66.04	Birds
47	Spectrogram 1	1	9876.406619532	9876.725768357	2509.477	4369.017	0.3191	1859.540	-75.93	Birds
48	Spectrogram 1	1	9873.353891637	9873.992189288	2473.369	4350.963	0.6383	1877.594	-77.28	Birds
49	Spectrogram 1	1	9875.582090835	9876.164884342	2798.337	3574.650	0.5828	776.313	-73.48	Birds
50	Spectrogram 1	1	9874.617706341	9875.165809759	2563.638	3321.897	0.5481	758.259	-73.38	Birds
51	Spectrogram 1	1	9877.281905231	9877.385975500	2726.122	3556.597	0.1041	830.474	-73.92	Birds
52	Spectrogram 1	1	9877.635744146	9878.072839277	2491.423	3195.521	0.4371	704.098	-76.09	Birds
53	Spectrogram 1	1	9880.432945075	9880.543953362	3376.059	4025.995	0.1110	649.936	-74.99	Birds
54	Spectrogram 1	1	9880.606395524	9880.814536062	2455.315	3376.059	0.2081	920.743	-75.43	Birds
55	Spectrogram 1	1	9880.953296421	9881.092056780	2635.853	3376.059	0.1388	740.205	-75.22	Birds
56	Spectrogram 1	1	9881.716478395	9882.111945417	2545.584	3231.628	0.3955	686.044	-74.85	Birds
57	Spectrogram 1	1	9882.060626521	9882.525473724	1281.819	1552.626	0.4648	270.807	-68.37	Birds
58	Spectrogram 1	1	9882.796056423	9883.163771374	1191.550	1624.841	0.3677	433.291	-73.54	Birds
59	Spectrogram 1	1	9882.532411742	9882.629543993	3466.328	3935.726	0.0971	469.399	-75.04	Birds
60	Spectrogram 1	1	9882.782180388	9883.198461464	2780.284	3376.059	0.4163	595.775	-74.95	Birds
61	Spectrogram 1	1	9883.565726965	9883.739177413	3430.220	4314.856	0.1735	884.636	-78.27	Birds
62	Spectrogram 1	1	9884.537049477	9884.634181728	3737.135	4405.125	0.0971	667.990	-77.34	Birds
63	Spectrogram 1	1	9885.112904966	9885.272479379	3701.027	4549.555	0.1596	848.528	-79.13	Birds
64	Spectrogram 1	1	9886.042599370	9886.236863873	3321.897	4296.802	0.1943	974.905	-69.38	Birds
65	Spectrogram 1	1	9886.784967290	9886.923727649	3394.113	4116.264	0.1388	722.152	-74.61	Birds
66	Spectrogram 1	1	9887.166558277	9887.305318636	3339.951	4278.748	0.1388	938.797	-72.09	Birds
67	Spectrogram 1	1	9887.520397192	9887.652219533	3249.682	4188.479	0.1318	938.797	-70.83	Birds
68	Spectrogram 1	1	9887.360822779	9887.444078995	3484.382	3953.780	0.0833	469.399	-74.58	Birds
