Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
78	Spectrogram 1	1	8441.399940773	8446.041388073	8654.545	10012.121	4.6414	1357.576	-70.60	Insects
79	Spectrogram 1	1	8444.980728270	8447.823296543	10303.030	10739.394	2.8426	436.364	-76.00	Insects
80	Spectrogram 1	1	8443.781176835	8444.196955478	2375.758	3272.727	0.4158	896.970	-79.20	Birds
81	Spectrogram 1	1	8446.301304528	8447.726831304	606.061	969.697	1.4255	363.636	-72.35	Mammals
82	Spectrogram 1	1	8448.181445855	8453.849611845	8775.758	9793.939	5.6682	1018.182	-70.35	Insects
83	Spectrogram 1	1	8448.300239753	8448.716018396	2884.848	4000.000	0.4158	1115.152	-78.18	Birds
84	Spectrogram 1	1	8450.268824348	8450.514897422	2739.394	3515.152	0.2461	775.758	-75.41	Birds
85	Spectrogram 1	1	8450.710058826	8450.922190787	4072.727	5406.061	0.2121	1333.333	-73.89	Birds
86	Spectrogram 1	1	8448.868753407	8451.626468896	1430.303	2400.000	2.7577	969.697	-77.40	Birds
87	Spectrogram 1	1	8453.221701241	8454.655713295	3030.303	3903.030	1.4340	872.727	-77.13	Birds
88	Spectrogram 1	1	8450.939161344	8451.439792771	2400.000	3660.606	0.5006	1260.606	-78.18	Birds
89	Spectrogram 1	1	8453.878225157	8456.703822874	10088.710	10741.935	2.8256	653.226	-76.72	Insects
90	Spectrogram 1	1	8456.593514254	8459.999979167	9387.097	9411.290	3.4065	24.194	-71.25	Insects
91	Spectrogram 1	1	8459.325773908	8459.563361704	2661.290	3338.710	0.2376	677.419	-66.89	Birds
92	Spectrogram 1	1	8459.673670323	8459.919743398	4379.032	5637.097	0.2461	1258.065	-67.97	Birds
93	Spectrogram 1	1	8459.868831727	8459.999979167	3266.129	3991.935	0.1311	725.806	-68.33	Birds
94	Spectrogram 1	1	8455.252840262	8455.431031109	4064.516	5467.742	0.1782	1403.226	-79.13	Birds
95	Spectrogram 1	1	8459.079700833	8459.206980010	4790.323	5612.903	0.1273	822.581	-77.91	Birds
