Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
143	Spectrogram 1	1	40430.180457221	40430.411035439	2857.289	4906.455	0.2306	2049.167	-69.81	Birds
144	Spectrogram 1	1	40430.447829835	40430.666143255	2207.905	4401.379	0.2183	2193.474	-69.57	Birds
145	Spectrogram 1	1	40430.634254778	40430.727467249	2785.135	4545.686	0.0932	1760.552	-71.90	Birds
146	Spectrogram 1	1	40430.823132680	40430.962951387	3853.010	4574.548	0.1398	721.538	-73.96	Birds
147	Spectrogram 1	1	40430.619537019	40431.029181300	6594.853	7215.375	0.4096	620.522	-70.84	Birds
148	Spectrogram 1	1	40431.720509179	40431.794097972	3593.257	4632.271	0.0736	1039.014	-71.29	Birds
149	Spectrogram 1	1	40431.897122282	40431.987881794	2886.150	3708.703	0.0908	822.553	-71.81	Birds
150	Spectrogram 1	1	40431.421248087	40431.556160875	3679.841	4646.702	0.1349	966.860	-73.18	Birds
151	Spectrogram 1	1	40433.755245517	40433.899970144	4776.578	5195.070	0.1447	418.492	-62.16	Birds
152	Spectrogram 1	1	40434.081489166	40434.378297298	3290.211	5324.947	0.2968	2034.736	-65.04	Birds
153	Spectrogram 1	1	40434.059412528	40434.130548362	6493.838	7792.605	0.0711	1298.768	-70.25	Birds
154	Spectrogram 1	1	40434.419997614	40434.775676781	2409.935	6046.485	0.3557	3636.549	-66.64	Birds
155	Spectrogram 1	1	40434.886059970	40434.922854367	4574.548	5931.039	0.0368	1356.491	-69.71	Birds
156	Spectrogram 1	1	40434.964554683	40434.996443160	4574.548	6190.792	0.0319	1616.244	-66.04	Birds
157	Spectrogram 1	1	40435.018519798	40435.055314194	4343.656	6537.130	0.0368	2193.474	-66.55	Birds
158	Spectrogram 1	1	40435.079843792	40435.114185228	4285.933	6363.961	0.0343	2078.028	-64.87	Birds
159	Spectrogram 1	1	40435.148526665	40435.175509223	4112.764	6248.515	0.0270	2135.751	-62.70	Birds
160	Spectrogram 1	1	40435.200038820	40435.236833217	4083.902	6421.684	0.0368	2337.782	-64.16	Birds
161	Spectrogram 1	1	40435.263815774	40435.312874970	3997.318	6190.792	0.0491	2193.474	-67.11	Birds
162	Spectrogram 1	1	40435.327592728	40435.381557843	4228.210	6017.623	0.0540	1789.413	-68.58	Birds
163	Spectrogram 1	1	40435.584556917	40435.626257233	3708.703	5122.916	0.0417	1414.214	-65.05	Birds
164	Spectrogram 1	1	40438.845366363	40439.046509064	4112.764	4473.533	0.2011	360.769	-69.12	Birds
165	Spectrogram 1	1	40438.879707800	40438.933672915	3203.627	3853.010	0.0540	649.384	-71.06	Birds
166	Spectrogram 1	1	40439.326146478	40439.468418144	3853.010	5036.332	0.1423	1183.322	-69.72	Birds
167	Spectrogram 1	1	40439.416905989	40439.534648058	2886.150	4083.902	0.1177	1197.752	-67.10	Birds
168	Spectrogram 1	1	40439.586160213	40439.691637483	3593.257	4314.794	0.1055	721.538	-65.57	Birds
169	Spectrogram 1	1	40439.792208833	40439.841268029	2972.735	3535.534	0.0491	562.799	-69.68	Birds
170	Spectrogram 1	1	40439.863344667	40439.907497942	1154.460	1616.244	0.0442	461.784	-66.51	Birds
171	Spectrogram 1	1	40415.128603632	40417.834430629	9529.873	9919.503	2.7058	389.630	-70.20	Insects
