Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	5506.319983917	5512.751981683	9115.152	9842.424	6.4320	727.273	-70.42	Insects
2	Spectrogram 1	1	5460.101823341	5460.678822274	2060.606	3296.970	0.5770	1236.364	-73.55	Birds
3	Spectrogram 1	1	5460.857013121	5461.128542031	2206.061	3151.515	0.2715	945.455	-67.59	Birds
4	Spectrogram 1	1	5461.332188713	5462.180716556	896.970	2933.333	0.8485	2036.364	-66.80	Birds
5	Spectrogram 1	1	5461.663114572	5461.883731811	1696.970	2157.576	0.2206	460.606	-61.70	Birds
6	Spectrogram 1	1	5461.934643482	5462.129804885	1696.970	2521.212	0.1952	824.242	-62.95	Birds
7	Spectrogram 1	1	5462.180716556	5462.689833262	1090.909	3369.697	0.5091	2278.788	-67.69	Birds
8	Spectrogram 1	1	5463.198949967	5464.870549818	1260.606	3321.212	1.6716	2060.606	-66.39	Birds
9	Spectrogram 1	1	5464.412344783	5464.963887880	1648.485	2424.242	0.5515	775.758	-63.20	Birds
10	Spectrogram 1	1	5465.014799551	5465.209960955	2400.000	3151.515	0.1952	751.515	-72.32	Birds
11	Spectrogram 1	1	5465.456034029	5465.557857370	3103.030	3539.394	0.1018	436.364	-71.48	Birds
12	Spectrogram 1	1	5465.854842115	5466.465782162	2569.697	3151.515	0.6109	581.818	-73.82	Birds
13	Spectrogram 1	1	5467.168569776	5467.567377862	606.061	1721.212	0.3988	1115.152	-68.30	Birds
14	Spectrogram 1	1	5467.143113941	5467.389187015	2642.424	3636.364	0.2461	993.939	-72.86	Birds
15	Spectrogram 1	1	5468.288626529	5468.840169627	1696.970	2666.667	0.5515	969.697	-68.23	Birds
16	Spectrogram 1	1	5468.984419360	5469.171095485	2181.818	3321.212	0.1867	1139.394	-66.07	Birds
17	Spectrogram 1	1	5467.949215392	5468.373479313	630.303	1309.091	0.4243	678.788	-68.46	Birds
18	Spectrogram 1	1	5469.247462991	5470.817239500	2133.333	2909.091	1.5698	775.758	-73.43	Birds
19	Spectrogram 1	1	5470.062049720	5470.206299453	557.576	1624.242	0.1442	1066.667	-66.60	Birds
20	Spectrogram 1	1	5470.511769477	5470.715416159	727.273	2181.818	0.2036	1454.545	-69.90	Birds
21	Spectrogram 1	1	5470.969974512	5471.249988700	800.000	1090.909	0.2800	290.909	-66.36	Birds
22	Spectrogram 1	1	5471.606370394	5472.030634315	2739.394	3684.848	0.4243	945.455	-71.64	Birds
23	Spectrogram 1	1	5471.835472912	5472.319133782	1575.758	2545.455	0.4837	969.697	-68.04	Birds
24	Spectrogram 1	1	5472.140942935	5472.344589617	2715.152	3296.970	0.2036	581.818	-65.94	Birds
25	Spectrogram 1	1	5472.667030198	5472.853706323	2206.061	3103.030	0.1867	896.970	-72.78	Birds
26	Spectrogram 1	1	5472.896132715	5473.379793586	2521.212	3151.515	0.4837	630.303	-69.76	Birds
